,n_commits
2021-04-01,122
2021-05-01,184
2021-06-01,274
2021-07-01,189
2021-08-01,201
2021-09-01,90
2021-10-01,72
2021-11-01,92
2021-12-01,109
2022-01-01,124
2022-02-01,112
2022-03-01,82
2022-04-01,76
2022-05-01,73
2022-06-01,26
2022-07-01,36
2022-08-01,62
2022-09-01,90
2022-10-01,59
2022-11-01,130
2022-12-01,66
2023-01-01,134
2023-02-01,118
2023-03-01,97
2023-04-01,117
2023-05-01,75
2023-06-01,94
2023-07-01,149
2023-08-01,27
2023-09-01,67
2023-10-01,31
2023-11-01,18
2023-12-01,73
2024-01-01,38
2024-02-01,44
2024-03-01,58
2024-04-01,34
2024-05-01,44
2024-06-01,35
2024-07-01,24
2024-08-01,70
2024-09-01,101
2024-10-01,33
2024-11-01,80
2024-12-01,75
2025-01-01,97
2025-02-01,33
2025-03-01,83
2025-04-01,55
2025-05-01,24
2025-06-01,49
2025-07-01,53
2025-08-01,71
