,flutter/flutter,facebook/react-native,tidev/titanium-sdk
2015-01-30,-2.8706905092133934,-0.840293548337931,11.333785493286186
2015-01-31,6.371963542698634,8.647917269969975,3.6971696819130937
2015-02-01,7.102312264711709,9.961370806724483,3.871926963466492
2015-02-02,-1.3800775632134854,-2.5095563243968244,3.60257616863026
2015-02-03,-4.4415643230555855,-3.936754126594627,2.2660377070917983
2015-02-04,-1.43486927387176,-1.6826332474737473,4.333345399399491
2015-02-05,-4.208408209452683,-3.6400508298913294,7.895158586212677
2015-02-06,-1.985070654264681,-0.840293548337931,10.333785493286186
2015-02-07,6.684445724211855,9.647917269969975,5.697169681913094
2015-02-08,7.2624135405765,12.961370806724483,3.871926963466492
2015-02-09,-2.3166614086538404,-2.5095563243968244,1.60257616863026
2015-02-10,-4.145061055590703,-3.936754126594627,15.266037707091797
2015-02-11,-2.194178308558846,-2.6826332474737473,14.33334539939949
2015-02-12,-2.8190601061920466,4.359949170108671,1.8951585862126774
2015-02-13,-0.988111671977345,1.159706451662069,5.333785493286187
2015-02-14,6.533097845596282,9.647917269969975,3.6971696819130937
2015-02-15,7.1884423405765,9.961370806724483,3.871926963466492
2015-02-16,-2.3557986886538407,-2.5095563243968244,2.60257616863026
2015-02-17,-4.169380543590703,-3.936754126594627,5.266037707091798
2015-02-18,-2.2107470381588463,-4.682633247473747,3.333345399399491
2015-02-19,-1.8420279141920468,3.3599491701086706,7.895158586212677
2015-02-20,0.7930432464226551,1.159706451662069,12.333785493286186
2015-02-21,8.026240783196283,11.647917269969975,3.6971696819130937
2015-02-22,6.5679729901765,14.961370806724483,3.871926963466492
2015-02-23,4.354601311346158,-1.5095563243968244,1.60257616863026
2015-02-24,4.2418834564092975,1.0632458734053731,8.266037707091797
2015-02-25,-3.9094478381588464,1.3173667525262527,4.333345399399491
2015-02-26,-4.286884234192048,0.35994917010867056,2.8951585862126774
2015-02-27,-0.8912555055773455,5.159706451662069,16.333785493286186
2015-02-28,6.668390568796282,9.647917269969975,7.697169681913094
2015-03-01,6.410297265376499,12.961370806724483,3.871926963466492
2015-03-02,-0.8570484294538407,8.490443675603176,13.60257616863026
2015-03-03,1.0586094724092971,11.063245873405373,6.266037707091798
2015-03-04,-0.8779723309588454,3.3173667525262527,-0.6666546006005092
2015-03-05,6.796926069807953,6.359949170108671,2.8951585862126774
2015-03-06,0.14801837602265522,2.159706451662069,8.333785493286186
2015-03-07,4.398254351196281,12.647917269969975,3.6971696819130937
2015-03-08,6.0062423277765,10.961370806724483,3.871926963466492
2015-03-09,-0.1629022790538408,14.490443675603176,1.60257616863026
2015-03-10,1.6237013124092967,12.063245873405373,8.266037707091797
2015-03-11,4.660347029041153,8.317366752526253,8.33334539939949
2015-03-12,-3.7319162725920467,7.359949170108671,9.895158586212677
2015-03-13,1.172863483222655,9.15970645166207,8.333785493286186
2015-03-14,4.607719080796282,20.647917269969973,5.697169681913094
2015-03-15,7.1676571885764995,11.961370806724483,4.871926963466493
2015-03-16,-0.23860444865384078,21.490443675603174,-0.39742383136974
2015-03-17,0.6196380804092967,15.063245873405373,1.2660377070917983
2015-03-18,0.8677888466411541,16.317366752526254,-1.6666546006005092
2015-03-19,-2.8319714149920463,13.35994917010867,0.8951585862126774
2015-03-20,2.570000788822655,13.15970645166207,3.333785493286187
2015-03-21,4.725114434396282,19.647917269969973,5.697169681913094
2015-03-22,6.2306664685765,17.96137080672448,3.871926963466492
2015-03-23,1.0215806393461593,28.490443675603174,0.60257616863026
2015-03-24,-2.447789349990703,19.06324587340537,-0.7339622929082017
2015-03-25,0.49234743864115416,39.317366752526254,-1.6666546006005092
2015-03-26,-0.3567800165920465,134.35994917010868,4.895158586212677
2015-03-27,-2.5811125295773447,39.15970645166207,1.3337854932861868
2015-03-28,5.694419522396282,19.647917269969973,3.6971696819130937
2015-03-29,6.6289030381764995,30.96137080672448,3.871926963466492
2015-03-30,-2.7213359686538405,25.490443675603174,3.60257616863026
2015-03-31,-4.4615707515907035,46.06324587340537,3.2660377070917983
2015-04-01,-1.453209655758846,46.317366752526254,2.333345399399491
2015-04-02,-4.204693693392047,26.35994917010867,0.8951585862126774
2015-04-03,-1.9943850031773447,30.159706451662068,6.333785493286187
2015-04-04,6.6883633815962815,19.647917269969973,4.697169681913094
2015-04-05,7.2703729901765,11.961370806724483,3.871926963466492
2015-04-06,-1.2997346886538406,6.490443675603176,1.60257616863026
2015-04-07,-2.330673343590703,15.063245873405373,1.2660377070917983
2015-04-08,-2.661708958158846,30.317366752526254,3.333345399399491
2015-04-09,-2.027060106192047,15.35994917010867,-1.1048414137873226
2015-04-10,-1.317711671977345,17.159706451662068,8.333785493286186
2015-04-11,6.360361845596282,18.647917269969973,3.6971696819130937
2015-04-12,7.0689415405765,12.961370806724483,6.871926963466493
2015-04-13,-2.4471830086538406,4.490443675603176,-0.39742383136974
2015-04-14,-1.2431576955907033,7.063245873405373,3.2660377070917983
2015-04-15,-1.8724206125588458,7.317366752526253,0.3333453993994908
2015-04-16,-4.3238933349920465,8.35994917010867,4.895158586212677
2015-04-17,-2.045344465577345,13.15970645166207,4.333785493286187
2015-04-18,6.624971432796282,15.647917269969975,3.6971696819130937
2015-04-19,7.1937649901765,15.961370806724483,3.871926963466492
2015-04-20,-1.3610210886538407,11.490443675603176,-0.39742383136974
2015-04-21,-1.3814535035907032,26.06324587340537,2.2660377070917983
2015-04-22,-2.904872094158846,19.317366752526254,3.333345399399491
2015-04-23,-4.144468157392047,19.35994917010867,1.8951585862126774
2015-04-24,-1.965711671977345,14.15970645166207,1.3337854932861868
2015-04-25,6.686761845596282,12.647917269969975,3.6971696819130937
2015-04-26,7.2194055405765,14.961370806724483,4.871926963466493
2015-04-27,-0.35241180865384036,6.490443675603176,4.60257616863026
2015-04-28,-0.5754124155907032,13.063245873405373,2.2660377070917983
2015-04-29,-3.1804147245588457,7.317366752526253,1.3333453993994908
2015-04-30,-4.258080445392047,14.35994917010867,4.895158586212677
2015-05-01,-2.0348423215773455,2.159706451662069,0.3337854932861867
2015-05-02,6.627625845596281,19.647917269969973,3.6971696819130937
2015-05-03,7.1734407405765,14.961370806724483,9.871926963466493
2015-05-04,-1.3897673286538406,5.490443675603176,1.60257616863026
2015-05-05,-4.406726847590703,15.063245873405373,2.2660377070917983
2015-05-06,-2.327271786958846,10.317366752526253,0.3333453993994908
2015-05-07,-3.9025497957920465,21.35994917010867,7.895158586212677
2015-05-08,-1.809242321577345,10.15970645166207,3.333785493286187
2015-05-09,6.787561845596281,7.647917269969975,3.6971696819130937
2015-05-10,7.2960135405765,12.961370806724483,3.871926963466492
2015-05-11,-2.2911254086538406,1.4904436756031756,4.60257616863026
2015-05-12,-3.1246322555907033,-3.936754126594627,12.266037707091797
2015-05-13,0.6227484114411539,45.317366752526254,2.333345399399491
2015-05-14,-0.4846723941920468,32.35994917010867,8.895158586212677
2015-05-15,-1.863642321577345,18.159706451662068,5.333785493286187
2015-05-16,6.115497845596281,12.647917269969975,6.697169681913094
2015-05-17,6.9181063405765,11.961370806724483,6.871926963466493
2015-05-18,0.4463645113461596,10.490443675603176,3.60257616863026
2015-05-19,4.075798336409298,-1.9367541265946269,1.2660377070917983
2015-05-20,-3.3772013101588465,4.317366752526253,5.333345399399491
2015-05-21,-0.012440560592047456,2.3599491701086706,4.895158586212677
2015-05-22,-3.500327940777345,10.15970645166207,-0.6662145067138133
2015-05-23,6.921824731996281,14.647917269969975,4.697169681913094
2015-05-24,6.5392625901765,10.961370806724483,3.871926963466492
2015-05-25,-2.7823740486538404,1.4904436756031756,-1.39742383136974
2015-05-26,0.4981430404092967,10.063245873405373,3.2660377070917983
2015-05-27,5.515649582641154,4.317366752526253,1.3333453993994908
2015-05-28,5.758546140207954,21.35994917010867,3.8951585862126774
2015-05-29,-3.240479031977345,17.159706451662068,7.333785493286187
2015-05-30,4.77382437359628,15.647917269969975,3.6971696819130937
2015-05-31,6.135974628576499,19.96137080672448,3.871926963466492
2015-06-01,-0.11783603905384066,10.490443675603176,9.60257616863026
2015-06-02,4.647630656409297,14.063245873405373,2.2660377070917983
2015-06-03,5.074721121841153,19.317366752526254,0.3333453993994908
2015-06-04,8.815513205807953,3.3599491701086706,2.8951585862126774
2015-06-05,-2.675172459177344,6.159706451662069,2.333785493286187
2015-06-06,3.6620822167962803,12.647917269969975,3.6971696819130937
2015-06-07,5.550857239776499,14.961370806724483,4.871926963466493
2015-06-08,5.48577315134616,6.490443675603176,7.60257616863026
2015-06-09,3.130061120409297,13.063245873405373,8.266037707091797
2015-06-10,6.335660590641154,5.317366752526253,0.3333453993994908
2015-06-11,4.942214261807954,16.35994917010867,4.895158586212677
2015-06-12,-1.5406460975773446,39.15970645166207,4.333785493286187
2015-06-13,6.374213391196282,10.647917269969975,3.6971696819130937
2015-06-14,4.800145738976499,9.961370806724483,5.871926963466493
2015-06-15,1.1459408313461585,14.490443675603176,6.60257616863026
2015-06-16,3.7018852484092974,5.063245873405373,2.2660377070917983
2015-06-17,4.4819414482411535,6.317366752526253,10.33334539939949
2015-06-18,4.459182197807953,7.359949170108671,1.8951585862126774
2015-06-19,-2.1062347823773444,11.15970645166207,7.333785493286187
2015-06-20,3.824597570396281,14.647917269969975,8.697169681913094
2015-06-21,5.6214284525765,10.961370806724483,3.871926963466492
2015-06-22,6.548911660146159,16.490443675603174,0.60257616863026
2015-06-23,4.003429696409297,9.063245873405373,0.2660377070917983
2015-06-24,4.112437089841153,12.317366752526253,5.333345399399491
2015-06-25,5.2819211418079535,18.35994917010867,2.8951585862126774
2015-06-26,4.595304750422656,3.159706451662069,1.3337854932861868
2015-06-27,2.260954792796281,11.647917269969975,5.697169681913094
2015-06-28,4.941380938976499,10.961370806724483,5.871926963466493
