,mongodb/mongo,apache/cassandra,apache/couchdb
2017-03-02,8.597099329855036,9.538133914146782,2.1209088444690862
2017-03-03,7.822185003865091,9.679373928412826,2.017230347593964
2017-03-04,8.238545159342001,9.275988429960515,1.9328182467704524
2017-03-05,7.274252594956275,7.639304049627804,1.8033255453531383
2017-03-06,8.363392232051638,-0.12104980317121727,2.042183955402886
2017-03-07,8.740553203380044,7.377471040647712,1.842209978013214
2017-03-08,8.221777653590141,6.644045176624838,9.538860089535955
2017-03-09,7.78133741154366,-1.4649511309439571,3.7209167672607153
2017-03-10,9.214506932281099,5.352227213035093,3.6666140406013072
2017-03-11,8.42053514393142,4.697600127609653,1.4160864049074746
2017-03-12,10.77010982817626,6.235832806137021,1.362243144258156
2017-03-13,7.949595453128863,5.091514663712346,0.16684461618992433
2017-03-14,7.3677926430377525,0.7661055342598593,1.1447231688980801
2017-03-15,7.800479054303207,-2.6779237206171507,1.775934561123702
2017-03-16,0.9516490093319057,5.633848879284673,9.334445307760364
2017-03-17,2.6162020244087256,4.989073950147261,1.3098917135672024
2017-03-18,8.59808322412409,5.105207087767212,0.9849634707226549
2017-03-19,8.169967549156285,4.847583977894027,4.985508926901951
2017-03-20,10.48944726611212,5.326919461895209,5.342623441705929
2017-03-21,10.031470865517846,4.090276987065667,0.4860198206542694
2017-03-22,11.432858198685283,0.057970890178307144,-0.042081182721901644
2017-03-23,10.117296602932875,13.82683816924752,6.517965792918713
2017-03-24,12.109686934484053,3.568616188668252,-0.07322864237223681
2017-03-25,9.80255751461021,3.5093108953563723,1.6700326014719251
2017-03-26,8.728673301564735,3.6659939209801444,1.5274884398295676
2017-03-27,7.013193955640682,2.6487375008031213,6.693358053770792
2017-03-28,9.790656794865379,15.516292375612498,0.7467033389105526
2017-03-29,20.042224406419955,3.024996262735411,0.055630129727509615
2017-03-30,8.917706416159305,8.352688088988975,0.43752062702248706
2017-03-31,7.426703179526318,2.3406084719898175,4.325241815538419
2017-04-01,10.013096800483892,2.676730080575291,20.4650017294013
2017-04-02,10.235063726206741,2.7979171849321745,0.2320436824434523
2017-04-03,11.022681398957047,11.68554885415788,0.4507895091828711
2017-04-04,10.553865431794424,20.087879875508357,-0.13867571455682715
2017-04-05,7.289243991749857,3.4816836329913703,0.911723640044181
2017-04-06,11.408968264051715,3.9611321176182073,0.6475510934656159
2017-04-07,13.73825316980497,28.389782473053803,0.48141434552142914
2017-04-08,9.005062765296724,5.178871414320158,0.29619797608353154
2017-04-09,11.659647966189818,6.079562584843748,0.6366159401392764
2017-04-10,7.9592144341519715,5.724126290746139,0.48603051275895715
2017-04-11,6.636920994646289,3.8589417813860254,0.5216426736162643
2017-04-12,13.589305468958086,-0.6099988357430286,0.6153767709746927
2017-04-13,0.920262572387033,3.8483560469149083,0.9353435213592506
2017-04-14,4.3701757935986905,3.6801972778460597,-0.5331748558195705
2017-04-15,14.18909067475555,8.291126366914865,1.4221822817046836
2017-04-16,11.0594100805081,1.93269079716019,0.9018607226224239
2017-04-17,15.786085183879171,-2.8115637943593,1.7563738158439985
2017-04-18,13.90878977775515,4.167639085746473,4.989187809882688
2017-04-19,12.938224102223222,0.2014050670837202,4.1177529684228915
2017-04-20,10.440081546282496,15.257497680974781,1.2368414708275066
2017-04-21,10.892434359175562,7.018697442366312,5.160021132162871
2017-04-22,10.0326279312446,2.4696842767877087,2.712119759343923
2017-04-23,11.570400852370526,4.020907361545625,3.18698033263593
2017-04-24,9.484410909721184,2.3403395421706334,9.094989241103352
2017-04-25,13.62136455910867,3.302925950385676,3.486857802710837
2017-04-26,-2.374805960891404,7.097860947200525,-1.1462432656642654
2017-04-27,10.794581607181549,0.3192472945425762,3.4534081118883018
2017-04-28,7.168970525396026,2.238412224774408,9.828365704868244
2017-04-29,11.011244813845458,2.6294238606827065,4.171743618530777
2017-04-30,10.392842634476548,2.1847948600435485,6.331485200764402
2017-05-01,12.848757993300167,-1.6631296302351497,2.4106380614497875
2017-05-02,6.836598175641168,5.958636441621584,-0.7250578638162786
2017-05-03,10.574958871520996,2.35463919027615,2.1087272566740056
2017-05-04,21.850614215646814,1.5962366207835674,1.3870577864244467
2017-05-05,12.931613754704856,2.3489590047901756,1.8130188783243908
2017-05-06,10.663043352789106,2.7546038505827424,1.6257914698673304
2017-05-07,9.76745076275436,2.6339106116280577,1.3638407762329188
2017-05-08,9.34484562250877,3.2699222188325194,1.2941846323119683
2017-05-09,-0.6389948709759237,1.8768735522256534,2.3922233330939333
2017-05-10,-6.343890883879644,8.001974555867884,1.9139011411550353
2017-05-11,0.8047591276981149,3.405478851516243,2.156112420014427
2017-05-12,11.773453703008517,15.022638863831682,-1.2106597025416215
2017-05-13,8.052502876986944,2.91816316463634,1.859113130149884
2017-05-14,8.995386032715198,2.8690896582209975,2.501818339079229
2017-05-15,8.053418029365828,2.918785248672376,3.190684182147788
2017-05-16,9.203992533234553,4.296629748012025,1.6255586354572062
2017-05-17,16.844158686987683,-4.854149366675652,-0.44128404332029186
2017-05-18,8.195845471852344,8.295742551578567,2.0399154730227664
2017-05-19,8.124741245171439,1.9478528241069464,1.8743087250345232
2017-05-20,8.588659222472762,2.6305771630352486,10.881778195481337
2017-05-21,8.310284107932004,2.59635651788199,1.6233682230112703
2017-05-22,10.616864562840306,0.039927453240723165,6.02284779070024
2017-05-23,7.8354374569323335,2.1900714153591747,-1.9583928120446883
2017-05-24,7.893167625093098,2.4453618864189406,1.105687431521684
2017-05-25,23.595697532031135,-4.151265065413544,4.042441824635853
2017-05-26,5.494035549616468,3.0146269299462576,-1.0043593747545714
2017-05-27,9.066938380324086,2.2696764294885203,1.8361833284895364
2017-05-28,8.755966155020362,2.1674426686099726,1.7997745835235284
2017-05-29,2.992098422682732,1.9543262272760442,2.0144431330793964
2017-05-30,8.689349951593893,2.3893281509436384,2.569715429844251
2017-05-31,5.204947707469004,9.49189544863463,2.408140647126726
2017-06-01,7.734991484354811,2.1564867517674555,1.7324432868772432
2017-06-02,8.105665587083468,3.3160489405267746,2.2067724551558037
2017-06-03,9.223378771262455,1.80487405399532,12.736376773155376
2017-06-04,10.118630180282931,1.7514675632384544,1.8100676560512674
2017-06-05,21.615291170727797,2.7806541315640643,6.214118309578726
2017-06-06,9.1261257526028,9.561698841230656,2.1153171773488166
2017-06-07,24.287997916956204,0.31431602199126707,4.131440724174531
2017-06-08,10.752855398881676,-4.109947412881863,3.15806028924924
2017-06-09,11.283232981072729,0.14939459452401094,-1.796199522676008
2017-06-10,10.788544050422466,1.5614859319595,1.3979698702754095
2017-06-11,11.774942499647755,1.5254858773214575,1.5553197424745568
2017-06-12,13.843259688526112,0.8345899112349204,1.201094834958635
2017-06-13,18.32459307675978,8.25637174235738,1.10676476796909
