,facebook/react,angular/angular,jashkenas/backbone
2014-09-18,1.4797598616052152,-1.4812690402402584,-0.22208196560030624
2014-09-19,2.3413770973701977,-0.35386138651050647,-0.17426263208854195
2014-09-20,1.8475904221217319,1.3014173672738791,-0.10987482933425535
2014-09-21,2.5264591891953785,3.51387541358583,-0.07800332611217367
2014-09-22,14.673441162157507,1.4383200039115487,-0.05446672283377264
2014-09-23,2.866661270473254,1.7889867771854977,2.801282150108973
2014-09-24,2.222390771428783,1.8135021807768692,-0.0011693009291395473
2014-09-25,4.8957208211708885,4.424596284807755,3.5075480677744806
2014-09-26,2.6236420718850058,4.115199190396153,0.6784254256440859
2014-09-27,8.394662116614533,4.239627432436044,0.0549845790400655
2014-09-28,1.9992409406338763,2.88352740638141,0.0826121678092409
2014-09-29,3.1038124150642084,4.308431862423831,0.11006032986205881
2014-09-30,1.7970220794179812,5.111271152445697,0.5623278857151188
2014-10-01,-4.7889490704271775,4.9688144964787835,0.16013294870960407
2014-10-02,-1.7757907165276647,4.455507357025379,0.24841288971791153
2014-10-03,0.9405654848300637,5.565687422664443,3.532572821846131
2014-10-04,2.9527670058237745,2.0803831591237607,0.21702538140208977
2014-10-05,2.4890218032517346,2.07115052994093,0.24077120635841165
2014-10-06,1.3779109558465261,5.214639124529168,0.2700778515610052
2014-10-07,11.7189107615004,11.415801676295224,0.32603670514504723
2014-10-08,9.323678879862488,5.135788231994556,0.32160882685809267
2014-10-09,3.7512118182819405,4.686409897035464,0.9872661580039326
2014-10-10,7.372869967230079,-1.0444388229054644,0.38386088028571064
2014-10-11,3.6155228118445284,1.901841694126923,0.36565606741428397
2014-10-12,5.135312246663774,16.14452020033867,0.37821204870789144
2014-10-13,4.83892777287966,0.1294191474803615,0.3904934618804929
2014-10-14,4.891022400577647,0.6929359578915095,0.058015441187304534
2014-10-15,5.6968576270198925,-0.7371779800550101,0.42800429029108306
2014-10-16,6.029346914153526,-0.47058953101799617,-1.3223485014853404
2014-10-17,3.572333245600781,0.28172358560373356,-0.2567596829388188
2014-10-18,5.378211475326368,2.6980768747787685,0.431112718927992
2014-10-19,4.502607876494681,1.524381841988856,0.440054150063083
2014-10-20,6.2063640002001526,0.8339351144410286,1.4652755818074998
2014-10-21,5.015556256544519,-1.2202059233633606,1.7955824251669223
2014-10-22,3.757368233806896,-1.8701835863581846,3.3952042288760698
2014-10-23,10.947509299637218,-0.4947719494418977,0.514902729197487
2014-10-24,5.587745096299148,0.8288503040272056,1.0404108290794678
2014-10-25,3.7748543735425946,0.8094840860804375,0.5252649596649159
2014-10-26,5.657551479094959,1.3764760352709402,0.5110187121953195
2014-10-27,7.403679260806708,8.337203888182882,0.5198062699524354
2014-10-28,28.81260418016703,6.123111392569218,0.6190921812401191
2014-10-29,3.7981767158350026,4.052582493649479,1.474891412635642
2014-10-30,4.7808535614910275,3.155486470053303,0.6080136145029753
2014-10-31,4.665985389337984,1.680478699146505,0.5847747314771039
2014-11-01,3.3291443545509565,1.147326227369927,0.47275860882954346
2014-11-02,3.495702589991947,1.9893927956233022,0.4483258589490986
2014-11-03,3.6195360873310403,1.5628557581649711,23.40976471147036
2014-11-04,4.202659471414938,3.491611045862288,-0.28688110396808214
2014-11-05,4.483953156162532,6.577903942079693,0.3704861398421819
2014-11-06,6.9715563720899265,9.121685735654554,-1.2872090478595282
2014-11-07,5.048224513534718,4.014075230239902,0.31797973323526413
2014-11-08,6.487613043742606,3.2773043594069664,1.2788637478908396
2014-11-09,3.3820653996587358,2.1322802278896056,0.27976238700121375
2014-11-10,2.0440435757214237,2.5994600676098463,0.22259204980930655
2014-11-11,-1.7371935786006798,-0.9388731529433842,0.8508307090519006
2014-11-12,-0.21545706057905933,0.7672436099546416,6.202489946590453
2014-11-13,3.1659210414300616,0.04008401909705246,3.087432554149161
2014-11-14,0.5742928983882841,21.373242150226034,2.1891247303644175
2014-11-15,7.895669645181333,2.189398492435257,0.13226382296347036
2014-11-16,7.406493582846842,1.990915957795566,2.1273077883132823
2014-11-17,20.18182454057018,1.8425816645018007,0.022836680924730304
2014-11-18,9.017658643488591,4.562770315928065,-0.009338767088340923
2014-11-19,6.887618858186423,0.14112692428076912,0.06405647667830092
2014-11-20,2.8228421690541894,5.024726193785402,-0.03508039272371739
2014-11-21,8.429544929339283,1.577200139693499,0.04414003085030557
2014-11-22,2.774100255398528,2.000482470568617,0.018260440910144428
2014-11-23,3.047536186158106,3.071103013844189,0.048302351718183784
2014-11-24,4.909163481057619,2.372732411329419,-0.16428527311590585
2014-11-25,6.414687298436441,8.294651590653617,0.013216060503573747
2014-11-26,6.155144387414037,3.3023127650011377,1.0304398447974237
2014-11-27,5.945569245695352,-0.7036212244629391,0.020270875408333378
2014-11-28,2.4193188950970557,1.4396177672459145,0.03168300714211761
2014-11-29,3.605722177263371,0.42399851394972676,1.066244782169031
2014-11-30,4.4787708305730956,2.323599964738124,1.0544781662042353
2014-12-01,6.694470237851582,3.558195613937601,0.623745370412663
2014-12-02,3.202823090268894,3.431920554148671,0.07185386304456742
2014-12-03,5.474526047256941,5.577591739878537,0.08656101042767386
2014-12-04,4.102776097531363,4.770658750437989,0.06608510188300404
2014-12-05,3.900605969433634,4.4611281655630926,0.09182066476826951
2014-12-06,3.8786628211315954,5.962018727029371,0.11512825178246675
2014-12-07,4.7304278875702215,2.294133262813279,0.12346302299090497
2014-12-08,3.6144058140414943,16.751459712998937,1.205567750033278
2014-12-09,-2.5937968313006676,1.7873155854533356,0.1382667322059048
2014-12-10,2.5615144936121994,0.0631376620485351,0.13913793401562236
2014-12-11,2.8853658608102855,2.166297274587984,3.1070117656814324
2014-12-12,4.254353165326113,6.145435813696922,0.17012777979412855
2014-12-13,4.915123776215094,2.588833552864975,0.17971339558987548
2014-12-14,12.383205617298314,1.8195722222993174,0.1996802250712088
2014-12-15,2.6770477605199816,0.9446747344389722,0.20092004457516055
2014-12-16,2.0010196772098467,0.5759580311837141,0.2547119994206394
2014-12-17,3.781851051467685,1.9842617847413306,0.27947177495151365
2014-12-18,20.584002458267268,3.444774320748704,-0.6669144546362855
2014-12-19,5.16481760484026,-0.0004053468159682487,1.3326583368063873
2014-12-20,3.6573835287654983,-0.13719903541956896,0.3536417391825152
2014-12-21,3.560753476892277,1.1531986872981033,0.3719592602891541
2014-12-22,2.521710123107182,1.0761256052439452,1.0790308802253143
2014-12-23,2.855234321101632,-0.5696687653212,0.4237016282184785
2014-12-24,1.1965894916907722,0.5293105942141845,0.39979687476115894
2014-12-25,3.3676070669880023,-1.3477333812014045,-1.384660107951737
2014-12-26,0.621508674227737,0.47687905463653485,0.4985165323777502
2014-12-27,2.167435843645122,0.6294853336538446,0.51874885266096
2014-12-28,2.214285550340906,0.9852683164955017,0.5332847295229693
2014-12-29,4.2156235968508735,6.908532160746553,-1.0971036102344354
2014-12-30,-3.453585460388381,2.1702657720914296,0.5456889873073858
2014-12-31,2.036642812163566,-0.12897742554359415,0.32592783263119063
2015-01-01,2.1784868706323812,-1.5352792269460662,0.5951282493504562
2015-01-02,2.783405866662291,0.5398804878240745,0.6537046588294944
2015-01-03,2.939780364078201,1.3553819797717015,0.6884401315892803
2015-01-04,3.303630458358328,1.6091704525350845,2.7084103630537415
2015-01-05,12.724330042167017,1.095757428772294,0.7720780421114488
2015-01-06,-7.727084963595209,2.036351691069391,0.2987588269480045
2015-01-07,5.52486648771462,11.034967909397107,0.8745122972174556
2015-01-08,3.0903321672636195,3.535842902352137,-1.3633345837502369
2015-01-09,1.632110730007931,10.155437482554621,0.8570954227505427
