,microsoft/TypeScript,dart-lang/sdk,jashkenas/coffeescript
2014-07-08,-5.186204866562009,6.486464874411304,0.041895604395604406
2014-07-09,-7.614776295133438,17.363697017268446,-0.17881181318681322
2014-07-10,-7.516562009419151,17.75655416012559,-0.2862774725274725
2014-07-11,-3.0778257456828886,20.964761577708007,0.0341708447802198
2014-07-12,9.887009419152276,20.186739599686025,0.21528379979395607
2014-07-13,17.203492935635794,19.797728610675037,1.1430917368646978
2014-07-14,9.304866562009419,26.44405416012559,0.9733507003262362
2014-07-15,4.813795133437991,27.486464874411304,-0.11765379699047063
2014-07-16,25.38522370486656,28.363697017268446,2.7408605966664554
2014-07-17,7.483437990580849,24.75655416012559,1.360429286679365
2014-07-18,14.922174254317111,30.964761577708007,-0.340091525925993
2014-07-19,14.887009419152276,18.186739599686025,0.0074565100198698275
2014-07-20,14.203492935635792,19.797728610675037,-0.004862415199003101
2014-07-21,26.30486656200942,4.44405416012559,-0.041075045387620815
2014-07-22,6.813795133437991,8.486464874411304,-0.06445951920441553
2014-07-23,12.385223704866561,21.363697017268446,1.7456110591646736
2014-07-24,13.48343799058085,19.75655416012559,-0.54130054486751
2014-07-25,32.92217425431711,18.964761577708007,-0.10264545956505536
2014-07-26,19.887009419152278,21.186739599686025,0.13843756744799485
2014-07-27,16.203492935635794,19.797728610675037,0.09705579355099679
2014-07-28,3.3048665620094195,20.44405416012559,0.03702871387800391
2014-07-29,56.81379513343799,26.486464874411304,1.9989031588471469
2014-07-30,-3.6147762951334377,29.363697017268446,-0.40857236704938926
2014-07-31,2.483437990580849,19.75655416012559,-0.39954483935188495
2014-08-01,21.922174254317113,14.964761577708007,-0.042109980997867905
2014-08-02,22.887009419152278,19.186739599686025,0.17091027251987
2014-08-03,17.203492935635794,19.797728610675037,0.10614729355099675
2014-08-04,33.30486656200942,28.44405416012559,0.04293818887800388
2014-08-05,2.813795133437991,12.486464874411304,0.0030397913471467627
2014-08-06,15.385223704866561,22.363697017268446,-0.2055216005806391
2014-08-07,19.48343799058085,37.75655416012559,-0.3072059183925099
2014-08-08,20.922174254317113,32.964761577708,0.03168772407400709
2014-08-09,15.887009419152276,23.186739599686025,0.21223527251986984
2014-08-10,15.203492935635792,21.797728610675037,0.13838079355099664
2014-08-11,9.304866562009419,30.44405416012559,0.0692622138780038
2014-08-12,9.813795133437992,43.486464874411304,0.025227183847146697
2014-08-13,8.385223704866561,36.36369701726845,-0.18638497454938913
2014-08-14,34.483437990580846,23.75655416012559,-0.29040821332063493
2014-08-15,45.92217425431711,17.964761577708007,0.03168772407400709
2014-08-16,18.887009419152278,19.186739599686025,0.21223527251986984
2014-08-17,16.203492935635794,21.797728610675037,0.13838079355099664
2014-08-18,31.30486656200942,27.44405416012559,2.069262213878004
2014-08-19,6.813795133437991,18.486464874411304,-0.17477281615285348
2014-08-20,4.385223704866562,25.363697017268446,-0.2763849745493892
2014-08-21,10.48343799058085,28.75655416012559,-0.347408213320635
2014-08-22,14.922174254317111,16.964761577708007,-0.009637275925992745
2014-08-23,13.887009419152276,22.186739599686025,1.1800017725198702
2014-08-24,14.203492935635792,22.797728610675037,0.012056768550996633
2014-08-25,5.30486656200942,12.444054160125589,1.002074821378004
2014-08-26,3.813795133437991,20.486464874411304,2.8775905578158967
2014-08-27,4.385223704866562,34.36369701726845,1.4311548203787356
2014-08-28,5.483437990580849,33.75655416012559,2.329975036679365
2014-08-29,13.922174254317111,16.964761577708007,-0.47763678842599316
2014-08-30,14.887009419152276,21.186739599686025,-0.06896267373012996
2014-08-31,14.203492935635792,23.797728610675037,-0.059524781964628015
2014-09-01,0.30486656200941964,6.44405416012559,-0.08393737240793316
2014-09-02,-3.186204866562009,26.486464874411304,-0.09229649291847791
2014-09-03,7.385223704866562,36.36369701726845,-0.2851621961322014
2014-09-04,14.48343799058085,33.75655416012559,-0.3680224857096972
2014-09-05,10.922174254317111,27.964761577708007,-0.01381492004474279
2014-09-06,15.887009419152276,23.186739599686025,6.187038714912058
2014-09-07,17.203492935635794,21.797728610675037,-0.4616192064490039
2014-09-08,12.304866562009419,36.44405416012559,-0.20073778612199633
2014-09-09,14.813795133437992,51.486464874411304,-0.1457728161528534
2014-09-10,23.38522370486656,28.363697017268446,-0.3103599745493887
2014-09-11,13.48343799058085,27.75655416012559,-0.3871087133206346
2014-09-12,14.922174254317111,10.964761577708007,-0.04728435092599266
2014-09-13,12.887009419152276,18.186739599686025,0.14567309501987005
2014-09-14,14.203492935635792,20.797728610675037,0.08097091545724679
2014-09-15,28.30486656200942,24.44405416012559,0.01886909866237893
2014-09-16,14.813795133437992,26.486464874411304,0.025227183847146697
2014-09-17,13.385223704866561,20.363697017268446,1.813615025450611
2014-09-18,19.48343799058085,26.75655416012559,-0.4904082133206351
2014-09-19,18.922174254317113,24.964761577708007,0.941687724074007
2014-09-20,17.887009419152278,18.186739599686025,0.055235272519869705
2014-09-21,17.203492935635794,19.797728610675037,0.05205579355099675
2014-09-22,46.30486656200942,25.44405416012559,0.008528713878003885
2014-09-23,20.813795133437992,13.486464874411304,0.978240658847147
2014-09-24,24.38522370486656,24.363697017268446,-0.3246891170493891
2014-09-25,25.48343799058085,20.75655416012559,-0.3677068518518849
2014-09-26,15.922174254317111,19.964761577708007,-0.024703677247867848
2014-09-27,9.887009419152276,18.186739599686025,0.18200445950424496
2014-09-28,14.203492935635792,21.797728610675037,0.11386519101505921
2014-09-29,11.304866562009419,23.44405416012559,0.05610020137800384
2014-09-30,13.813795133437992,16.486464874411304,0.014133487597146728
2014-10-01,32.38522370486656,19.363697017268446,-0.19595328756501412
2014-10-02,-3.516562009419151,15.756554160125589,-0.2988070658565724
2014-10-03,20.922174254317113,8.964761577708007,0.03168772407400709
2014-10-04,20.887009419152278,22.186739599686025,1.21223527251987
2014-10-05,15.203492935635792,23.797728610675037,0.03838079355099655
2014-10-06,25.30486656200942,23.44405416012559,0.02426221387800377
2014-10-07,22.813795133437992,26.486464874411304,-0.003272816152853325
2014-10-08,18.38522370486656,1.3636970172684464,-0.20704747454938907
2014-10-09,27.48343799058085,19.75655416012559,-0.3065249633206349
2014-10-10,15.922174254317111,12.964761577708007,0.018525711574007134
2014-10-11,16.887009419152278,22.186739599686025,0.2011415762698699
2014-10-12,14.203492935635792,21.797728610675037,2.128812480535372
2014-10-13,21.30486656200942,16.44405416012559,1.8608633613420662
2014-10-14,15.813795133437992,11.486464874411304,-0.2647728161528536
2014-10-15,20.38522370486656,12.363697017268446,-0.33338497454938926
2014-10-16,6.483437990580849,12.756554160125589,-0.3887332133206348
2014-10-17,14.922174254317111,12.964761577708007,-0.041870775925992657
2014-10-18,15.887009419152276,19.186739599686025,0.15367774751987004
2014-10-19,20.203492935635794,19.797728610675037,0.08986937605099678
2014-10-20,18.30486656200942,18.44405416012559,0.027938195346753916
2014-10-21,32.81379513343799,9.486464874411304,-0.010707147255978211
2014-10-22,10.385223704866561,2.3636970172684464,-0.2031826796212641
2014-10-23,24.48343799058085,6.756554160125589,-0.29040821332063493
2014-10-24,14.922174254317111,5.964761577708007,0.03168772407400709
2014-10-25,14.887009419152276,21.186739599686025,0.21223527251986984
2014-10-26,18.203492935635794,25.797728610675037,0.13838079355099664
2014-10-27,19.30486656200942,25.44405416012559,1.069262213878004
2014-10-28,19.813795133437992,19.486464874411304,-0.07477281615285339
2014-10-29,25.38522370486656,15.363697017268446,2.768615025450611
2014-10-30,15.48343799058085,8.756554160125589,-0.6189082133206352
2014-10-31,9.922174254317111,11.964761577708007,-0.1239747759259929
2014-11-01,27.887009419152278,19.186739599686025,0.11061852251986982
