,webpack/webpack,jakejs/jake,gulpjs/gulp
2013-07-04,6.349481743846786,-0.10061139874129388,12.143912748685464
2013-07-05,4.340326626323485,0.09984835364795308,11.377757667829862
2013-07-06,0.32076354658376766,1.0824035120667013,23.15641492975402
2013-07-07,0.3116420632742273,1.6746598207724952,1.0966118207439426
2013-07-08,1.3065244899121369,1.196777049740533,1.0381164935397564
2013-07-09,0.2919510583751731,0.634898973710305,4.759076989558504
2013-07-10,0.28907972373386936,0.6993867017813187,0.9482110601637165
2013-07-11,0.27831960283531565,1.2701889522861987,-1.0672784529018529
2013-07-12,0.26872900924266085,1.4888252975952647,-3.1994298273370956
2013-07-13,0.25321966520101297,-2.9382097910911735,0.8891076884594535
2013-07-14,0.24394665526266612,0.44884372049427446,0.837757552893266
2013-07-15,0.23568716408509127,0.02771471015906357,0.7879922301538579
2013-07-16,0.2248947079967063,1.6159801034848882,1.579245782413073
2013-07-17,-1.2966034582727972,2.3302569498633927,0.6948655024467398
2013-07-18,0.2068531125044804,2.654599452786862,0.7071421996941336
2013-07-19,0.19721553723354293,2.482887924347303,-1.8059620492786104
2013-07-20,0.18554126513448901,9.747970674865982,0.5969086717324624
2013-07-21,0.176253871829969,1.9419207473679108,0.5390186499318186
2013-07-22,0.1673600675291318,-2.2035320411465924,0.4810553393041099
2013-07-23,0.1555805951423054,13.594839188836156,0.326707599465934
2013-07-24,1.1060859481858079,15.055688075662633,0.36193535800246557
2013-07-25,0.12197123686545457,5.726319782986642,-1.3984082449933473
2013-07-26,0.10430015094679232,2.5015721936666395,0.17215377093661016
2013-07-27,0.08521687473431305,-7.018341903998263,0.2344658063261105
2013-07-28,0.06575869170339768,2.0985795669798346,0.20377999671430871
2013-07-29,0.053818131844205405,0.5161516808922824,0.17973616603919318
2013-07-30,0.031680714471351124,1.4612248788518811,0.13989946230247724
2013-07-31,1.9503774996222687,-0.9463651050148796,0.14237397139929187
2013-08-01,0.010631345233029894,1.416329269660446,-0.72814606720216
2013-08-02,0.005490424243501282,1.08742664530739,0.06976851803574252
2013-08-03,0.0027722334058110087,-0.03328165683715634,0.08067464230965177
2013-08-04,0.001383508079264087,1.0999376739163957,0.06266213274255453
2013-08-05,1.0129377090893916,-1.6788123760420066,0.046457879041592674
2013-08-06,7.876698639580626e-05,-0.06286284818028073,1.0510714714131537
2013-08-07,-0.023671448450076567,-0.9085458939027955,2.039282514821831
2013-08-08,-0.0010862540107516583,1.7057052047950947,1.9412869050797474
2013-08-09,-0.00154687058471481,-0.011894161564974026,0.0013738357371546606
2013-08-10,-0.0018833371922976593,0.26347300414224667,-0.0022058856744748487
2013-08-11,-0.002013728863262604,0.5087143172814397,-0.0039242565348459185
2013-08-12,0.004732020668415861,-0.5984631087595489,-0.0033430135613619696
