,n_commits
2014-04-01,14
2014-05-01,1
2014-06-01,0
2014-07-01,2
2014-08-01,23
2014-09-01,11
2014-10-01,9
2014-11-01,85
2014-12-01,31
2015-01-01,52
2015-02-01,87
2015-03-01,78
2015-04-01,102
2015-05-01,144
2015-06-01,84
2015-07-01,125
2015-08-01,95
2015-09-01,17
2015-10-01,61
2015-11-01,62
2015-12-01,16
2016-01-01,139
2016-02-01,134
2016-03-01,25
2016-04-01,26
2016-05-01,48
2016-06-01,6
2016-07-01,19
2016-08-01,198
2016-09-01,119
2016-10-01,22
2016-11-01,19
2016-12-01,31
2017-01-01,101
2017-02-01,81
2017-03-01,107
2017-04-01,104
2017-05-01,138
2017-06-01,139
2017-07-01,102
2017-08-01,72
2017-09-01,203
2017-10-01,140
2017-11-01,72
2017-12-01,78
2018-01-01,113
2018-02-01,74
2018-03-01,93
2018-04-01,113
2018-05-01,94
2018-06-01,66
2018-07-01,58
2018-08-01,104
2018-09-01,32
2018-10-01,97
2018-11-01,39
2018-12-01,6
2019-01-01,26
2019-02-01,26
2019-03-01,25
2019-04-01,54
2019-05-01,14
2019-06-01,10
2019-07-01,8
2019-08-01,1
2019-09-01,4
2019-10-01,3
2019-11-01,66
2019-12-01,14
2020-01-01,9
2020-02-01,70
2020-03-01,41
2020-04-01,38
2020-05-01,16
2020-06-01,38
2020-07-01,65
2020-08-01,90
2020-09-01,102
2020-10-01,131
2020-11-01,198
2020-12-01,95
2021-01-01,104
2021-02-01,25
2021-03-01,43
2021-04-01,22
2021-05-01,30
2021-06-01,20
2021-07-01,27
2021-08-01,57
2021-09-01,57
2021-10-01,14
2021-11-01,33
2021-12-01,16
2022-01-01,17
2022-02-01,38
2022-03-01,70
2022-04-01,85
2022-05-01,54
2022-06-01,25
2022-07-01,110
2022-08-01,136
2022-09-01,51
2022-10-01,144
2022-11-01,95
2022-12-01,78
2023-01-01,77
2023-02-01,20
2023-03-01,43
2023-04-01,94
2023-05-01,107
2023-06-01,74
2023-07-01,123
2023-08-01,20
2023-09-01,12
2023-10-01,131
2023-11-01,13
2023-12-01,39
2024-01-01,147
2024-02-01,107
2024-03-01,61
2024-04-01,87
2024-05-01,188
2024-06-01,95
2024-07-01,139
2024-08-01,204
2024-09-01,42
2024-10-01,94
2024-11-01,85
2024-12-01,15
2025-01-01,33
2025-02-01,55
2025-03-01,96
2025-04-01,15
2025-05-01,5
2025-06-01,15
2025-07-01,7
2025-08-01,8
