,n_commits
2009-03-01,28
2009-04-01,92
2009-05-01,78
2009-06-01,94
2009-07-01,96
2009-08-01,128
2009-09-01,81
2009-10-01,36
2009-11-01,56
2009-12-01,44
2010-01-01,43
2010-02-01,46
2010-03-01,66
2010-04-01,132
2010-05-01,151
2010-06-01,116
2010-07-01,77
2010-08-01,21
2010-09-01,54
2010-10-01,74
2010-11-01,61
2010-12-01,43
2011-01-01,55
2011-02-01,75
2011-03-01,89
2011-04-01,75
2011-05-01,158
2011-06-01,50
2011-07-01,115
2011-08-01,196
2011-09-01,216
2011-10-01,183
2011-11-01,180
2011-12-01,139
2012-01-01,257
2012-02-01,219
2012-03-01,192
2012-04-01,140
2012-05-01,178
2012-06-01,267
2012-07-01,400
2012-08-01,363
2012-09-01,271
2012-10-01,203
2012-11-01,304
2012-12-01,162
2013-01-01,210
2013-02-01,170
2013-03-01,224
2013-04-01,168
2013-05-01,213
2013-06-01,229
2013-07-01,249
2013-08-01,358
2013-09-01,259
2013-10-01,185
2013-11-01,133
2013-12-01,96
2014-01-01,66
2014-02-01,86
2014-03-01,117
2014-04-01,153
2014-05-01,145
2014-06-01,205
2014-07-01,146
2014-08-01,154
2014-09-01,131
2014-10-01,168
2014-11-01,136
2014-12-01,104
2015-01-01,101
2015-02-01,193
2015-03-01,154
2015-04-01,142
2015-05-01,130
2015-06-01,89
2015-07-01,116
2015-08-01,98
2015-09-01,82
2015-10-01,149
2015-11-01,114
2015-12-01,126
2016-01-01,64
2016-02-01,164
2016-03-01,194
2016-04-01,135
2016-05-01,242
2016-06-01,293
2016-07-01,329
2016-08-01,249
2016-09-01,253
2016-10-01,254
2016-11-01,206
2016-12-01,148
2017-01-01,182
2017-02-01,105
2017-03-01,157
2017-04-01,148
2017-05-01,184
2017-06-01,276
2017-07-01,102
2017-08-01,294
2017-09-01,157
2017-10-01,205
2017-11-01,111
2017-12-01,75
2018-01-01,106
2018-02-01,145
2018-03-01,219
2018-04-01,127
2018-05-01,127
2018-06-01,95
2018-07-01,82
2018-08-01,136
2018-09-01,113
2018-10-01,173
2018-11-01,162
2018-12-01,76
2019-01-01,173
2019-02-01,188
2019-03-01,174
2019-04-01,215
2019-05-01,188
2019-06-01,209
2019-07-01,171
2019-08-01,235
2019-09-01,218
2019-10-01,200
2019-11-01,234
2019-12-01,110
2020-01-01,142
2020-02-01,127
2020-03-01,207
2020-04-01,203
2020-05-01,221
2020-06-01,121
2020-07-01,212
2020-08-01,218
2020-09-01,405
2020-10-01,304
2020-11-01,412
2020-12-01,178
2021-01-01,168
2021-02-01,217
2021-03-01,120
2021-04-01,86
2021-05-01,84
2021-06-01,108
2021-07-01,82
2021-08-01,131
2021-09-01,135
2021-10-01,51
2021-11-01,67
2021-12-01,331
2022-01-01,96
2022-02-01,91
2022-03-01,60
2022-04-01,26
2022-05-01,183
2022-06-01,185
2022-07-01,222
2022-08-01,286
2022-09-01,173
2022-10-01,252
2022-11-01,207
2022-12-01,129
2023-01-01,165
2023-02-01,197
2023-03-01,124
2023-04-01,112
2023-05-01,152
2023-06-01,190
2023-07-01,158
2023-08-01,232
2023-09-01,123
2023-10-01,178
2023-11-01,94
2023-12-01,110
2024-01-01,187
2024-02-01,83
2024-03-01,82
2024-04-01,97
2024-05-01,115
2024-06-01,144
2024-07-01,113
2024-08-01,171
2024-09-01,102
2024-10-01,152
2024-11-01,153
2024-12-01,55
2025-01-01,94
2025-02-01,116
2025-03-01,159
2025-04-01,114
2025-05-01,136
2025-06-01,146
2025-07-01,77
2025-08-01,124
