,playcanvas/engine,mrdoob/three.js,BabylonJS/Babylon.js
2013-06-27,-2.328950389088638,-0.24371550108877305,2.474450127445519
2013-06-28,1.9786001249134895,-0.23508971826944175,1.004752114245202
2013-06-29,2.3795217838996643,20.4967075167536,1.3280249826977935
2013-06-30,2.870683310545062,14.112511605138334,1.1205232659813307
2013-07-01,0.08130602116777243,5.735222227848956,-0.1276809547441805
2013-07-02,0.5721485120102632,1.0822918249185527,-1.1140106991846865
2013-07-03,-1.5533093634476123,1.052072044698773,-1.5119144298901104
2013-07-04,-2.328950389088638,1.756284498911227,-0.39948844464556665
2013-07-05,-2.0213998750865105,3.7649102817305584,3.586962974031958
2013-07-06,2.3795217838996643,2.4967075167535997,2.124613215441533
2013-07-07,2.870683310545062,15.112511605138334,0.8830011836659829
2013-07-08,2.0813060211677725,7.735222227848956,0.789504035461365
2013-07-09,6.572148512010263,-0.9177081750814472,-1.3421814494615987
2013-07-10,1.4466906365523877,-0.947927955301227,-1.5888893990034636
2013-07-11,2.671049610911362,12.756284498911228,-0.43499734884933366
2013-07-12,-2.0213998750865105,10.764910281730558,-0.4406518756544851
2013-07-13,2.3795217838996643,15.496707516753599,2.890783122641533
2013-07-14,2.870683310545062,18.112511605138334,1.1432459708659835
2013-07-15,0.08130602116777243,14.735222227848956,-0.04789203493863481
2013-07-16,4.572148512010263,1.0822918249185527,-1.0221691614615986
2013-07-17,-1.5533093634476123,-1.947927955301227,0.5807852505965365
2013-07-18,-2.328950389088638,2.756284498911227,0.29471785115066645
2013-07-19,-2.0213998750865105,15.764910281730558,6.300655004345515
2013-07-20,2.3795217838996643,3.4967075167535997,2.3978699706415325
2013-07-21,2.870683310545062,13.112511605138334,0.3383521724659826
2013-07-22,0.08130602116777243,18.735222227848958,4.468362685061365
2013-07-23,1.5721485120102632,23.082291824918553,-1.3573750494615986
2013-07-24,-1.5533093634476123,10.052072044698773,-2.2733796390034637
2013-07-25,-2.328950389088638,10.756284498911228,-0.8395218928493338
2013-07-26,-0.021399875086510534,-0.23508971826944175,-0.733587248454485
2013-07-27,2.3795217838996643,3.4967075167535997,1.682479916241533
2013-07-28,2.870683310545062,3.1125116051383332,1.1841990076659834
2013-07-29,1.0813060211677725,-1.264777772151044,-0.06849706533863475
2013-07-30,0.5721485120102632,10.082291824918553,-1.0486467294615984
2013-07-31,-1.5533093634476123,5.0520720446987735,-1.4498798630034633
2013-08-01,-2.328950389088638,-0.24371550108877305,-0.2922154992493336
2013-08-02,-2.0213998750865105,6.764910281730558,-0.31891619565448504
2013-08-03,6.379521783899664,2.4967075167535997,1.9907966906415324
2013-08-04,2.870683310545062,4.112511605138334,1.427939884465983
2013-08-05,0.08130602116777243,-0.26477777215104403,0.061504035461365236
2013-08-06,0.5721485120102632,1.0822918249185527,-0.9597814494615986
2013-08-07,0.4466906365523877,-1.947927955301227,-1.3731453990034634
2013-08-08,0.671049610911362,-0.24371550108877305,3.7202538511506664
2013-08-09,0.9786001249134895,1.7649102817305582,-1.1189161956544849
2013-08-10,2.3795217838996643,5.4967075167536,1.6707966906415321
2013-08-11,2.870683310545062,10.112511605138334,1.235939884465983
2013-08-12,0.08130602116777243,-0.26477777215104403,-1.072895964538635
2013-08-13,4.572148512010263,10.082291824918553,0.13807455053840123
2013-08-14,0.4466906365523877,7.0520720446987735,0.4251394009965366
2013-08-15,4.671049610911362,3.756284498911227,-0.7794530288493337
2013-08-16,-1.0213998750865105,5.764910281730558,-0.5508670436544849
2013-08-17,2.3795217838996643,11.496707516753599,3.8368552890415324
2013-08-18,2.870683310545062,5.112511605138334,0.9556326844659832
2013-08-19,0.08130602116777243,4.735222227848956,-1.153070044538635
2013-08-20,0.5721485120102632,13.082291824918553,-0.8991780574615988
2013-08-21,-1.5533093634476123,3.052072044698773,-0.39611720060346345
2013-08-22,-2.328950389088638,1.756284498911227,-0.5240629232493335
2013-08-23,-2.0213998750865105,8.764910281730558,-0.431112496454485
