,flutter/flutter,tidev/titanium-sdk,facebook/react-native
2015-01-30,-3.0725021522256544,11.139495450785773,-0.5940910855657395
2015-01-31,5.398052024780135,3.9367245657568235,8.163447612295538
2015-02-01,7.614641886531286,4.443637008153138,9.273125031650377
2015-02-02,1.0959960162725135,3.741143802434125,-2.0446405361151907
2015-02-03,-2.9864215661450686,1.9352829965733194,-4.116984858459514
2015-02-04,-1.9479600276835303,3.9755760368663595,-1.0583767998514544
2015-02-05,-4.1018061815296845,7.828140139430462,-3.622479363954018
2015-02-06,-3.0725021522256544,10.139495450785773,-0.5940910855657395
2015-02-07,5.398052024780135,5.9367245657568235,9.163447612295538
2015-02-08,7.614641886531286,4.443637008153138,12.273125031650377
2015-02-09,0.09599601627251358,1.741143802434125,-2.0446405361151907
2015-02-10,-2.9864215661450686,14.935282996573319,-4.116984858459514
2015-02-11,-2.9479600276835303,13.975576036866359,-2.0583767998514544
2015-02-12,-3.1018061815296845,1.828140139430462,4.377520636045983
2015-02-13,-2.0725021522256544,5.139495450785773,1.4059089144342605
2015-02-14,5.398052024780135,3.9367245657568235,9.163447612295538
2015-02-15,7.614641886531286,4.443637008153138,9.273125031650377
2015-02-16,0.09599601627251358,2.741143802434125,-2.0446405361151907
2015-02-17,-2.9864215661450686,4.935282996573319,-4.116984858459514
2015-02-18,-2.9479600276835303,2.9755760368663595,-4.058376799851454
2015-02-19,-2.1018061815296845,7.828140139430462,3.377520636045982
2015-02-20,-0.07250215222565437,12.139495450785773,1.4059089144342605
2015-02-21,7.398052024780135,3.9367245657568235,11.163447612295538
2015-02-22,7.614641886531286,4.443637008153138,14.273125031650377
2015-02-23,7.0959960162725135,1.741143802434125,-1.0446405361151907
2015-02-24,7.013578433854931,7.935282996573319,0.8830151415404863
2015-02-25,-1.9479600276835303,3.9755760368663595,1.9416232001485456
2015-02-26,-3.1018061815296845,2.828140139430462,0.3775206360459822
2015-02-27,-1.0725021522256544,16.139495450785773,5.40590891443426
2015-02-28,6.398052024780135,7.9367245657568235,9.163447612295538
2015-03-01,7.614641886531286,4.443637008153138,12.273125031650377
2015-03-02,2.0959960162725135,13.741143802434125,8.95535946388481
2015-03-03,3.0135784338549314,5.935282996573319,10.883015141540486
2015-03-04,0.05203997231646973,-1.0244239631336405,3.9416232001485456
2015-03-05,7.8981938184703155,2.828140139430462,6.377520636045983
2015-03-06,1.9274978477743456,8.139495450785773,2.4059089144342605
2015-03-07,5.398052024780135,3.9367245657568235,12.163447612295538
2015-03-08,7.614641886531286,4.443637008153138,10.273125031650377
2015-03-09,3.0959960162725135,1.741143802434125,14.95535946388481
2015-03-10,4.013578433854931,7.935282996573319,11.883015141540486
2015-03-11,6.05203997231647,7.975576036866359,8.941623200148545
2015-03-12,-1.1018061815296845,9.828140139430461,7.377520636045983
2015-03-13,1.9274978477743456,8.139495450785773,9.40590891443426
2015-03-14,5.398052024780135,5.9367245657568235,20.16344761229554
2015-03-15,8.614641886531286,5.443637008153138,11.273125031650377
2015-03-16,3.0959960162725135,-0.25885619756587497,21.95535946388481
2015-03-17,3.0135784338549314,0.9352829965733194,14.883015141540486
2015-03-18,2.0520399723164697,-2.0244239631336405,16.941623200148545
2015-03-19,-1.1018061815296845,0.8281401394304619,13.377520636045983
2015-03-20,2.9274978477743456,3.1394954507857733,13.40590891443426
