,facebook/react,emberjs/ember.js,angular/angular.js
2014-05-29,2.9491543448730244,5.538760182573269,19.348221477387735
2014-05-30,2.5322346275469014,3.0377294910024433,7.959427447265054
2014-05-31,2.7190778304661842,4.576429087669966,7.985931359761252
2014-06-01,0.3449032617332527,5.616694681505326,5.659203664746575
2014-06-02,2.289024816148185,4.4447095664839065,5.444155141044769
2014-06-03,2.825985000181844,4.725948947222021,5.807846683649743
2014-06-04,0.5747056241472605,3.345539650291408,5.342036142053154
2014-06-05,-4.587147079344426,4.203664667127852,5.268479786090054
2014-06-06,0.6408545601761065,5.059813873407595,3.60275794796069
2014-06-07,2.3659072061268445,2.524546296840004,3.576575590275016
2014-06-08,5.548940227132226,0.2991393699639282,6.026570699058961
2014-06-09,1.8251108192937715,4.92879594236549,5.064664485005075
2014-06-10,2.447900119360207,2.8115690694334106,11.53242962444061
2014-06-11,5.0185534515472146,5.449380618211643,-2.4923111931315356
2014-06-12,-0.15950987296962627,2.7166076847063545,4.1317978269648945
2014-06-13,4.867574953185615,6.146948980819022,29.280885579741884
2014-06-14,2.849238144863466,6.670886773070996,4.091940232155379
2014-06-15,4.726259989735678,5.974246381842668,4.3979916479480785
2014-06-16,5.383203521338648,0.27702271040415694,4.807523221666843
2014-06-17,1.0259371104212687,11.976270602232384,-0.7812001481217745
2014-06-18,5.419752658537161,1.5045653719525647,-3.356071279095662
2014-06-19,5.6408745961921065,0.16725267173345393,-1.0647097769683296
2014-06-20,8.986979252944415,0.35815476394390344,4.86063972959804
2014-06-21,3.2174556554235467,1.0555772292397998,3.3739464491571227
2014-06-22,4.092252437893897,-0.6402891849467188,3.8379211365928962
2014-06-23,3.9921234441072864,1.5939921940466077,4.802788872363434
2014-06-24,6.708369363171435,4.042299807555554,4.396911757302161
2014-06-25,0.9745490473622758,1.6543004148235327,4.849378575505293
2014-06-26,5.167508030878924,4.088565934907477,4.798245429687834
2014-06-27,3.6512545654714192,1.5421501368402897,4.298791002116844
2014-06-28,7.387639439188723,11.089220117325343,5.419451842198637
2014-06-29,3.3577126557225627,1.7377103497169917,9.389596592782837
2014-06-30,8.395749793380524,1.1681551660106715,11.584328513485255
2014-07-01,3.8270225393097155,-0.5464386181671632,3.854254436494559
2014-07-02,4.903902454614489,1.7065999769863398,2.709189656696756
2014-07-03,3.389791638008492,2.1193981478550286,11.958498092829156
2014-07-04,2.870762919182834,4.720875456814287,2.9402409332080603
2014-07-05,3.583234079993852,3.09409865835114,3.459625627582679
2014-07-06,2.9531578857871685,6.6140587368766255,3.8898426904399304
2014-07-07,2.8189388098866264,-5.853165623709715,3.3813097217701547
2014-07-08,3.463752993924599,13.067538012373381,39.082120953318835
2014-07-09,4.506884624420969,8.431365021671953,3.9949360526475175
2014-07-10,-2.793044274032245,21.49062830261753,4.83353876334631
2014-07-11,24.0040835712392,7.6776756079141135,2.8811394236646746
2014-07-12,5.358409233612124,10.719837534515879,3.398182811355624
2014-07-13,8.190969617947353,3.2110590600017392,4.690287480355145
2014-07-14,6.360372590831633,11.935927640903948,4.553051402711915
2014-07-15,8.594863209080614,8.431872008725865,14.414893595090998
2014-07-16,7.101789791091586,6.8003939565107645,13.171218336120262
2014-07-17,8.186158539365442,7.683349156958228,4.448718771812089
2014-07-18,7.343860209459155,7.594480511548965,13.627002918448762
2014-07-19,20.58433677020527,5.201796214047128,2.856362682832141
2014-07-20,4.320886332108792,11.551783617899131,2.6278891824669643
2014-07-21,6.2398891293482155,6.6533072278547944,12.908642685053952
2014-07-22,6.083102619000153,6.061521727173791,4.1269833792103086
2014-07-23,0.7308578443155831,6.734305605853177,4.119420153668016
2014-07-24,4.128830265923353,31.578695936975745,3.9835175897894275
2014-07-25,7.457880508339514,18.38583336726571,6.3599110716864065
2014-07-26,4.220674605134868,6.964654028111832,5.9469343397774335
2014-07-27,8.188789020039897,8.24293513357065,3.9016546801203127
2014-07-28,2.9290371885657485,9.852902594759977,3.075615316380238
2014-07-29,4.850141261161542,11.118870823680993,4.0048333200515245
2014-07-30,7.508871892817428,9.124159793780269,8.165788214650044
2014-07-31,5.280782480312378,4.926139022271345,9.631103925396772
2014-08-01,2.2468036191642,8.17736503139802,-1.5525493173119411
2014-08-02,5.352009136681172,8.173221000738437,4.109860850827571
2014-08-03,4.4282834456607425,22.344653848170154,3.2404194419911185
2014-08-04,4.314550374302468,3.830713301429492,8.935307785353817
2014-08-05,2.400962148069335,2.7525606371952502,2.69377976170591
2014-08-06,2.8859701487828002,5.556060452467917,3.198022547408004
2014-08-07,2.7168967586887782,9.732703165067605,0.7121617022255509
