,n_commits
2003-08-01,5
2003-09-01,150
2003-10-01,92
2003-11-01,80
2003-12-01,149
2004-01-01,244
2004-02-01,80
2004-03-01,181
2004-04-01,68
2004-05-01,100
2004-06-01,14
2004-07-01,85
2004-08-01,14
2004-09-01,23
2004-10-01,5
2004-11-01,1
2004-12-01,56
2005-01-01,55
2005-02-01,156
2005-03-01,89
2005-04-01,92
2005-05-01,50
2005-06-01,128
2005-07-01,101
2005-08-01,51
2005-09-01,68
2005-10-01,55
2005-11-01,68
2005-12-01,21
2006-01-01,62
2006-02-01,53
2006-03-01,49
2006-04-01,11
2006-05-01,6
2006-06-01,47
2006-07-01,32
2006-08-01,34
2006-09-01,14
2006-10-01,48
2006-11-01,53
2006-12-01,73
2007-01-01,82
2007-02-01,83
2007-03-01,108
2007-04-01,100
2007-05-01,45
2007-06-01,64
2007-07-01,76
2007-08-01,290
2007-09-01,144
2007-10-01,186
2007-11-01,167
2007-12-01,124
2008-01-01,148
2008-02-01,56
2008-03-01,98
2008-04-01,159
2008-05-01,110
2008-06-01,58
2008-07-01,50
2008-08-01,39
2008-09-01,56
2008-10-01,70
2008-11-01,103
2008-12-01,127
2009-01-01,155
2009-02-01,52
2009-03-01,28
2009-04-01,62
2009-05-01,88
2009-06-01,44
2009-07-01,81
2009-08-01,36
2009-09-01,72
2009-10-01,100
2009-11-01,65
2009-12-01,61
2010-01-01,52
2010-02-01,94
2010-03-01,97
2010-04-01,48
2010-05-01,92
2010-06-01,82
2010-07-01,90
2010-08-01,22
2010-09-01,66
2010-10-01,56
2010-11-01,58
2010-12-01,141
2011-01-01,31
2011-02-01,78
2011-03-01,55
2011-04-01,54
2011-05-01,33
2011-06-01,46
2011-07-01,85
2011-08-01,26
2011-09-01,93
2011-10-01,160
2011-11-01,112
2011-12-01,155
2012-01-01,227
2012-02-01,205
2012-03-01,86
2012-04-01,46
2012-05-01,126
2012-06-01,81
2012-07-01,115
2012-08-01,39
2012-09-01,57
2012-10-01,26
2012-11-01,119
2012-12-01,109
2013-01-01,132
2013-02-01,59
2013-03-01,57
2013-04-01,85
2013-05-01,171
2013-06-01,72
2013-07-01,152
2013-08-01,100
2013-09-01,168
2013-10-01,135
2013-11-01,77
2013-12-01,69
2014-01-01,113
2014-02-01,124
2014-03-01,138
2014-04-01,301
2014-05-01,195
2014-06-01,133
2014-07-01,184
2014-08-01,61
2014-09-01,81
2014-10-01,48
2014-11-01,60
2014-12-01,154
2015-01-01,111
2015-02-01,82
2015-03-01,182
2015-04-01,68
2015-05-01,86
2015-06-01,117
2015-07-01,66
2015-08-01,30
2015-09-01,77
2015-10-01,100
2015-11-01,45
2015-12-01,38
2016-01-01,53
2016-02-01,59
2016-03-01,59
2016-04-01,42
2016-05-01,30
2016-06-01,39
2016-07-01,64
2016-08-01,67
2016-09-01,52
2016-10-01,41
2016-11-01,44
2016-12-01,36
2017-01-01,73
2017-02-01,24
2017-03-01,49
2017-04-01,53
2017-05-01,59
2017-06-01,44
2017-07-01,43
2017-08-01,108
2017-09-01,103
2017-10-01,63
2017-11-01,78
2017-12-01,175
2018-01-01,69
2018-02-01,110
2018-03-01,108
2018-04-01,129
2018-05-01,137
2018-06-01,49
2018-07-01,71
2018-08-01,97
2018-09-01,51
2018-10-01,63
2018-11-01,62
2018-12-01,54
2019-01-01,43
2019-02-01,32
2019-03-01,71
2019-04-01,117
2019-05-01,242
2019-06-01,39
2019-07-01,46
2019-08-01,65
2019-09-01,59
2019-10-01,109
2019-11-01,156
2019-12-01,133
2020-01-01,132
2020-02-01,103
2020-03-01,138
2020-04-01,95
2020-05-01,79
2020-06-01,83
2020-07-01,108
2020-08-01,89
2020-09-01,82
2020-10-01,141
2020-11-01,208
2020-12-01,159
2021-01-01,105
2021-02-01,53
2021-03-01,75
2021-04-01,148
2021-05-01,83
2021-06-01,56
2021-07-01,87
2021-08-01,73
2021-09-01,72
2021-10-01,146
2021-11-01,131
2021-12-01,93
2022-01-01,62
2022-02-01,58
2022-03-01,68
2022-04-01,69
2022-05-01,63
2022-06-01,49
2022-07-01,75
2022-08-01,86
2022-09-01,60
2022-10-01,72
2022-11-01,73
2022-12-01,63
2023-01-01,74
2023-02-01,32
2023-03-01,37
2023-04-01,52
2023-05-01,30
2023-06-01,48
2023-07-01,80
2023-08-01,61
2023-09-01,41
2023-10-01,31
2023-11-01,61
2023-12-01,47
2024-01-01,71
2024-02-01,41
2024-03-01,44
2024-04-01,42
2024-05-01,34
2024-06-01,86
2024-07-01,21
2024-08-01,14
2024-09-01,60
2024-10-01,52
2024-11-01,29
2024-12-01,59
2025-01-01,71
2025-02-01,21
2025-03-01,61
2025-04-01,85
2025-05-01,80
2025-06-01,36
2025-07-01,92
2025-08-01,128
