,n_commits
2008-03-01,16
2008-04-01,47
2008-05-01,75
2008-06-01,99
2008-07-01,41
2008-08-01,84
2008-09-01,43
2008-10-01,84
2008-11-01,33
2008-12-01,58
2009-01-01,144
2009-02-01,77
2009-03-01,134
2009-04-01,87
2009-05-01,110
2009-06-01,44
2009-07-01,115
2009-08-01,195
2009-09-01,133
2009-10-01,91
2009-11-01,104
2009-12-01,45
2010-01-01,40
2010-02-01,101
2010-03-01,78
2010-04-01,56
2010-05-01,145
2010-06-01,164
2010-07-01,162
2010-08-01,273
2010-09-01,77
2010-10-01,76
2010-11-01,160
2010-12-01,107
2011-01-01,131
2011-02-01,64
2011-03-01,99
2011-04-01,111
2011-05-01,98
2011-06-01,79
2011-07-01,75
2011-08-01,113
2011-09-01,178
2011-10-01,109
2011-11-01,103
2011-12-01,53
2012-01-01,127
2012-02-01,36
2012-03-01,26
2012-04-01,91
2012-05-01,54
2012-06-01,51
2012-07-01,14
2012-08-01,29
2012-09-01,16
2012-10-01,49
2012-11-01,124
2012-12-01,88
2013-01-01,110
2013-02-01,121
2013-03-01,383
2013-04-01,42
2013-05-01,78
2013-06-01,33
2013-07-01,47
2013-08-01,87
2013-09-01,257
2013-10-01,209
2013-11-01,67
2013-12-01,76
2014-01-01,126
2014-02-01,251
2014-03-01,106
2014-04-01,99
2014-05-01,126
2014-06-01,69
2014-07-01,270
2014-08-01,304
2014-09-01,144
2014-10-01,117
2014-11-01,61
2014-12-01,53
2015-01-01,74
2015-02-01,121
2015-03-01,24
2015-04-01,47
2015-05-01,44
2015-06-01,104
2015-07-01,94
2015-08-01,151
2015-09-01,151
2015-10-01,178
2015-11-01,45
2015-12-01,135
2016-01-01,20
2016-02-01,51
2016-03-01,107
2016-04-01,83
2016-05-01,101
2016-06-01,64
2016-07-01,111
2016-08-01,75
2016-09-01,100
2016-10-01,61
2016-11-01,58
2016-12-01,20
2017-01-01,25
2017-02-01,39
2017-03-01,81
2017-04-01,85
2017-05-01,61
2017-06-01,59
2017-07-01,120
2017-08-01,45
2017-09-01,53
2017-10-01,52
2017-11-01,24
2017-12-01,15
2018-01-01,29
2018-02-01,19
2018-03-01,58
2018-04-01,17
2018-05-01,4
2018-06-01,60
2018-07-01,52
2018-08-01,79
2018-09-01,19
2018-10-01,47
2018-11-01,89
2018-12-01,56
2019-01-01,63
2019-02-01,63
2019-03-01,22
2019-04-01,25
2019-05-01,15
2019-06-01,10
2019-07-01,18
2019-08-01,44
2019-09-01,16
2019-10-01,40
2019-11-01,18
2019-12-01,109
2020-01-01,111
2020-02-01,33
2020-03-01,12
2020-04-01,47
2020-05-01,3
2020-06-01,6
2020-07-01,8
2020-08-01,15
2020-09-01,17
2020-10-01,13
2020-11-01,21
2020-12-01,7
2021-01-01,7
2021-02-01,19
2021-03-01,22
2021-04-01,78
2021-05-01,8
2021-06-01,11
2021-07-01,8
2021-08-01,11
2021-09-01,25
2021-10-01,28
2021-11-01,10
2021-12-01,15
2022-01-01,17
2022-02-01,19
2022-03-01,22
2022-04-01,23
2022-05-01,36
2022-06-01,40
2022-07-01,42
2022-08-01,34
2022-09-01,30
2022-10-01,26
2022-11-01,21
2022-12-01,31
2023-01-01,39
2023-02-01,47
2023-03-01,43
2023-04-01,65
2023-05-01,64
2023-06-01,15
2023-07-01,50
2023-08-01,16
2023-09-01,38
2023-10-01,42
2023-11-01,52
2023-12-01,34
