,n_commits
2002-01-01,75
2002-02-01,33
2002-03-01,12
2002-04-01,70
2002-05-01,66
2002-06-01,63
2002-07-01,52
2002-08-01,79
2002-09-01,84
2002-10-01,76
2002-11-01,137
2002-12-01,83
2003-01-01,159
2003-02-01,131
2003-03-01,145
2003-04-01,327
2003-05-01,368
2003-06-01,350
2003-07-01,448
2003-08-01,502
2003-09-01,311
2003-10-01,303
2003-11-01,194
2003-12-01,146
2004-01-01,228
2004-02-01,334
2004-03-01,203
2004-04-01,163
2004-05-01,102
2004-06-01,43
2004-07-01,64
2004-08-01,132
2004-09-01,160
2004-10-01,75
2004-11-01,65
2004-12-01,145
2005-01-01,175
2005-02-01,125
2005-03-01,197
2005-04-01,114
2005-05-01,175
2005-06-01,123
2005-07-01,85
2005-08-01,89
2005-09-01,64
2005-10-01,65
2005-11-01,68
2005-12-01,28
2006-01-01,110
2006-02-01,194
2006-03-01,212
2006-04-01,37
2006-05-01,97
2006-06-01,179
2006-07-01,153
2006-08-01,191
2006-09-01,144
2006-10-01,35
2006-11-01,101
2006-12-01,34
2007-01-01,87
2007-02-01,128
2007-03-01,32
2007-04-01,174
2007-05-01,116
2007-06-01,89
2007-07-01,156
2007-08-01,189
2007-09-01,12
2007-10-01,75
2007-11-01,131
2007-12-01,30
2008-01-01,61
2008-02-01,151
2008-03-01,92
2008-04-01,25
2008-05-01,16
2008-06-01,16
2008-07-01,10
2008-08-01,4
2008-09-01,1
2008-10-01,4
2008-11-01,0
2008-12-01,21
2009-01-01,73
2009-02-01,116
2009-03-01,0
2009-04-01,0
2009-05-01,0
2009-06-01,0
2009-07-01,0
2009-08-01,0
2009-09-01,0
2009-10-01,0
2009-11-01,0
2009-12-01,0
2010-01-01,1
2010-02-01,0
2010-03-01,0
2010-04-01,0
2010-05-01,0
2010-06-01,0
2010-07-01,3
2010-08-01,0
2010-09-01,11
2010-10-01,28
2010-11-01,71
2010-12-01,1
2011-01-01,0
2011-02-01,4
2011-03-01,0
2011-04-01,4
2011-05-01,0
2011-06-01,0
2011-07-01,0
2011-08-01,0
2011-09-01,2
