,n_commits
2001-09-01,29
2001-10-01,15
2001-11-01,14
2001-12-01,8
2002-01-01,27
2002-02-01,45
2002-03-01,6
2002-04-01,17
2002-05-01,63
2002-06-01,56
2002-07-01,37
2002-08-01,13
2002-09-01,52
2002-10-01,39
2002-11-01,23
2002-12-01,19
2003-01-01,39
2003-02-01,5
2003-03-01,20
2003-04-01,17
2003-05-01,25
2003-06-01,8
2003-07-01,1
2003-08-01,6
2003-09-01,67
2003-10-01,49
2003-11-01,26
2003-12-01,17
2004-01-01,71
2004-02-01,41
2004-03-01,68
2004-04-01,44
2004-05-01,57
2004-06-01,11
2004-07-01,8
2004-08-01,111
2004-09-01,80
2004-10-01,64
2004-11-01,63
2004-12-01,38
2005-01-01,32
2005-02-01,35
2005-03-01,48
2005-04-01,61
2005-05-01,81
2005-06-01,46
2005-07-01,27
2005-08-01,16
2005-09-01,9
2005-10-01,32
2005-11-01,51
2005-12-01,46
2006-01-01,29
2006-02-01,81
2006-03-01,65
2006-04-01,44
2006-05-01,62
2006-06-01,61
2006-07-01,53
2006-08-01,49
2006-09-01,37
2006-10-01,39
2006-11-01,124
2006-12-01,112
2007-01-01,168
2007-02-01,146
2007-03-01,106
2007-04-01,103
2007-05-01,128
2007-06-01,138
2007-07-01,90
2007-08-01,53
2007-09-01,81
2007-10-01,67
2007-11-01,75
2007-12-01,94
2008-01-01,111
2008-02-01,72
2008-03-01,101
2008-04-01,50
2008-05-01,71
2008-06-01,69
2008-07-01,108
2008-08-01,184
2008-09-01,115
2008-10-01,101
2008-11-01,102
2008-12-01,150
2009-01-01,94
2009-02-01,99
2009-03-01,111
2009-04-01,124
2009-05-01,156
2009-06-01,186
2009-07-01,146
2009-08-01,357
2009-09-01,230
2009-10-01,307
2009-11-01,200
2009-12-01,169
2010-01-01,120
2010-02-01,104
2010-03-01,230
2010-04-01,109
2010-05-01,136
2010-06-01,113
2010-07-01,137
2010-08-01,160
2010-09-01,150
2010-10-01,290
2010-11-01,155
2010-12-01,181
2011-01-01,262
2011-02-01,165
2011-03-01,242
2011-04-01,149
2011-05-01,244
2011-06-01,356
2011-07-01,279
2011-08-01,132
2011-09-01,170
2011-10-01,154
2011-11-01,204
2011-12-01,232
2012-01-01,401
2012-02-01,406
2012-03-01,380
2012-04-01,419
2012-05-01,293
2012-06-01,232
2012-07-01,433
2012-08-01,394
2012-09-01,403
2012-10-01,226
2012-11-01,268
2012-12-01,348
2013-01-01,490
2013-02-01,262
2013-03-01,326
2013-04-01,218
2013-05-01,152
2013-06-01,157
2013-07-01,242
2013-08-01,163
2013-09-01,233
2013-10-01,191
2013-11-01,257
2013-12-01,133
2014-01-01,166
2014-02-01,244
2014-03-01,296
2014-04-01,214
2014-05-01,270
2014-06-01,180
2014-07-01,176
2014-08-01,223
2014-09-01,262
2014-10-01,226
2014-11-01,198
2014-12-01,213
2015-01-01,280
2015-02-01,232
2015-03-01,226
2015-04-01,319
2015-05-01,184
2015-06-01,228
2015-07-01,169
2015-08-01,208
2015-09-01,130
2015-10-01,140
2015-11-01,164
2015-12-01,175
2016-01-01,234
2016-02-01,295
2016-03-01,296
2016-04-01,308
2016-05-01,239
2016-06-01,178
2016-07-01,148
2016-08-01,139
2016-09-01,148
2016-10-01,217
2016-11-01,179
2016-12-01,139
2017-01-01,203
2017-02-01,220
2017-03-01,266
2017-04-01,235
2017-05-01,304
2017-06-01,318
2017-07-01,242
2017-08-01,237
2017-09-01,191
2017-10-01,232
2017-11-01,154
2017-12-01,131
2018-01-01,145
2018-02-01,151
2018-03-01,260
2018-04-01,224
2018-05-01,177
2018-06-01,178
2018-07-01,148
2018-08-01,169
2018-09-01,145
2018-10-01,140
2018-11-01,123
2018-12-01,182
2019-01-01,136
2019-02-01,94
2019-03-01,113
2019-04-01,135
2019-05-01,118
2019-06-01,188
2019-07-01,155
2019-08-01,117
2019-09-01,104
2019-10-01,141
2019-11-01,118
2019-12-01,288
2020-01-01,232
2020-02-01,131
2020-03-01,130
2020-04-01,140
2020-05-01,112
2020-06-01,175
2020-07-01,97
2020-08-01,129
2020-09-01,193
2020-10-01,126
2020-11-01,85
2020-12-01,72
2021-01-01,128
2021-02-01,199
2021-03-01,98
2021-04-01,77
2021-05-01,50
2021-06-01,69
2021-07-01,45
2021-08-01,40
2021-09-01,48
2021-10-01,64
2021-11-01,69
2021-12-01,44
2022-01-01,123
2022-02-01,130
2022-03-01,65
2022-04-01,41
2022-05-01,61
2022-06-01,34
2022-07-01,30
2022-08-01,34
2022-09-01,67
2022-10-01,147
2022-11-01,58
2022-12-01,45
2023-01-01,71
2023-02-01,72
2023-03-01,112
2023-04-01,100
2023-05-01,57
2023-06-01,63
2023-07-01,68
2023-08-01,59
2023-09-01,84
2023-10-01,90
2023-11-01,40
2023-12-01,54
2024-01-01,57
2024-02-01,83
2024-03-01,47
2024-04-01,46
2024-05-01,56
2024-06-01,51
2024-07-01,68
2024-08-01,59
2024-09-01,33
2024-10-01,62
2024-11-01,5
