,playcanvas/engine,mrdoob/three.js,BabylonJS/Babylon.js
2017-06-27,2.4728037276260553,12.523567540953529,15.279865756672221
2017-06-28,2.4984515334244097,11.432473180915508,16.120773514099504
2017-06-29,2.3735076678572216,13.611384029377152,13.3376304058981
2017-06-30,2.4824341298829715,13.500520449597033,17.481760007622714
2017-07-01,1.6363419078699997,11.554667318282675,16.76032673510562
2017-07-02,1.6424117387485433,8.36135559406092,16.279936317423825
2017-07-03,1.6164982885140424,9.019880240728272,14.683333317322855
2017-07-04,3.6466351465763145,13.703339517018437,16.547269064371353
2017-07-05,-4.332029512339131,13.85628751628786,14.550296807212867
2017-07-06,-1.7108696450448426,24.656055556826534,24.723677908584015
2017-07-07,0.8146120629121987,6.148201179755873,35.19981482240068
2017-07-08,1.3717821548658944,7.032042735297379,16.633109475205618
2017-07-09,1.4499148198941854,10.03828522718317,14.50887525105594
2017-07-10,1.4779461217259175,16.82137515191572,17.717351063734352
2017-07-11,1.8446453195579449,-1.414673119824798,37.822219455732125
2017-07-12,3.8177129075484544,-1.7358317062629611,33.24840286366554
2017-07-13,1.1852811196720823,2.5684083379220333,10.071088894601672
2017-07-14,6.1542892232521185,8.70730250079136,4.794408398418841
2017-07-15,2.135014046643505,8.566624711475015,5.414617239601196
2017-07-16,1.2674858262383177,11.609877158706201,9.769397014785714
2017-07-17,4.325243634824022,8.36547397652884,7.643214468988116
2017-07-18,1.0770118411046532,27.93475755323293,10.112197019102101
2017-07-19,0.985701536079826,13.259882549805855,15.568282140086145
2017-07-20,1.134425851740943,11.626473117002785,9.743131521338842
2017-07-21,10.557042697910214,7.87971642258938,11.651147923840934
2017-07-22,1.0511387648380743,14.011117110389172,12.209768023086085
2017-07-23,1.3204778305806948,8.272542256606107,10.901402282945659
2017-07-24,3.4069717561004627,10.24433275595431,11.69476535903706
2017-07-25,-0.11745547740331347,14.202254679049657,9.957611829828839
2017-07-26,-4.137099131216796,22.474920488773034,9.04322090754088
2017-07-27,1.34556087083402,14.823413033035267,13.419996061553334
2017-07-28,1.499844915224384,14.181678688106231,17.844751595778895
2017-07-29,1.575359013603432,2.668294029984072,12.17883004309947
2017-07-30,1.7219985822297883,6.166856070921557,9.83612951855358
2017-07-31,1.590338558341935,8.409150850794617,6.256469745614432
2017-08-01,1.6207406915055254,2.802631512776758,12.53393949129987
2017-08-02,5.672487369642268,-2.463752677619471,10.569332731794928
2017-08-03,12.733489335353871,3.365175981405554,8.000639042042627
2017-08-04,1.178127565473843,-0.021375623987343495,5.533341666405114
2017-08-05,1.9515452811284921,11.988675081778297,6.399399919135257
2017-08-06,1.995475975199406,7.458760286972417,10.008316803093486
2017-08-07,2.6837481641914023,5.958432431208374,12.300534703079173
2017-08-08,3.2531072263150973,6.150460798155603,11.865200275521989
2017-08-09,2.435516563312559,12.855760087393136,5.279250806688715
2017-08-10,9.480769032444439,12.13888689785099,3.461046797976289
2017-08-11,4.966421957348373,17.9133806851898,8.761392333624164
2017-08-12,1.9536094893601357,13.56174139701442,6.742399295950339
2017-08-13,2.0715839441608446,14.226174225262712,7.76021899170766
2017-08-14,1.4375909852579156,18.163435420667902,4.5655661721171
2017-08-15,1.8619395780411578,16.827853549446843,2.631378616522345
2017-08-16,-2.943964972167614,14.277717153269698,5.663243024400448
2017-08-17,1.775463156382659,14.612850816873173,11.63183087779272
2017-08-18,1.3788547563647608,13.766139927036061,7.525597940748261
2017-08-19,1.4886248874392842,7.6105828601589645,11.144640130281847
2017-08-20,1.8129152904226546,16.849445610428948,7.499299092130815
2017-08-21,2.150602680271581,14.782652982497156,10.257584168906899
2017-08-22,-1.089319350971602,17.57481417960517,7.535288033887475
2017-08-23,-3.3585943514944807,14.431120934398768,13.698309169099854
2017-08-24,-0.9958650573137118,49.694602216929475,15.519087462669987
2017-08-25,2.2510839492663943,8.82902726718753,9.126875260747639
2017-08-26,3.04127859383304,11.409046957515868,9.214100136683143
2017-08-27,1.3403598552050282,6.166875575910563,8.194336090926043
2017-08-28,1.7693050618800987,2.0383281210366437,9.591193790605795
2017-08-29,2.259158013601544,9.748094951157919,7.378164556185125
2017-08-30,1.533944662176359,6.99297112942299,-4.046152400177151
2017-08-31,1.8753896020535183,25.24658528965769,3.760129425483707
2017-09-01,0.665019558600355,11.198928556970987,12.121498635117032
2017-09-02,0.6095861996936484,6.035625158312431,11.767417106767752
2017-09-03,0.9264228751784552,7.991788601406141,15.156435129084146
2017-09-04,0.5555122142994662,12.789396180413044,8.258249981048584
2017-09-05,-0.2531174503670136,2.920638399660573,23.03240271674114
2017-09-06,0.06224556999444708,9.044731387439821,11.15931746012277
2017-09-07,3.01514403506649,9.011692415269312,11.624021370089908
2017-09-08,7.1151736014813896,6.861593923750076,15.273800592920026
2017-09-09,0.48697683367183514,15.613773074804234,33.41059835928954
2017-09-10,0.5909634532671866,9.481944986938034,19.01602837089729
2017-09-11,0.4777216497448843,8.3991583986098,24.63330434566433
2017-09-12,-0.025303913561538233,11.629150559432714,29.618687319999673
2017-09-13,0.5301098734583963,29.190453188982616,19.240865535403643
2017-09-14,-0.5637964344269588,10.552073023360203,18.15466871970615
2017-09-15,0.5222188146024986,8.784351510800004,11.946594214189936
2017-09-16,0.4471710281548257,5.5476338026295355,10.990223888949775
2017-09-17,0.44014714136014405,12.267983774029117,8.634426032495776
2017-09-18,0.43651013452475346,5.2931995443722615,11.689818283674978
2017-09-19,2.0040659316833054,8.109001182338138,9.713816319310302
2017-09-20,2.8932264104322263,11.799969705502425,14.62701669653239
2017-09-21,0.7763107281284929,23.65410453643366,32.12170706060078
2017-09-22,-1.0784126335978854,26.906404403219547,14.334178939451846
2017-09-23,0.4290719959896833,18.836573702793615,16.969715008955138
2017-09-24,0.4373574723385273,12.974349132133062,11.754945578991013
2017-09-25,0.44131648337675344,14.863568906619093,10.068662070389571
2017-09-26,0.9586134152885549,10.187075593130679,6.1021864051022305
2017-09-27,0.1952828012178591,6.704226554679932,7.040159809634186
2017-09-28,0.8603867589396703,4.706205422898651,13.425963631041236
2017-09-29,0.5016093560657862,9.708216012164781,11.413584882828925
2017-09-30,0.4488792646432409,8.387083307671306,9.006530116942542
2017-10-01,0.45347829098532233,7.375964022661549,9.33607537697886
