,apache/mesos,kubernetes/kubernetes,hashicorp/nomad
2015-06-01,12.092431449122579,70.09596831659434,7.24960120402462
2015-06-02,12.36524175306131,65.25223510624089,5.522509018658269
2015-06-03,9.065167535411994,75.09791994776519,6.925611411600733
2015-06-04,32.7698112590428,62.009417758719906,6.277786639136143
2015-06-05,7.196779119502354,61.812043816794834,5.987662752303918
2015-06-06,10.780088669927196,56.401764796120816,3.1122415430662365
2015-06-07,8.42567090016801,58.88318486766165,7.407813822684114
2015-06-08,5.7150829381025705,58.667735748469624,2.814165709244882
2015-06-09,4.178670630185411,65.02684164736796,3.842515406068614
2015-06-10,12.3527543113232,54.33419481154161,0.08554290191273242
2015-06-11,10.15877572963247,64.1248970880078,-0.3314957297620288
2015-06-12,12.744770463300732,63.239279816636845,-0.7296945655525372
2015-06-13,8.470575256512237,63.36904527101808,1.676956681102217
2015-06-14,37.07506301108113,53.53302864003691,-4.046210379987282
2015-06-15,12.347202474863055,53.257170037862174,0.44562253062122265
2015-06-16,-1.8553421106622974,93.37931592423523,13.208699198957044
2015-06-17,7.611017606289973,41.1934316811665,0.30371667965747334
2015-06-18,-3.586531550270525,101.1967736994713,0.0959549121339281
2015-06-19,11.3781147977313,81.79898093681655,-0.4717503873325197
2015-06-20,9.230938951645484,50.618715204937516,0.32357156156961264
2015-06-21,12.793423106165728,54.8308116908333,-1.5921785542069906
2015-06-22,10.565915463100197,44.71993643751117,0.14780792204183732
2015-06-23,14.908595588837462,36.33279807123823,0.5396051846077011
2015-06-24,13.19946446421783,48.387842167744886,0.41901701752115844
2015-06-25,9.68170486254202,44.569506891530835,0.403503361116726
2015-06-26,10.334224140810907,38.37866179413105,-0.3699404903024167
2015-06-27,13.979864578079681,49.87955680356664,-0.7638829631291064
2015-06-28,7.448139321115748,53.91733782944564,0.3603424103037172
2015-06-29,21.588038819098223,59.07789499170497,0.08365338408728405
2015-06-30,4.464854156610721,58.162035490641394,-0.26516933778535795
2015-07-01,5.324074158613243,52.56029684662842,0.44441905256242836
2015-07-02,5.7433991975688805,14.361513691761337,0.45732646577888464
2015-07-03,3.9368898390274647,16.766043569989307,2.601533458652542
2015-07-04,3.608467074846013,46.43574260063094,7.281895274686173
2015-07-05,4.854617287961941,61.878318416040386,0.4276365025624821
2015-07-06,20.560537616776685,51.721171290986135,10.13077029629621
2015-07-07,21.879480403409914,72.25682778659555,2.6643232703458457
2015-07-08,1.266874178307996,66.34480182309568,0.5794992025708274
2015-07-09,7.98894311420314,67.33886690102858,0.068167278934686
2015-07-10,4.101682938904806,71.4314458185516,-0.257060392504148
2015-07-11,4.311602979212317,75.88446790592442,-0.4915105738792401
2015-07-12,3.4693192006842537,59.347633957162344,0.7111165850537904
2015-07-13,4.535124703465295,77.13311601048511,0.03554164554062965
2015-07-14,2.152529222120569,64.28006990091933,-0.6776874215031577
2015-07-15,4.926478825758278,34.64505554296542,0.277192082773275
2015-07-16,4.505861525959145,10.971265263719928,-0.9030257093913634
2015-07-17,24.07671116460063,58.34665352012061,0.5326633506759554
2015-07-18,4.325514394563424,90.19361035330533,0.6019016802345661
2015-07-19,9.823696914489082,110.96613636903244,1.213375445565709
2015-07-20,3.8704538896507743,54.707389731531734,-0.06090676752526637
2015-07-21,6.02373024031377,5.91613545019617,-1.2979405191467592
2015-07-22,7.696785817955614,-5.297531767379034,-0.7650752720926981
2015-07-23,3.045670147962161,80.81671559671891,4.193486818783429
2015-07-24,31.784335528737394,113.16869836201462,11.57889743572919
2015-07-25,7.5391548932458035,50.42573019492092,1.8278004916466855
2015-07-26,5.96386844847083,51.43653513577787,1.9776832517800775
2015-07-27,11.394582289081871,46.44917496956545,5.900147685958218
2015-07-28,10.780868118875407,32.93574473516528,6.5083515009997415
2015-07-29,10.896950236922024,47.33291792675173,5.274913451059662
2015-07-30,13.816820775796028,42.30458083850233,-2.8930703303422023
2015-07-31,8.618657136720364,43.70358197573561,0.2702378590255702
2015-08-01,13.383940493858356,46.21831660554976,3.4694913515232724
2015-08-02,6.4249052483458575,48.12749795398828,-1.8291173472674769
2015-08-03,6.234365680665398,32.71402954815353,2.1996419979134374
2015-08-04,2.2664783507556265,50.465996066276155,4.023229562611174
2015-08-05,12.321275402478541,41.91981453049125,22.3297759750074
2015-08-06,8.60231950800915,55.99949664482986,5.405915604744334
2015-08-07,16.344592428032755,55.251719012157295,9.217054479383897
2015-08-08,7.9770505650954115,49.14574683916758,4.8301114891865655
2015-08-09,13.906754536268199,52.225640346071515,-6.72710642261941
2015-08-10,14.924813098207713,72.66569760716577,3.3070590022191073
2015-08-11,14.388088892735116,53.63119162643883,6.834561280611748
2015-08-12,9.274463295774343,65.63515068106477,6.980809001080856
2015-08-13,24.66237255453501,50.947849878868766,17.3580239142099
2015-08-14,9.772079515823393,27.773558684693562,25.31076152836187
2015-08-15,10.635751768435394,48.446634285436666,24.546654194892284
2015-08-16,10.590523624710057,48.32509509636741,7.222581008474966
2015-08-17,9.960080777679194,55.58061364296013,7.031090067049813
2015-08-18,12.877609135541789,63.76351791385487,2.1312454993123953
2015-08-19,0.7695073491208955,50.36585222038714,4.064417398050802
2015-08-20,5.1509597480012665,53.51018299182594,9.125184058643129
2015-08-21,-5.307056870764866,50.97192883499656,4.3627517763588175
2015-08-22,5.013444550061594,48.350180174072726,5.355861136434426
2015-08-23,3.6913626476945898,47.93763277570783,11.790360569698661
2015-08-24,4.03465566173902,52.66461358974071,4.00985883701665
2015-08-25,2.3610913696123506,39.28350885060155,9.31751487997965
2015-08-26,9.632343158131501,38.317419479004315,16.103092413211794
2015-08-27,7.162729487101934,26.379290638421487,19.254091998400643
2015-08-28,5.595362061678294,36.21450688836991,12.019116293761133
2015-08-29,5.1416963007292305,51.034855565451714,11.88354848238578
2015-08-30,6.059612163517946,44.30202710982486,-7.883961059748554
2015-08-31,14.625754874185992,36.42334347838759,8.14220478007866
2015-09-01,14.969492214735217,55.41215213927664,7.408407743854734
2015-09-02,1.2315998905403385,49.0330400441489,9.471495252886195
2015-09-03,-0.8347584031212365,42.69615981677198,9.497865726992188
2015-09-04,2.192683482466345,48.08228480818646,11.267952679900862
2015-09-05,4.4024114870407445,34.073325892968704,4.672047271475988
2015-09-06,5.064699661408723,47.83592886022278,18.62371609056229
2015-09-07,3.814585239497407,21.485691541734226,26.50764336007662
2015-09-08,4.80898646070205,36.48511144711413,9.14136399617924
2015-09-09,6.380109963696262,43.378052964628324,27.610136711832773
2015-09-10,11.046321760302359,54.574605798941306,25.753619282485886
2015-09-11,9.061994695850778,50.916691309286264,27.673918392753983
2015-09-12,9.634391677983547,58.51759147495336,26.001482367807967
2015-09-13,6.154807447062174,56.27262878859722,17.245443479643598
2015-09-14,35.88636589202842,46.763283515208016,29.36247857910287
2015-09-15,11.095485228039744,56.1106813471282,28.901269937707788
2015-09-16,18.217111647871413,58.29866914844576,25.0926364111601
