,spring-projects/spring-boot,apache/struts,playframework/playframework
2012-10-21,6.092948717948718,0.42614080191719944,2.347942688781198
2012-10-22,-1.3363095238095237,3.9309484942248916,0.022393238231747548
2012-10-23,-2.9086538461538463,-0.4613777785361637,1.2550636475325916
2012-10-24,-2.382326007326007,-0.3355350222586247,2.7607174140559234
2012-10-25,-2.3397435897435894,-0.11918886841247094,5.036129501968011
2012-10-26,-0.7793040293040292,-0.05462842885203133,8.872667963506473
2012-10-27,4.653388278388278,0.6136408019171994,3.7050855459240557
2012-10-28,5.092948717948718,0.42614080191719944,2.347942688781198
2012-10-29,-1.3363095238095237,-0.06905150577510831,8.022393238231748
2012-10-30,-2.9086538461538463,-0.4613777785361637,7.255063647532592
2012-10-31,-2.382326007326007,-0.3355350222586247,13.760717414055923
2012-11-01,-2.3397435897435894,-0.11918886841247094,0.036129501968011346
2012-11-02,-0.7793040293040292,-0.05462842885203133,6.872667963506473
2012-11-03,4.653388278388278,0.6136408019171994,2.7050855459240557
2012-11-04,5.092948717948718,0.42614080191719944,2.347942688781198
2012-11-05,-1.3363095238095237,0.9309484942248917,5.022393238231747
2012-11-06,-2.9086538461538463,13.538622221463836,9.255063647532591
2012-11-07,-2.382326007326007,-0.3355350222586247,3.7607174140559234
2012-11-08,-2.3397435897435894,-0.11918886841247094,4.036129501968011
2012-11-09,-0.7793040293040292,-0.05462842885203133,11.872667963506473
2012-11-10,4.653388278388278,0.6136408019171994,4.705085545924056
2012-11-11,5.092948717948718,0.42614080191719944,3.347942688781198
2012-11-12,-1.3363095238095237,-0.06905150577510831,3.0223932382317473
2012-11-13,-2.9086538461538463,-0.4613777785361637,6.255063647532592
2012-11-14,-2.382326007326007,-0.3355350222586247,4.760717414055923
2012-11-15,-2.3397435897435894,-0.11918886841247094,6.036129501968011
2012-11-16,-0.7793040293040292,-0.05462842885203133,3.8726679635064727
2012-11-17,4.653388278388278,0.6136408019171994,8.705085545924057
2012-11-18,5.092948717948718,0.42614080191719944,5.347942688781198
2012-11-19,-1.3363095238095237,0.9309484942248917,6.022393238231747
2012-11-20,-2.9086538461538463,-0.4613777785361637,5.255063647532592
2012-11-21,-2.382326007326007,3.664464977741375,9.760717414055923
2012-11-22,-2.3397435897435894,2.880811131587529,3.0361295019680115
2012-11-23,-0.7793040293040292,-0.05462842885203133,19.872667963506473
2012-11-24,4.653388278388278,0.6136408019171994,3.7050855459240557
2012-11-25,5.092948717948718,0.42614080191719944,3.347942688781198
2012-11-26,-1.3363095238095237,-0.06905150577510831,4.022393238231747
2012-11-27,-2.9086538461538463,0.5386222214638363,2.255063647532592
2012-11-28,-2.382326007326007,0.6644649777413754,5.760717414055923
2012-11-29,-2.3397435897435894,-0.11918886841247094,7.036129501968011
2012-11-30,-0.7793040293040292,1.9453715711479687,2.8726679635064727
2012-12-01,4.653388278388278,0.6136408019171994,4.705085545924056
2012-12-02,5.092948717948718,0.42614080191719944,3.347942688781198
2012-12-03,-1.3363095238095237,-0.06905150577510831,3.0223932382317473
2012-12-04,-2.9086538461538463,-0.4613777785361637,8.255063647532591
2012-12-05,-2.382326007326007,2.664464977741375,-0.2392825859440768
2012-12-06,-2.3397435897435894,-0.11918886841247094,5.036129501968011
2012-12-07,-0.7793040293040292,-0.05462842885203133,1.872667963506473
2012-12-08,4.653388278388278,0.6136408019171994,2.7050855459240557
2012-12-09,5.092948717948718,6.4261408019171995,2.347942688781198
2012-12-10,-1.3363095238095237,-0.06905150577510831,3.0223932382317473
2012-12-11,-2.9086538461538463,-0.4613777785361637,13.255063647532591
2012-12-12,-2.382326007326007,3.664464977741375,6.760717414055923
2012-12-13,-2.3397435897435894,1.880811131587529,0.036129501968011346
2012-12-14,-0.7793040293040292,0.9453715711479687,8.872667963506473
2012-12-15,4.653388278388278,0.6136408019171994,2.7050855459240557
2012-12-16,5.092948717948718,5.4261408019171995,3.347942688781198
2012-12-17,-1.3363095238095237,1.9309484942248918,5.022393238231747
2012-12-18,-2.9086538461538463,5.538622221463836,1.2550636475325916
2012-12-19,-2.382326007326007,-0.3355350222586247,0.7607174140559232
2012-12-20,-2.3397435897435894,3.880811131587529,1.0361295019680115
2012-12-21,-0.7793040293040292,-0.05462842885203133,0.8726679635064729
2012-12-22,4.653388278388278,1.6136408019171995,6.705085545924056
2012-12-23,5.092948717948718,0.42614080191719944,3.347942688781198
2012-12-24,-1.3363095238095237,-0.06905150577510831,-0.9776067617682525
2012-12-25,-2.9086538461538463,-0.4613777785361637,-1.7449363524674084
2012-12-26,-2.382326007326007,-0.3355350222586247,0.7607174140559232
2012-12-27,-2.3397435897435894,-0.11918886841247094,3.0361295019680115
2012-12-28,-0.7793040293040292,-0.05462842885203133,2.8726679635064727
2012-12-29,4.653388278388278,1.6136408019171995,2.7050855459240557
2012-12-30,5.092948717948718,0.42614080191719944,2.347942688781198
2012-12-31,-1.3363095238095237,-0.06905150577510831,-0.9776067617682525
2013-01-01,-2.9086538461538463,-0.4613777785361637,-1.7449363524674084
2013-01-02,-2.382326007326007,6.664464977741376,6.760717414055923
2013-01-03,-2.3397435897435894,15.88081113158753,11.036129501968011
2013-01-04,-0.7793040293040292,-0.05462842885203133,0.8726679635064729
2013-01-05,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-01-06,5.092948717948718,0.42614080191719944,6.347942688781198
2013-01-07,-1.3363095238095237,-0.06905150577510831,11.022393238231748
2013-01-08,-2.9086538461538463,-0.4613777785361637,6.255063647532592
2013-01-09,-2.382326007326007,1.6644649777413754,8.760717414055923
2013-01-10,-2.3397435897435894,1.880811131587529,2.0361295019680115
2013-01-11,-0.7793040293040292,-0.05462842885203133,1.872667963506473
2013-01-12,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-01-13,5.092948717948718,8.4261408019172,5.347942688781198
2013-01-14,-1.3363095238095237,-0.06905150577510831,6.022393238231747
2013-01-15,-2.9086538461538463,2.5386222214638363,6.255063647532592
2013-01-16,-2.382326007326007,2.664464977741375,3.7607174140559234
2013-01-17,-2.3397435897435894,1.880811131587529,4.036129501968011
2013-01-18,-0.7793040293040292,-0.05462842885203133,2.8726679635064727
2013-01-19,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-01-20,5.092948717948718,3.4261408019171995,3.347942688781198
2013-01-21,-1.3363095238095237,6.930948494224892,3.0223932382317473
2013-01-22,-2.9086538461538463,5.538622221463836,19.25506364753259
2013-01-23,-2.382326007326007,-0.3355350222586247,4.760717414055923
2013-01-24,-2.3397435897435894,-0.11918886841247094,2.0361295019680115
2013-01-25,-0.7793040293040292,-0.05462842885203133,4.872667963506473
2013-01-26,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-01-27,5.092948717948718,4.4261408019171995,8.347942688781199
2013-01-28,-1.3363095238095237,3.9309484942248916,14.022393238231748
2013-01-29,-2.9086538461538463,-0.4613777785361637,4.255063647532592
2013-01-30,-2.382326007326007,-0.3355350222586247,2.7607174140559234
2013-01-31,-2.3397435897435894,-0.11918886841247094,0.036129501968011346
2013-02-01,-0.7793040293040292,0.9453715711479687,0.8726679635064729
2013-02-02,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-02-03,5.092948717948718,1.4261408019171995,4.347942688781198
2013-02-04,-1.3363095238095237,3.9309484942248916,5.022393238231747
2013-02-05,-2.9086538461538463,0.5386222214638363,0.2550636475325916
2013-02-06,-2.382326007326007,-0.3355350222586247,-0.2392825859440768
2013-02-07,-2.3397435897435894,2.880811131587529,2.0361295019680115
2013-02-08,-0.7793040293040292,-0.05462842885203133,5.872667963506473
2013-02-09,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-02-10,5.092948717948718,0.42614080191719944,3.347942688781198
2013-02-11,-1.3363095238095237,-0.06905150577510831,3.0223932382317473
2013-02-12,-2.9086538461538463,-0.4613777785361637,2.255063647532592
2013-02-13,-2.382326007326007,0.6644649777413754,0.7607174140559232
2013-02-14,-2.3397435897435894,-0.11918886841247094,2.0361295019680115
2013-02-15,-0.7793040293040292,-0.05462842885203133,5.872667963506473
2013-02-16,4.653388278388278,0.6136408019171994,4.705085545924056
2013-02-17,5.092948717948718,0.42614080191719944,2.347942688781198
2013-02-18,-1.3363095238095237,1.9309484942248918,8.022393238231748
2013-02-19,-2.9086538461538463,2.5386222214638363,19.25506364753259
2013-02-20,-2.382326007326007,-0.3355350222586247,4.760717414055923
2013-02-21,-2.3397435897435894,1.880811131587529,24.036129501968013
2013-02-22,-0.7793040293040292,-0.05462842885203133,6.872667963506473
2013-02-23,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-02-24,5.092948717948718,0.42614080191719944,2.347942688781198
2013-02-25,-1.3363095238095237,-0.06905150577510831,4.022393238231747
2013-02-26,-2.9086538461538463,-0.4613777785361637,-0.7449363524674084
2013-02-27,-2.382326007326007,-0.3355350222586247,-1.2392825859440768
2013-02-28,-2.3397435897435894,3.880811131587529,-0.9638704980319887
2013-03-01,-0.7793040293040292,-0.05462842885203133,1.872667963506473
2013-03-02,4.653388278388278,0.6136408019171994,6.705085545924056
2013-03-03,5.092948717948718,0.42614080191719944,3.347942688781198
2013-03-04,-1.3363095238095237,1.9309484942248918,1.0223932382317475
2013-03-05,-2.9086538461538463,-0.4613777785361637,4.255063647532592
2013-03-06,-2.382326007326007,2.664464977741375,-0.2392825859440768
2013-03-07,-2.3397435897435894,-0.11918886841247094,-0.9638704980319887
2013-03-08,-0.7793040293040292,-0.05462842885203133,2.8726679635064727
2013-03-09,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-03-10,5.092948717948718,0.42614080191719944,6.347942688781198
2013-03-11,-1.3363095238095237,-0.06905150577510831,10.022393238231748
2013-03-12,-2.9086538461538463,-0.4613777785361637,2.255063647532592
2013-03-13,-2.382326007326007,-0.3355350222586247,3.7607174140559234
2013-03-14,-2.3397435897435894,-0.11918886841247094,7.036129501968011
2013-03-15,-0.7793040293040292,2.9453715711479687,0.8726679635064729
2013-03-16,4.653388278388278,2.6136408019171995,3.7050855459240557
2013-03-17,5.092948717948718,4.4261408019171995,4.347942688781198
2013-03-18,-1.3363095238095237,12.930948494224891,5.022393238231747
2013-03-19,-2.9086538461538463,2.5386222214638363,6.255063647532592
2013-03-20,-2.382326007326007,2.664464977741375,3.7607174140559234
2013-03-21,-2.3397435897435894,-0.11918886841247094,14.036129501968011
2013-03-22,-0.7793040293040292,8.94537157114797,0.8726679635064729
2013-03-23,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-03-24,5.092948717948718,3.4261408019171995,2.347942688781198
2013-03-25,-1.3363095238095237,-0.06905150577510831,11.022393238231748
2013-03-26,-2.9086538461538463,2.5386222214638363,2.255063647532592
2013-03-27,-2.382326007326007,4.664464977741376,-0.2392825859440768
2013-03-28,-2.3397435897435894,4.880811131587529,2.0361295019680115
2013-03-29,-0.7793040293040292,-0.05462842885203133,2.8726679635064727
2013-03-30,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-03-31,5.092948717948718,0.42614080191719944,6.347942688781198
2013-04-01,-1.3363095238095237,-0.06905150577510831,8.022393238231748
2013-04-02,-2.9086538461538463,-0.4613777785361637,4.255063647532592
2013-04-03,-2.382326007326007,1.6644649777413754,1.7607174140559232
2013-04-04,-2.3397435897435894,-0.11918886841247094,5.036129501968011
2013-04-05,-0.7793040293040292,0.9453715711479687,1.872667963506473
2013-04-06,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-04-07,5.092948717948718,0.42614080191719944,3.347942688781198
2013-04-08,-1.3363095238095237,0.9309484942248917,20.022393238231746
2013-04-09,-2.9086538461538463,0.5386222214638363,3.255063647532592
2013-04-10,-2.382326007326007,0.6644649777413754,0.7607174140559232
2013-04-11,-2.3397435897435894,-0.11918886841247094,2.0361295019680115
2013-04-12,-0.7793040293040292,-0.05462842885203133,20.872667963506473
2013-04-13,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-04-14,5.092948717948718,0.42614080191719944,5.347942688781198
2013-04-15,-1.3363095238095237,-0.06905150577510831,24.022393238231746
2013-04-16,-2.9086538461538463,-0.4613777785361637,10.255063647532591
2013-04-17,-2.382326007326007,1.6644649777413754,-0.2392825859440768
2013-04-18,-2.3397435897435894,4.880811131587529,-0.9638704980319887
2013-04-19,-0.7793040293040292,-0.05462842885203133,6.872667963506473
2013-04-20,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-04-21,5.092948717948718,0.42614080191719944,3.347942688781198
2013-04-22,-1.3363095238095237,-0.06905150577510831,2.0223932382317473
2013-04-23,-2.9086538461538463,-0.4613777785361637,0.2550636475325916
2013-04-24,1.6176739926739931,-0.3355350222586247,3.7607174140559234
2013-04-25,5.660256410256411,1.880811131587529,1.0361295019680115
2013-04-26,5.220695970695971,2.9453715711479687,3.8726679635064727
2013-04-27,4.653388278388278,0.6136408019171994,4.705085545924056
2013-04-28,5.092948717948718,0.42614080191719944,2.347942688781198
2013-04-29,4.663690476190476,-0.06905150577510831,4.022393238231747
2013-04-30,2.0913461538461537,-0.4613777785361637,2.255063647532592
2013-05-01,5.617673992673993,-0.3355350222586247,1.7607174140559232
2013-05-02,5.660256410256411,-0.11918886841247094,1.0361295019680115
2013-05-03,3.220695970695971,-0.05462842885203133,5.872667963506473
2013-05-04,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-05-05,5.092948717948718,0.42614080191719944,2.347942688781198
2013-05-06,-1.3363095238095237,-0.06905150577510831,3.0223932382317473
2013-05-07,2.0913461538461537,-0.4613777785361637,0.2550636475325916
2013-05-08,21.617673992673993,0.6644649777413754,5.760717414055923
2013-05-09,13.66025641025641,-0.11918886841247094,-0.9638704980319887
2013-05-10,4.220695970695971,0.9453715711479687,-0.12733203649352715
2013-05-11,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-05-12,6.092948717948718,0.42614080191719944,2.347942688781198
2013-05-13,1.6636904761904763,-0.06905150577510831,0.022393238231747548
2013-05-14,-2.9086538461538463,-0.4613777785361637,7.255063647532592
2013-05-15,-0.38232600732600686,-0.3355350222586247,5.760717414055923
2013-05-16,1.6602564102564106,0.8808111315875291,0.036129501968011346
2013-05-17,10.22069597069597,3.9453715711479687,-0.12733203649352715
2013-05-18,10.653388278388277,0.6136408019171994,3.7050855459240557
2013-05-19,5.092948717948718,1.4261408019171995,2.347942688781198
2013-05-20,-1.3363095238095237,2.9309484942248916,31.022393238231746
2013-05-21,3.0913461538461537,0.5386222214638363,13.255063647532591
2013-05-22,1.6176739926739931,4.664464977741376,3.7607174140559234
2013-05-23,0.6602564102564106,7.880811131587529,1.0361295019680115
2013-05-24,4.220695970695971,1.9453715711479687,2.8726679635064727
2013-05-25,4.653388278388278,2.6136408019171995,2.7050855459240557
2013-05-26,5.092948717948718,0.42614080191719944,2.347942688781198
2013-05-27,-1.3363095238095237,0.9309484942248917,-0.9776067617682525
2013-05-28,3.0913461538461537,0.5386222214638363,0.2550636475325916
2013-05-29,-0.38232600732600686,1.6644649777413754,-0.2392825859440768
2013-05-30,0.6602564102564106,1.880811131587529,1.0361295019680115
2013-05-31,4.220695970695971,2.9453715711479687,-0.12733203649352715
2013-06-01,5.653388278388278,1.6136408019171995,3.7050855459240557
2013-06-02,8.092948717948719,0.42614080191719944,5.347942688781198
2013-06-03,0.6636904761904763,-0.06905150577510831,2.0223932382317473
2013-06-04,0.09134615384615374,-0.4613777785361637,5.255063647532592
2013-06-05,-0.38232600732600686,-0.3355350222586247,-0.2392825859440768
2013-06-06,-1.3397435897435894,2.880811131587529,0.036129501968011346
2013-06-07,4.220695970695971,-0.05462842885203133,2.8726679635064727
2013-06-08,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-06-09,5.092948717948718,0.42614080191719944,5.347942688781198
2013-06-10,-1.3363095238095237,0.9309484942248917,3.0223932382317473
2013-06-11,-1.9086538461538463,-0.4613777785361637,3.255063647532592
2013-06-12,9.617673992673993,1.6644649777413754,0.7607174140559232
2013-06-13,0.6602564102564106,5.880811131587529,3.0361295019680115
2013-06-14,1.2206959706959708,3.9453715711479687,-0.12733203649352715
2013-06-15,6.653388278388278,0.6136408019171994,3.7050855459240557
2013-06-16,5.092948717948718,0.42614080191719944,2.347942688781198
2013-06-17,1.6636904761904763,-0.06905150577510831,2.0223932382317473
2013-06-18,0.09134615384615374,-0.4613777785361637,3.255063647532592
2013-06-19,-2.382326007326007,-0.3355350222586247,2.7607174140559234
2013-06-20,1.6602564102564106,1.880811131587529,-0.9638704980319887
2013-06-21,0.2206959706959708,-0.05462842885203133,0.8726679635064729
2013-06-22,4.653388278388278,0.6136408019171994,7.705085545924056
2013-06-23,5.092948717948718,0.42614080191719944,2.347942688781198
2013-06-24,-1.3363095238095237,-0.06905150577510831,2.0223932382317473
2013-06-25,-2.9086538461538463,-0.4613777785361637,7.255063647532592
2013-06-26,-2.382326007326007,-0.3355350222586247,10.760717414055923
2013-06-27,-2.3397435897435894,-0.11918886841247094,2.0361295019680115
2013-06-28,-0.7793040293040292,1.9453715711479687,7.872667963506473
2013-06-29,4.653388278388278,0.6136408019171994,5.705085545924056
2013-06-30,5.092948717948718,0.42614080191719944,7.347942688781198
2013-07-01,1.6636904761904763,-0.06905150577510831,1.0223932382317475
2013-07-02,-2.9086538461538463,-0.4613777785361637,4.255063647532592
2013-07-03,-2.382326007326007,0.6644649777413754,8.760717414055923
2013-07-04,-2.3397435897435894,-0.11918886841247094,7.036129501968011
2013-07-05,3.220695970695971,0.9453715711479687,2.8726679635064727
2013-07-06,4.653388278388278,1.6136408019171995,8.705085545924057
2013-07-07,5.092948717948718,0.42614080191719944,3.347942688781198
2013-07-08,16.663690476190474,-0.06905150577510831,24.022393238231746
2013-07-09,7.091346153846153,-0.4613777785361637,8.255063647532591
2013-07-10,8.617673992673993,0.6644649777413754,7.760717414055923
2013-07-11,5.660256410256411,-0.11918886841247094,1.0361295019680115
2013-07-12,8.22069597069597,7.945371571147969,8.872667963506473
2013-07-13,8.653388278388277,0.6136408019171994,3.7050855459240557
2013-07-14,10.092948717948719,0.42614080191719944,2.347942688781198
2013-07-15,2.6636904761904763,4.930948494224892,6.022393238231747
2013-07-16,2.0913461538461537,1.5386222214638363,5.255063647532592
2013-07-17,3.617673992673993,1.6644649777413754,8.760717414055923
2013-07-18,12.66025641025641,-0.11918886841247094,8.036129501968011
2013-07-19,8.22069597069597,-0.05462842885203133,6.872667963506473
2013-07-20,4.653388278388278,0.6136408019171994,2.7050855459240557
2013-07-21,6.092948717948718,2.4261408019171995,3.347942688781198
2013-07-22,4.663690476190476,-0.06905150577510831,1.0223932382317475
2013-07-23,7.091346153846153,-0.4613777785361637,2.255063647532592
2013-07-24,1.6176739926739931,0.6644649777413754,0.7607174140559232
2013-07-25,1.6602564102564106,1.880811131587529,13.036129501968011
2013-07-26,7.220695970695971,0.9453715711479687,3.8726679635064727
2013-07-27,5.653388278388278,0.6136408019171994,3.7050855459240557
2013-07-28,5.092948717948718,1.4261408019171995,3.347942688781198
2013-07-29,7.663690476190476,1.9309484942248918,1.0223932382317475
2013-07-30,6.091346153846153,1.5386222214638363,5.255063647532592
2013-07-31,12.617673992673993,-0.3355350222586247,14.760717414055923
2013-08-01,4.660256410256411,1.880811131587529,1.0361295019680115
2013-08-02,14.22069597069597,0.9453715711479687,0.8726679635064729
2013-08-03,9.653388278388277,0.6136408019171994,2.7050855459240557
2013-08-04,9.092948717948719,0.42614080191719944,3.347942688781198
2013-08-05,23.663690476190474,-0.06905150577510831,6.022393238231747
2013-08-06,21.091346153846153,-0.4613777785361637,1.2550636475325916
2013-08-07,3.617673992673993,-0.3355350222586247,0.7607174140559232
2013-08-08,8.66025641025641,-0.11918886841247094,3.0361295019680115
2013-08-09,9.22069597069597,0.9453715711479687,10.872667963506473
2013-08-10,5.653388278388278,0.6136408019171994,2.7050855459240557
2013-08-11,7.092948717948718,0.42614080191719944,7.347942688781198
2013-08-12,5.663690476190476,-0.06905150577510831,5.022393238231747
2013-08-13,-1.9086538461538463,-0.4613777785361637,7.255063647532592
2013-08-14,-2.382326007326007,-0.3355350222586247,3.7607174140559234
2013-08-15,-2.3397435897435894,-0.11918886841247094,0.036129501968011346
2013-08-16,-0.7793040293040292,-0.05462842885203133,6.872667963506473
2013-08-17,4.653388278388278,0.6136408019171994,4.705085545924056
2013-08-18,5.092948717948718,0.42614080191719944,4.347942688781198
2013-08-19,-1.3363095238095237,-0.06905150577510831,2.0223932382317473
2013-08-20,-2.9086538461538463,-0.4613777785361637,-1.7449363524674084
2013-08-21,-2.382326007326007,-0.3355350222586247,-0.2392825859440768
2013-08-22,-2.3397435897435894,-0.11918886841247094,1.0361295019680115
2013-08-23,-0.7793040293040292,-0.05462842885203133,3.8726679635064727
2013-08-24,4.653388278388278,0.6136408019171994,5.705085545924056
2013-08-25,5.092948717948718,0.42614080191719944,2.347942688781198
2013-08-26,-1.3363095238095237,-0.06905150577510831,8.022393238231748
2013-08-27,-2.9086538461538463,-0.4613777785361637,13.255063647532591
2013-08-28,-2.382326007326007,-0.3355350222586247,11.760717414055923
2013-08-29,-2.3397435897435894,-0.11918886841247094,13.036129501968011
2013-08-30,-0.7793040293040292,-0.05462842885203133,17.872667963506473
2013-08-31,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-09-01,5.092948717948718,0.42614080191719944,4.347942688781198
2013-09-02,-1.3363095238095237,-0.06905150577510831,10.022393238231748
2013-09-03,-2.9086538461538463,0.5386222214638363,9.255063647532591
2013-09-04,-2.382326007326007,13.664464977741375,8.760717414055923
2013-09-05,-2.3397435897435894,-0.11918886841247094,5.036129501968011
2013-09-06,113.22069597069597,0.9453715711479687,8.872667963506473
2013-09-07,4.653388278388278,3.6136408019171995,5.705085545924056
2013-09-08,5.092948717948718,0.42614080191719944,4.347942688781198
2013-09-09,1.6636904761904763,-0.06905150577510831,10.022393238231748
2013-09-10,-2.9086538461538463,6.538622221463836,6.255063647532592
2013-09-11,0.6176739926739931,3.664464977741375,10.760717414055923
2013-09-12,1.6602564102564106,-0.11918886841247094,20.036129501968013
2013-09-13,1.2206959706959708,-0.05462842885203133,5.872667963506473
2013-09-14,6.653388278388278,0.6136408019171994,2.7050855459240557
2013-09-15,6.092948717948718,0.42614080191719944,2.347942688781198
2013-09-16,-1.3363095238095237,-0.06905150577510831,5.022393238231747
2013-09-17,-2.9086538461538463,1.5386222214638363,5.255063647532592
2013-09-18,3.617673992673993,-0.3355350222586247,6.760717414055923
2013-09-19,-1.3397435897435894,1.880811131587529,7.036129501968011
2013-09-20,5.220695970695971,-0.05462842885203133,4.872667963506473
2013-09-21,4.653388278388278,0.6136408019171994,4.705085545924056
2013-09-22,5.092948717948718,1.4261408019171995,6.347942688781198
2013-09-23,-0.3363095238095237,0.9309484942248917,8.022393238231748
2013-09-24,6.091346153846153,0.5386222214638363,15.255063647532591
2013-09-25,-2.382326007326007,-0.3355350222586247,2.7607174140559234
2013-09-26,4.660256410256411,-0.11918886841247094,2.0361295019680115
2013-09-27,2.220695970695971,-0.05462842885203133,0.8726679635064729
2013-09-28,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-09-29,5.092948717948718,0.42614080191719944,4.347942688781198
2013-09-30,-0.3363095238095237,-0.06905150577510831,0.022393238231747548
2013-10-01,-0.9086538461538463,-0.4613777785361637,3.255063647532592
2013-10-02,3.617673992673993,-0.3355350222586247,-1.2392825859440768
2013-10-03,-0.3397435897435894,-0.11918886841247094,2.0361295019680115
2013-10-04,-0.7793040293040292,-0.05462842885203133,1.872667963506473
2013-10-05,4.653388278388278,0.6136408019171994,4.705085545924056
2013-10-06,5.092948717948718,0.42614080191719944,2.347942688781198
2013-10-07,9.663690476190476,-0.06905150577510831,-0.9776067617682525
2013-10-08,11.091346153846153,-0.4613777785361637,6.255063647532592
2013-10-09,9.617673992673993,-0.3355350222586247,3.7607174140559234
2013-10-10,9.66025641025641,0.8808111315875291,0.036129501968011346
2013-10-11,0.2206959706959708,0.9453715711479687,0.8726679635064729
2013-10-12,4.653388278388278,0.6136408019171994,3.7050855459240557
2013-10-13,5.092948717948718,0.42614080191719944,5.347942688781198
