,n_commits
2000-10-01,313
2000-11-01,299
2000-12-01,277
2001-01-01,251
2001-02-01,303
2001-03-01,239
2001-04-01,277
2001-05-01,296
2001-06-01,339
2001-07-01,236
2001-08-01,151
2001-09-01,57
2001-10-01,112
2001-11-01,102
2001-12-01,69
2002-01-01,80
2002-02-01,244
2002-03-01,247
2002-04-01,129
2002-05-01,151
2002-06-01,126
2002-07-01,64
2002-08-01,176
2002-09-01,140
2002-10-01,168
2002-11-01,54
2002-12-01,51
2003-01-01,149
2003-02-01,111
2003-03-01,89
2003-04-01,120
2003-05-01,43
2003-06-01,116
2003-07-01,151
2003-08-01,73
2003-09-01,130
2003-10-01,270
2003-11-01,202
2003-12-01,155
2004-01-01,126
2004-02-01,139
2004-03-01,100
2004-04-01,86
2004-05-01,101
2004-06-01,231
2004-07-01,125
2004-08-01,122
2004-09-01,162
2004-10-01,123
2004-11-01,83
2004-12-01,153
2005-01-01,165
2005-02-01,139
2005-03-01,222
2005-04-01,190
2005-05-01,203
2005-06-01,145
2005-07-01,181
2005-08-01,115
2005-09-01,140
2005-10-01,131
2005-11-01,94
2005-12-01,122
2006-01-01,204
2006-02-01,156
2006-03-01,209
2006-04-01,217
2006-05-01,127
2006-06-01,113
2006-07-01,82
2006-08-01,69
2006-09-01,92
2006-10-01,166
2006-11-01,139
2006-12-01,50
2007-01-01,128
2007-02-01,137
2007-03-01,123
2007-04-01,157
2007-05-01,151
2007-06-01,252
2007-07-01,192
2007-08-01,178
2007-09-01,88
2007-10-01,144
2007-11-01,85
2007-12-01,52
2008-01-01,60
2008-02-01,55
2008-03-01,48
2008-04-01,72
2008-05-01,138
2008-06-01,50
2008-07-01,58
2008-08-01,142
2008-09-01,180
2008-10-01,218
2008-11-01,173
2008-12-01,96
2009-01-01,134
2009-02-01,142
2009-03-01,145
2009-04-01,184
2009-05-01,69
2009-06-01,202
2009-07-01,365
2009-08-01,218
2009-09-01,255
2009-10-01,294
2009-11-01,237
2009-12-01,266
2010-01-01,163
2010-02-01,131
2010-03-01,126
2010-04-01,115
2010-05-01,104
2010-06-01,103
2010-07-01,47
2010-08-01,42
2010-09-01,29
2010-10-01,69
2010-11-01,63
2010-12-01,44
2011-01-01,20
2011-02-01,55
2011-03-01,62
2011-04-01,34
2011-05-01,42
2011-06-01,45
2011-07-01,27
2011-08-01,94
2011-09-01,100
2011-10-01,62
2011-11-01,87
2011-12-01,89
2012-01-01,111
2012-02-01,90
2012-03-01,37
2012-04-01,9
2012-05-01,13
2012-06-01,20
2012-07-01,22
2012-08-01,32
2012-09-01,28
2012-10-01,32
2012-11-01,26
2012-12-01,19
2013-01-01,43
2013-02-01,49
2013-03-01,40
2013-04-01,26
2013-05-01,43
2013-06-01,8
2013-07-01,15
2013-08-01,75
2013-09-01,37
2013-10-01,30
2013-11-01,34
2013-12-01,89
2014-01-01,123
2014-02-01,96
2014-03-01,64
2014-04-01,30
2014-05-01,13
2014-06-01,32
2014-07-01,54
2014-08-01,16
2014-09-01,45
2014-10-01,61
2014-11-01,20
2014-12-01,41
2015-01-01,56
2015-02-01,78
2015-03-01,83
2015-04-01,56
2015-05-01,51
2015-06-01,66
2015-07-01,76
2015-08-01,76
2015-09-01,36
2015-10-01,55
2015-11-01,132
2015-12-01,77
2016-01-01,41
2016-02-01,37
2016-03-01,41
2016-04-01,60
2016-05-01,25
2016-06-01,53
2016-07-01,38
2016-08-01,23
2016-09-01,34
2016-10-01,28
2016-11-01,37
2016-12-01,104
2017-01-01,78
2017-02-01,36
2017-03-01,29
2017-04-01,27
2017-05-01,32
2017-06-01,19
2017-07-01,28
2017-08-01,18
2017-09-01,14
2017-10-01,29
2017-11-01,72
2017-12-01,60
2018-01-01,63
2018-02-01,130
2018-03-01,91
2018-04-01,52
2018-05-01,113
2018-06-01,117
2018-07-01,72
2018-08-01,71
2018-09-01,91
2018-10-01,137
2018-11-01,126
2018-12-01,128
2019-01-01,118
2019-02-01,64
2019-03-01,76
2019-04-01,66
2019-05-01,52
2019-06-01,33
2019-07-01,44
2019-08-01,105
2019-09-01,61
2019-10-01,41
2019-11-01,48
2019-12-01,82
2020-01-01,118
2020-02-01,35
2020-03-01,39
2020-04-01,47
2020-05-01,33
2020-06-01,36
2020-07-01,17
2020-08-01,29
2020-09-01,54
2020-10-01,15
2020-11-01,42
2020-12-01,151
2021-01-01,66
2021-02-01,80
2021-03-01,84
2021-04-01,21
2021-05-01,11
2021-06-01,7
2021-07-01,16
2021-08-01,32
2021-09-01,0
2021-10-01,18
2021-11-01,41
2021-12-01,82
2022-01-01,68
2022-02-01,59
2022-03-01,49
2022-04-01,6
2022-05-01,17
2022-06-01,9
2022-07-01,4
2022-08-01,10
2022-09-01,15
2022-10-01,71
2022-11-01,87
2022-12-01,111
2023-01-01,41
2023-02-01,98
2023-03-01,11
2023-04-01,1
2023-05-01,23
2023-06-01,4
2023-07-01,8
2023-08-01,41
2023-09-01,7
2023-10-01,81
2023-11-01,4
2023-12-01,6
2024-01-01,31
2024-02-01,6
2024-03-01,64
2024-04-01,4
2024-05-01,9
2024-06-01,1
2024-07-01,0
2024-08-01,46
2024-09-01,26
2024-10-01,78
2024-11-01,61
2024-12-01,14
2025-01-01,34
2025-02-01,19
2025-03-01,0
2025-04-01,6
2025-05-01,1
2025-06-01,0
2025-07-01,25
2025-08-01,16
