,pulumi/pulumi,hashicorp/terraform,chef/chef
2020-01-08,1.0414423268349553,4.3262401948136775,4.019923709071753
2020-01-09,-0.254128275848642,3.884505030285315,4.395380405760475
2020-01-10,0.09005948774626416,3.9100846895514447,4.7990440322687276
2020-01-11,0.2466446271468217,3.043011233934399,4.91993731851139
2020-01-12,0.5415958304886652,2.902925810565198,5.5562255866313155
2020-01-13,1.7409967370794905,20.57444475250603,5.056919010000865
2020-01-14,1.2546034381463644,3.556894636686377,4.805479921820983
2020-01-15,-0.3282383789503464,2.5484441155906072,1.1263782427508982
2020-01-16,1.9321190633975793,2.752763477703244,14.759637438238345
2020-01-17,5.897456627676662,-7.81054196068696,15.48175767669954
2020-01-18,1.703674431462197,2.9567076733642335,6.528576528905365
2020-01-19,0.9446241672961859,2.8872051264387153,6.02828909014241
2020-01-20,0.07697707814712867,2.729040237536378,-8.02611021725683
2020-01-21,5.330159191387967,0.12910404167439843,9.638984715593686
2020-01-22,1.3143814371297646,10.754281923832153,24.34660922070681
2020-01-23,1.2295242429232565,2.616348908336198,10.13307814084239
2020-01-24,2.752139074649071,-0.5957121358547557,23.132788275951718
2020-01-25,2.110541001975866,2.8832422437480623,12.16130640629724
2020-01-26,3.3420806317322427,2.8603778610822976,7.547525249229183
2020-01-27,8.365707451783582,1.8166365309358878,11.933905112274022
2020-01-28,1.3480194341300176,6.614029421379023,11.519035247677461
2020-01-29,2.861797518756825,-4.1015583145037855,10.554926674201845
2020-01-30,3.838872637934313,2.366688898040434,15.39939785379771
2020-01-31,-1.5649879342886803,2.454867204117419,9.341593602011894
2020-02-01,1.436439132989552,2.7981772232874342,8.482311723338146
2020-02-02,1.5700630556070343,2.868158889960634,8.773630435357372
2020-02-03,1.5871672147839158,4.997787767369154,8.108548891651004
2020-02-04,2.300365994729106,3.231042961162918,7.712318731596155
2020-02-05,3.6353316380404,3.0774845418950063,17.98402626817969
2020-02-06,8.1101427993824,7.445466913143333,14.687593006059492
2020-02-07,2.6252220976602234,2.7930820677681742,7.53306716908322
2020-02-08,2.5734800944210123,3.355084581927249,7.090341592303256
2020-02-09,1.6921747540229282,3.4503267785647496,7.094940562043476
2020-02-10,3.222430008423429,3.9744895331562757,-3.9974536626678594
2020-02-11,2.7586105277338824,-2.1933723995028913,0.25937984692766625
2020-02-12,0.6814718140577223,3.879246383394759,6.546020692512256
2020-02-13,1.7732460504763623,22.371889901483907,7.402308980922656
2020-02-14,-0.6558946250333579,36.70182002049284,6.900204525183271
2020-02-15,1.63484256475612,3.8509999947726152,8.00705616793534
2020-02-16,1.7602532776768198,3.8758305266773485,7.913391835196165
2020-02-17,0.7936490642519289,0.7293550427959432,-8.745590562765704
2020-02-18,0.48287311803291955,4.639789624383496,-0.5979035778377244
2020-02-19,0.8504381949542228,14.847426536888328,8.767448528491986
2020-02-20,0.7590347884928059,4.176929093396267,2.7372184778842152
2020-02-21,2.95582938212084,4.023520253144593,8.76016699048527
2020-02-22,1.6457630870048618,4.212027641139289,8.31664326039604
2020-02-23,2.739722192723603,4.165745668981241,7.805141303482245
2020-02-24,0.12304692517967974,1.2655056091957926,8.012042100610941
