,spring-projects/spring-boot,playframework/playframework,apache/struts
2017-01-21,9.15063675972061,1.2090120886704736,0.21918109495749247
2017-01-22,16.842257638841488,2.3477483524067377,0.0028349411113386537
2017-01-23,11.832443177940073,4.677932962482652,-0.12758656974495483
2017-01-24,62.71451038609423,2.442528572186957,-0.10293428965789216
2017-01-25,22.30585653994039,1.3621714293298144,-0.06447275119635369
2017-01-26,36.21725763884149,-0.6529384607800759,0.050911864188261706
2017-01-27,1.9370378586217092,0.6135450557034408,3.022065710342108
2017-01-28,15.15063675972061,3.2090120886704736,1.2191810949574924
2017-01-29,10.842257638841488,4.347748352406738,0.0028349411113386537
2017-01-30,16.83244317794007,0.677932962482652,-0.12758656974495483
2017-01-31,-4.285489613905764,-0.5574714278130427,-0.10293428965789216
2017-02-01,8.30585653994039,-0.6378285706701856,1.9355272488036463
2017-02-02,2.21725763884149,0.3470615392199241,6.0509118641882615
2017-02-03,0.9370378586217092,2.6135450557034408,1.0220657103421078
2017-02-04,9.15063675972061,2.2090120886704736,0.21918109495749247
2017-02-05,16.842257638841488,2.3477483524067377,1.0028349411113386
2017-02-06,17.83244317794007,1.677932962482652,-0.12758656974495483
2017-02-07,15.714510386094236,3.442528572186957,0.8970657103421078
2017-02-08,29.30585653994039,1.3621714293298144,-0.06447275119635369
2017-02-09,11.21725763884149,1.347061539219924,0.050911864188261706
2017-02-10,0.9370378586217092,1.6135450557034408,0.02206571034210785
2017-02-11,9.15063675972061,1.2090120886704736,0.21918109495749247
2017-02-12,16.842257638841488,1.3477483524067377,0.0028349411113386537
2017-02-13,6.832443177940073,0.677932962482652,5.872413430255045
2017-02-14,8.714510386094236,3.442528572186957,0.8970657103421078
2017-02-15,6.3058565399403905,5.362171429329814,-0.06447275119635369
2017-02-16,0.21725763884148996,0.3470615392199241,0.050911864188261706
2017-02-17,2.937037858621709,5.613545055703441,0.02206571034210785
2017-02-18,9.15063675972061,1.2090120886704736,0.21918109495749247
2017-02-19,13.842257638841488,1.3477483524067377,0.0028349411113386537
2017-02-20,5.832443177940073,-0.32206703751734805,-0.12758656974495483
2017-02-21,0.7145103860942363,3.442528572186957,0.8970657103421078
2017-02-22,39.30585653994039,1.3621714293298144,-0.06447275119635369
2017-02-23,-3.78274236115851,5.347061539219924,1.0509118641882618
2017-02-24,13.937037858621709,0.6135450557034408,1.0220657103421078
2017-02-25,9.15063675972061,1.2090120886704736,0.21918109495749247
2017-02-26,12.842257638841488,1.3477483524067377,0.0028349411113386537
2017-02-27,4.832443177940073,2.677932962482652,1.8724134302550453
2017-02-28,12.714510386094236,0.4425285721869573,-0.10293428965789216
2017-03-01,38.30585653994039,0.3621714293298144,-0.06447275119635369
2017-03-02,49.21725763884149,0.3470615392199241,0.050911864188261706
2017-03-03,25.93703785862171,1.6135450557034408,0.02206571034210785
2017-03-04,9.15063675972061,2.2090120886704736,0.21918109495749247
2017-03-05,10.842257638841488,2.3477483524067377,0.0028349411113386537
2017-03-06,12.832443177940073,0.677932962482652,0.8724134302550451
2017-03-07,3.7145103860942363,3.442528572186957,0.8970657103421078
2017-03-08,1.3058565399403905,-0.6378285706701856,7.935527248803647
2017-03-09,8.21725763884149,0.3470615392199241,3.0509118641882615
2017-03-10,19.93703785862171,2.6135450557034408,12.022065710342108
2017-03-11,11.15063675972061,2.2090120886704736,0.21918109495749247
2017-03-12,13.842257638841488,4.347748352406738,0.0028349411113386537
2017-03-13,8.832443177940073,2.677932962482652,9.872413430255046
2017-03-14,4.714510386094236,1.4425285721869572,5.897065710342108
2017-03-15,16.30585653994039,1.3621714293298144,9.935527248803647
2017-03-16,6.21725763884149,4.347061539219924,8.050911864188262
2017-03-17,9.937037858621709,1.6135450557034408,12.022065710342108
2017-03-18,12.15063675972061,4.209012088670473,0.21918109495749247
2017-03-19,10.842257638841488,3.3477483524067377,1.0028349411113386
2017-03-20,-3.1675568220599275,1.677932962482652,-0.12758656974495483
2017-03-21,-7.285489613905764,1.4425285721869572,-0.10293428965789216
2017-03-22,-0.6941434600596095,2.3621714293298144,-0.06447275119635369
2017-03-23,4.21725763884149,2.347061539219924,6.0509118641882615
2017-03-24,41.93703785862171,7.613545055703441,2.022065710342108
2017-03-25,22.150636759720612,4.209012088670473,0.21918109495749247
2017-03-26,16.842257638841488,3.3477483524067377,4.002834941111339
2017-03-27,-2.1675568220599275,1.677932962482652,-0.12758656974495483
2017-03-28,10.714510386094236,5.442528572186958,-0.10293428965789216
2017-03-29,-0.6941434600596095,3.3621714293298144,0.9355272488036463
2017-03-30,-3.78274236115851,3.347061539219924,0.050911864188261706
2017-03-31,5.937037858621709,7.613545055703441,0.02206571034210785
2017-04-01,11.15063675972061,1.2090120886704736,0.21918109495749247
2017-04-02,13.842257638841488,6.347748352406738,0.0028349411113386537
