,AMS_ij,normalized_AMS_ij
rust-lang/rust -> golang/go,-0.590701428807863,-3.3741234587965643
swiftlang/swift -> golang/go,-1.2967105512149883,-7.490401601520504
golang/go -> rust-lang/rust,-4.285635558024794,-11.092942226187375
swiftlang/swift -> rust-lang/rust,-0.5720715925056156,-2.6965745338076523
golang/go -> swiftlang/swift,-6.600672491788265,-18.163166486825627
rust-lang/rust -> swiftlang/swift,-4.330080399144139,-11.270824084065927
