,AMS_ij,normalized_AMS_ij
canonical/lxd -> containerd/containerd,0.038456437901360635,-1.187848073799619
moby/moby -> containerd/containerd,-0.18470398821551462,-4.803419883163227
containerd/containerd -> canonical/lxd,-15.021070747098472,-49.49173787932138
moby/moby -> canonical/lxd,-2.373865920025707,-10.66161287576045
containerd/containerd -> moby/moby,-6.558327105625621,-44.70364395471838
canonical/lxd -> moby/moby,-0.8281177708269916,-5.54311599792552
