,AMS_ij
angular/angular -> facebook/react,-0.4766334874620518
jashkenas/backbone -> facebook/react,-1.2416831395726575
facebook/react -> angular/angular,-0.25344738668666156
jashkenas/backbone -> angular/angular,-0.19816689586489974
facebook/react -> jashkenas/backbone,0.029029524080734524
angular/angular -> jashkenas/backbone,-0.287095416017134
