,AMS_ij
facebook/react-native -> flutter/flutter,0.8630251635373992
tidev/titanium-sdk -> flutter/flutter,-1.2545843784996267
flutter/flutter -> facebook/react-native,-5.1024749593288865
tidev/titanium-sdk -> facebook/react-native,0.36548427839840414
flutter/flutter -> tidev/titanium-sdk,-4.385993695648023
facebook/react-native -> tidev/titanium-sdk,0.49790589053534906
