,n_commits
2013-09-01,41
2013-10-01,60
2013-11-01,18
2013-12-01,29
2014-01-01,39
2014-02-01,7
2014-03-01,13
2014-04-01,19
2014-05-01,1
2014-06-01,12
2014-07-01,0
2014-08-01,2
2014-09-01,17
2014-10-01,40
2014-11-01,111
2014-12-01,68
2015-01-01,120
2015-02-01,105
2015-03-01,197
2015-04-01,126
2015-05-01,196
2015-06-01,205
2015-07-01,114
2015-08-01,283
2015-09-01,480
2015-10-01,457
2015-11-01,341
2015-12-01,388
2016-01-01,555
2016-02-01,599
2016-03-01,317
2016-04-01,302
2016-05-01,257
2016-06-01,214
2016-07-01,231
2016-08-01,381
2016-09-01,419
2016-10-01,388
2016-11-01,349
2016-12-01,291
2017-01-01,397
2017-02-01,450
2017-03-01,346
2017-04-01,370
2017-05-01,298
2017-06-01,285
2017-07-01,338
2017-08-01,302
2017-09-01,213
2017-10-01,371
2017-11-01,311
2017-12-01,239
2018-01-01,383
2018-02-01,398
2018-03-01,493
2018-04-01,316
2018-05-01,340
2018-06-01,324
2018-07-01,298
2018-08-01,402
2018-09-01,414
2018-10-01,595
2018-11-01,504
2018-12-01,479
2019-01-01,514
2019-02-01,552
2019-03-01,668
2019-04-01,642
2019-05-01,411
2019-06-01,496
2019-07-01,521
2019-08-01,414
2019-09-01,457
2019-10-01,851
2019-11-01,554
2019-12-01,718
2020-01-01,650
2020-02-01,612
2020-03-01,695
2020-04-01,1009
2020-05-01,750
2020-06-01,627
2020-07-01,676
2020-08-01,714
2020-09-01,861
2020-10-01,1140
2020-11-01,650
2020-12-01,441
2021-01-01,607
2021-02-01,818
2021-03-01,815
2021-04-01,857
2021-05-01,965
2021-06-01,672
2021-07-01,971
2021-08-01,1090
2021-09-01,729
2021-10-01,1304
2021-11-01,1042
2021-12-01,1741
2022-01-01,1616
2022-02-01,1269
2022-03-01,1007
2022-04-01,1442
2022-05-01,1089
2022-06-01,932
2022-07-01,974
2022-08-01,894
2022-09-01,1169
2022-10-01,1149
2022-11-01,976
2022-12-01,1055
2023-01-01,1215
2023-02-01,1057
2023-03-01,1025
2023-04-01,1053
2023-05-01,786
2023-06-01,1026
2023-07-01,1142
2023-08-01,1163
2023-09-01,1164
2023-10-01,1183
2023-11-01,970
2023-12-01,1093
2024-01-01,1344
2024-02-01,1739
2024-03-01,1829
2024-04-01,1124
2024-05-01,1361
2024-06-01,1660
2024-07-01,1329
2024-08-01,1176
2024-09-01,1493
2024-10-01,1426
2024-11-01,1294
2024-12-01,1400
2025-01-01,1517
2025-02-01,1581
2025-03-01,1485
2025-04-01,1192
2025-05-01,1359
2025-06-01,1101
2025-07-01,1166
2025-08-01,973
