,n_commits
2014-07-01,48
2014-08-01,22
2014-09-01,2
2014-10-01,28
2014-11-01,8
2014-12-01,11
2015-01-01,17
2015-02-01,42
2015-03-01,70
2015-04-01,52
2015-05-01,68
2015-06-01,76
2015-07-01,66
2015-08-01,50
2015-09-01,98
2015-10-01,76
2015-11-01,77
2015-12-01,143
2016-01-01,113
2016-02-01,113
2016-03-01,103
2016-04-01,87
2016-05-01,102
2016-06-01,74
2016-07-01,94
2016-08-01,57
2016-09-01,35
2016-10-01,63
2016-11-01,85
2016-12-01,62
2017-01-01,51
2017-02-01,59
2017-03-01,64
2017-04-01,89
2017-05-01,52
2017-06-01,60
2017-07-01,111
2017-08-01,76
2017-09-01,22
2017-10-01,76
2017-11-01,56
2017-12-01,38
2018-01-01,65
2018-02-01,21
2018-03-01,34
2018-04-01,45
2018-05-01,91
2018-06-01,45
2018-07-01,36
2018-08-01,29
2018-09-01,20
2018-10-01,89
2018-11-01,46
2018-12-01,20
2019-01-01,30
2019-02-01,37
2019-03-01,22
2019-04-01,17
2019-05-01,20
2019-06-01,24
2019-07-01,40
2019-08-01,20
2019-09-01,10
2019-10-01,20
2019-11-01,9
2019-12-01,5
2020-01-01,19
2020-02-01,17
2020-03-01,20
2020-04-01,25
2020-05-01,11
2020-06-01,27
2020-07-01,17
2020-08-01,7
2020-09-01,9
2020-10-01,11
2020-11-01,7
2020-12-01,2
2021-01-01,10
2021-02-01,8
2021-03-01,0
2021-04-01,18
2021-05-01,8
2021-06-01,8
2021-07-01,16
2021-08-01,3
2021-09-01,6
2021-10-01,12
2021-11-01,6
2021-12-01,10
2022-01-01,16
2022-02-01,2
2022-03-01,2
2022-04-01,6
2022-05-01,21
2022-06-01,3
2022-07-01,2
2022-08-01,6
2022-09-01,6
2022-10-01,8
2022-11-01,17
2022-12-01,16
2023-01-01,4
2023-02-01,32
2023-03-01,2
2023-04-01,7
2023-05-01,0
2023-06-01,2
2023-07-01,0
2023-08-01,0
2023-09-01,5
2023-10-01,5
2023-11-01,10
2023-12-01,0
2024-01-01,0
2024-02-01,13
2024-03-01,0
2024-04-01,16
2024-05-01,0
2024-06-01,10
2024-07-01,0
2024-08-01,12
2024-09-01,2
2024-10-01,5
2024-11-01,21
2024-12-01,0
2025-01-01,2
2025-02-01,10
2025-03-01,0
2025-04-01,5
2025-05-01,0
2025-06-01,0
2025-07-01,3
