,microsoft/vscode,jetbrains/intellij-community,atom/atom
2015-11-13,-7.247850308337512,65.73721706091656,15.821251425158215
2015-11-14,42.69102860223045,57.764010980171165,16.16840104711239
2015-11-15,12.491164862658211,43.66891467459527,16.102059441095932
2015-11-16,9.63383084119654,49.65693576656918,14.21928493753055
2015-11-17,12.518858673844306,40.783490565898546,15.849644287824885
2015-11-18,23.05430459450399,45.913172119914144,15.335948089770934
2015-11-19,29.023491503759445,51.390048083729425,18.97105137398297
2015-11-20,46.41050147372155,42.47235864848113,33.56251825942614
2015-11-21,47.20284340352102,29.676518781743205,32.42693632470963
2015-11-22,42.915393190251024,36.11519271720143,16.95075717837684
2015-11-23,60.04798709479549,17.775961112243053,17.67551722625878
2015-11-24,53.654766551871404,36.57272770566692,31.52492258761042
2015-11-25,49.56460351486605,2.6552797467555322,-12.604404505926762
2015-11-26,47.45573111625504,20.65283554841179,10.945547124572636
2015-11-27,44.86314712677365,90.45742257867826,12.32650176943304
2015-11-28,38.61079968570365,22.997541462134542,13.559536286709957
2015-11-29,25.431840173423257,32.92760054731743,13.600486340884158
2015-11-30,-4.425652431323886,33.90390655117618,26.334001137390285
2015-12-01,51.34800511545551,22.645228773464012,23.382813636157298
2015-12-02,66.33752152979413,46.60963656871226,19.576020477736606
2015-12-03,45.19613564917879,14.334249545358588,47.87222478309969
2015-12-04,20.757649272404812,26.376517705411644,17.270804348738203
2015-12-05,39.57071844398766,29.05416667522171,12.578515515021918
2015-12-06,30.73144342074219,29.105468782833647,11.202534538894398
2015-12-07,38.97446399022144,49.88921273012894,16.018940601965802
2015-12-08,71.27464791206259,35.35662556380673,12.12022887054281
2015-12-09,45.832877459602315,75.67636894808676,10.282091631732756
2015-12-10,41.86116516150774,41.67726639154624,43.26015598135827
2015-12-11,41.73897583128256,81.73494995184764,29.72626104555501
2015-12-12,32.58600122408872,13.034743586043618,10.718631578123615
2015-12-13,31.971773416409956,29.68725882181996,9.339399255449496
2015-12-14,-13.692520542469751,17.688273456431155,5.425312569037526
2015-12-15,27.48325532137037,71.04840070928545,22.27001966049036
2015-12-16,23.883163156974973,2.2847572287449935,5.647141949446128
2015-12-17,28.271400897781724,46.280607517753154,6.318684886468991
2015-12-18,28.77455449501665,30.42847365629357,9.12171005336959
2015-12-19,23.308353168812314,37.2931022277484,19.282272151740912
2015-12-20,26.21644303496221,22.5271716636669,8.140988620591958
2015-12-21,18.11579568513095,29.68826861772844,-0.8679383283495055
2015-12-22,18.608787005136385,21.54567798549231,4.7231671795990255
2015-12-23,19.059312038001618,27.142413371806967,-1.6059780971680522
2015-12-24,6.55985712995497,19.054231739159523,5.8038451011797605
2015-12-25,6.314430345475478,26.919595746994702,3.3992587136870727
2015-12-26,24.955276016960152,17.5325079830521,6.414678762818756
2015-12-27,21.838343806202555,19.196440090965005,5.7777083272530385
2015-12-28,-10.908548474410612,37.44113471796294,6.576257157122686
2015-12-29,-10.37864730263809,78.67125135573468,4.297856683119692
2015-12-30,9.391958632487412,-0.6534238938043657,5.625470269100147
2015-12-31,11.462506839504915,-5.558444044490116,-3.0270550133493375
2016-01-01,12.72538225718904,1.2150350953558515,9.085652993071045
2016-01-02,28.77261624211038,18.802238834190565,10.557094223418394
2016-01-03,24.49151430672104,21.318393266059676,8.792285403063744
2016-01-04,28.731175018333037,-25.174843234276494,14.737231056080697
2016-01-05,34.253025447019716,-7.473749786065523,33.018553133439724
2016-01-06,86.66417029707917,-51.32805979473953,2.2166584998111567
2016-01-07,28.588501953037316,23.603737864351036,14.939605986928218
2016-01-08,46.92195731658517,30.147229654516316,26.656284107005423
2016-01-09,25.469090310424384,31.354906621216116,13.879307757127444
2016-01-10,28.562544414919014,32.310277712605455,19.4956872911137
2016-01-11,26.747638486517097,34.512682144540435,15.605577986876
2016-01-12,22.92077533066919,51.883555010158034,16.19767473521059
2016-01-13,37.45255000218649,54.52523230243176,18.233059672003286
2016-01-14,31.30401118710173,78.7356454589164,16.975563673866212
2016-01-15,32.49189763037471,15.589445378134322,32.284532650922955
2016-01-16,24.20937461077335,22.326880779622705,12.512493494288648
2016-01-17,30.717398584016475,23.46426483550521,12.238479124241925
2016-01-18,52.76359626646578,16.64723566297954,-11.54285739740386
2016-01-19,35.204554829285094,52.20155766079442,14.599301075089434
2016-01-20,29.457654689218735,22.682042563332097,-5.41628861714889
2016-01-21,38.366712403227496,64.44846235864141,-2.4204182780838392
2016-01-22,30.44113450027852,89.30772855386098,12.739849910640114
2016-01-23,42.772204056913175,25.81475937482501,13.247309777025727
2016-01-24,34.357752525479796,36.91593019076272,11.245653256163221
2016-01-25,72.90542160900958,45.9137698923522,-1.3416041655203106
2016-01-26,12.835090099158304,14.926787655992193,7.6826429044234406
2016-01-27,39.938582042448765,21.73467953012434,9.571982958034459
2016-01-28,37.81160654508613,27.200756340572205,6.515504680598607
2016-01-29,8.36239699598678,48.23506071956334,7.586372199139151
2016-01-30,29.405450784120013,30.432404519637323,11.406410545699188
2016-01-31,30.212944593020108,33.44063665260548,11.72188461185536
2016-02-01,29.775432356215397,51.59507577974989,12.215837321868424
2016-02-02,30.43222298524138,35.36944597036713,17.10618982751127
2016-02-03,36.170064791353134,64.43317138609437,-5.240167286602132
2016-02-04,33.621563495615554,32.91980610564133,12.851769995615555
2016-02-05,29.73405288561983,24.603424200770718,18.74963676583419
2016-02-06,28.686547123940013,38.68966990239632,11.432605417534864
2016-02-07,28.59871772972085,34.709759466917596,11.619158681941364
2016-02-08,24.627150855969752,26.472209102131046,13.212676576494111
2016-02-09,52.92509579553039,68.44601324295058,13.253064731734083
2016-02-10,17.220542252799355,8.112379179790821,15.66759247153379
2016-02-11,7.098830152452365,39.90206033823892,3.5327033506089034
2016-02-12,27.644261423388272,37.89015784276461,56.34849534973988
2016-02-13,31.900246754696038,22.964014296844045,14.515561854254551
2016-02-14,31.142823373060224,34.48342735895022,11.27960676728451
2016-02-15,8.067248136369942,37.466255076724124,-4.264949519747317
2016-02-16,31.461742903959518,44.42945759478548,25.54186972326888
2016-02-17,31.11787398277857,25.694585690975117,29.740922138312282
2016-02-18,33.30743594514634,-11.135071825154668,14.79198377839566
2016-02-19,57.7191169790608,28.53998715657779,8.106675416709402
2016-02-20,33.834340869655264,60.76315935246792,9.774734187198014
2016-02-21,37.96338408932884,35.49260630155091,13.071941014139421
2016-02-22,45.2170402818617,-28.759344792727518,8.954191835346236
2016-02-23,26.962153997019225,30.64724752905662,7.81612469303995
2016-02-24,43.51888519679721,68.81880416001562,5.223134986027958
2016-02-25,30.609608263898174,27.644469538782666,8.643483031005546
2016-02-26,3.909226630609208,68.57958405858881,8.97384467336149
2016-02-27,28.708700362328464,22.314442164595008,8.756444360714493
2016-02-28,30.672318717943934,32.95189046981274,23.90463741962474
2016-02-29,25.493994962844475,34.18091474173239,9.611007350836912
2016-03-01,35.57912368740108,123.54883234536086,80.89128988904851
2016-03-02,22.719002428361545,17.50634055613795,10.590317817572258
2016-03-03,37.85586352647587,34.33951448346556,-3.704627303952037
2016-03-04,30.635800557527023,11.542403788944966,12.542687086533125
2016-03-05,31.21869615534187,40.5781650516589,10.849745647670627
2016-03-06,24.48837740561891,30.88465126139426,9.578287685113445
2016-03-07,36.02026705764403,-28.75627598563932,9.990240293393276
2016-03-08,38.60811214558365,26.421006022039812,9.620577499081149
2016-03-09,31.77538923821738,43.92930046952907,10.493782393956895
2016-03-10,13.618360116280126,34.355526225281764,12.578650324134525
2016-03-11,52.292072845265906,57.83275193648983,1.643581079443381
2016-03-12,28.195776231478355,26.761363034924546,12.260758083943195
2016-03-13,33.07413558828823,31.032421485154597,13.353730285354503
2016-03-14,26.891356228632727,35.61842738164609,13.714502087044657
2016-03-15,54.24904546507746,55.15682150377103,13.424361152030258
2016-03-16,54.42618093973687,41.43113607008437,4.932139349933842
2016-03-17,20.522922002321785,53.200465733434775,7.965529996688468
2016-03-18,23.109631398974393,32.04269784645771,12.716201711170962
2016-03-19,26.185126306788895,30.26082332548236,10.477639677630037
2016-03-20,21.157292640952612,51.18376769195547,9.701007260511227
2016-03-21,7.102807745647829,54.62814599393438,9.500512351733532
2016-03-22,9.745223473724833,30.71408030723034,10.369158338864654
2016-03-23,20.23105625819057,22.55030322996754,13.357969062997928
2016-03-24,28.04829920017786,35.15920684669054,-1.083649543017012
2016-03-25,-5.0170505768641664,40.24713635899313,20.683609634503412
2016-03-26,23.573207806523904,57.4478894531189,7.155844283895684
2016-03-27,26.278277718719227,27.049458155469303,8.960577493272584
2016-03-28,1.3040903803153585,17.21247455998486,22.489247250882695
2016-03-29,28.757127454534587,87.85865052411695,9.97376484518743
2016-03-30,30.815501864324137,64.01905015443458,23.848180210713554
2016-03-31,34.86117089292256,10.871828556882484,10.732778902346897
2016-04-01,24.144655262999393,20.342545230343816,7.064864294862966
2016-04-02,25.25244169979198,19.17206829097193,13.154199397792592
2016-04-03,26.28366736473002,30.75713779262999,9.742247220762456
2016-04-04,29.265546434926833,97.52633681887265,5.498668354985931
2016-04-05,35.48393136628443,21.585933578686088,26.195692207611284
2016-04-06,19.320782205774137,35.911269793329396,10.691049563699519
2016-04-07,26.625650782887874,34.541011851467545,11.75448629272474
2016-04-08,34.5737661178015,95.38229984424206,10.06322470416439
2016-04-09,24.2032367135799,46.553725433342905,11.74596898051183
2016-04-10,25.45501552497713,39.334678621067894,11.089645861315269
2016-04-11,27.248364703521784,48.66380280063281,13.603435096872715
2016-04-12,23.377601298985635,-18.50762082317035,10.713937405980518
2016-04-13,30.923843737733492,50.6239084007648,4.419463362473231
2016-04-14,22.682573023390454,33.51927405745398,9.275044602865226
2016-04-15,11.35650485090963,37.876116627213705,14.629900593352945
2016-04-16,26.945168378455396,35.528566911748676,9.817296080962048
2016-04-17,27.35538196842043,44.68568883120869,8.204015199384147
2016-04-18,26.67400987506848,29.676328982243596,10.458133018589296
2016-04-19,71.39710566991472,69.3300037929465,6.799328070495862
2016-04-20,29.23551330220336,47.22374662733238,9.38732797983591
2016-04-21,84.32485152823448,57.13858940616167,6.530050660666777
2016-04-22,28.186754856455675,43.68634322605604,6.706951408510217
2016-04-23,28.090351061885023,37.30855346670382,6.632441522858148
2016-04-24,52.77906169550677,34.33514674287679,10.202438718187867
2016-04-25,29.143184175406308,66.59122353027949,27.504867896424773
2016-04-26,17.132691131290247,36.937290280764486,39.4973507728735
2016-04-27,10.61378654345679,39.036795848597095,11.467020844690408
2016-04-28,23.42352343768646,50.5411086117381,15.901478234614794
2016-04-29,24.551068006213008,65.02442827469292,12.902208648215215
2016-04-30,37.76560169839512,22.027320739777146,9.078353014162804
2016-05-01,30.684932281131903,30.02762518050939,9.999212471250988
2016-05-02,30.08344655338677,21.77050346955467,8.579881557283377
2016-05-03,33.18648328926519,-41.53683257591381,10.009895603103416
2016-05-04,46.50032522694538,35.18045134803876,10.282283005037735
2016-05-05,-2.755172205298135,23.91271390270687,4.474059871122366
2016-05-06,35.62414069439411,22.732842785669426,4.232422792751323
2016-05-07,24.330066460816116,63.74044391691588,8.316072733021883
2016-05-08,31.79475830081742,46.19211534545374,4.380589158012079
2016-05-09,-4.039119149822998,20.525584645696135,-0.9161939148213764
2016-05-10,44.60610683939341,52.38760849062367,1.1855639496084658
2016-05-11,30.104889278689395,36.331006882286644,0.9989852443522862
2016-05-12,30.880263342345657,37.25001937258568,1.7420212209311856
2016-05-13,37.14912487467074,45.659512515495614,4.280505776066267
2016-05-14,34.256451194552355,36.71511116147672,4.5036152140969055
2016-05-15,34.68362351837331,30.12050339766928,6.115073068997043
2016-05-16,9.46838116649041,30.31180904839493,10.00854226196857
2016-05-17,38.54722184306946,18.710446054020267,10.243375573836246
2016-05-18,41.385782107887366,58.89960551576265,5.6659001458300295
2016-05-19,48.16749716014424,27.469039875327226,7.407748642727826
2016-05-20,47.26230581414015,24.686384778670483,4.310466579443784
2016-05-21,46.59312135498787,29.59610514183293,5.4902983696052345
2016-05-22,47.84152861363671,41.029546145376074,4.947614475751301
2016-05-23,42.7307389700685,45.526548011012096,18.312293827387062
2016-05-24,16.641050223716157,102.15208024984993,18.497874090517456
2016-05-25,35.7851071167111,19.83421249115655,19.970587855980177
2016-05-26,34.85185463702887,48.6735151092723,10.790692382624766
2016-05-27,26.786555419275736,44.90213456561704,4.742613237937892
2016-05-28,30.893376311143463,31.623144923736575,3.2329877075775633
2016-05-29,30.654273161618224,29.93728119383249,4.03888492918233
2016-05-30,27.798029871436363,48.86158844830612,3.2968078946242803
2016-05-31,28.202810226435926,32.38857972628245,1.139065946428223
2016-06-01,39.242027765730356,40.8198110525727,2.6275337981537206
2016-06-02,68.35175582439396,37.2725399004822,0.5300791771801219
2016-06-03,47.44987577176887,40.20204371514302,5.2595190103740395
2016-06-04,33.47689022243293,18.453667743353627,4.144617923322879
2016-06-05,34.591946781503815,32.92400021859375,5.042562364861788
2016-06-06,39.87565671297985,26.02334122768271,2.941207453023093
2016-06-07,42.77393589359571,104.30873319001721,5.040213846648226
2016-06-08,35.76529371591528,4.943477692896458,6.834412538321366
2016-06-09,32.21498808464564,20.29541735183814,6.2127997965239254
2016-06-10,24.277211594056133,11.896329102552365,5.182336937146764
2016-06-11,43.862626605830954,43.39008959498154,4.364165124014386
2016-06-12,36.44005494432624,30.569254427938745,3.9659280685670413
2016-06-13,33.08480200434225,-31.42214945837677,7.609005710516763
2016-06-14,74.12810999575159,41.68510558152222,17.105891652599933
2016-06-15,63.46197200614987,37.2657686897099,6.63245036465897
2016-06-16,50.20338955200063,20.424187417299066,3.5024057093341106
2016-06-17,42.36294218647489,16.958607549013323,5.164221249301266
2016-06-18,28.302892161506367,31.566073322228092,5.2008492259665875
2016-06-19,36.23813480360255,34.651373342656214,4.98069613085959
2016-06-20,38.40043510250797,41.700154375304365,4.465800263267864
2016-06-21,35.54576717425374,32.014768228023975,3.3254622982253137
2016-06-22,28.616450442951294,24.79016949383363,0.08857709294162497
2016-06-23,35.611472281380074,20.968713833896302,1.271046458908756
2016-06-24,69.46935843467999,47.72384000978788,3.86477315040049
2016-06-25,40.816436803059986,62.35849151307483,13.692548350714251
2016-06-26,45.5990326717349,29.613666841725845,3.7016538780620905
2016-06-27,56.877038895032605,24.4153837628757,0.7061311967031443
