,webpack/webpack,jakejs/jake,gulpjs/gulp
2013-07-04,6.349423818121697,0.6168045105234873,7.462019499006707
2013-07-05,4.340307932076587,0.6089852670595678,16.785511043792855
2013-07-06,0.32071541670359754,0.5972523958364792,22.621508409565514
2013-07-07,0.31160927852767256,3.647280168811811,1.4495229630558695
2013-07-08,1.3065903646104402,3.108281302845188,1.0424902061235823
2013-07-09,0.29193929230024424,0.5682901031687139,4.0872863426462835
2013-07-10,0.2890222775313671,-2.927915526664387,0.7391099656761201
2013-07-11,0.27832863538544894,0.5399457729708088,-3.9050498257565067
2013-07-12,0.2687609497355903,0.5318885800269302,0.5482351422274774
2013-07-13,0.2532319532965548,0.517749095900185,0.4266144425615539
2013-07-14,0.24397313599485215,0.5497514429893647,0.960934822143305
2013-07-15,0.23577484433527038,2.114331023892307,0.6897904917537739
2013-07-16,0.22495999553899737,0.4847294511390743,1.0294388458211727
2013-07-17,-1.297010821847221,0.4816112961702408,0.44810774969361833
2013-07-18,0.20693545433279711,0.46266330369707603,-0.3286556363904616
2013-07-19,0.19730495926538852,0.45392518500287626,0.2899105513006939
2013-07-20,0.18562135441159222,16.4379469107775,0.19439239698228128
2013-07-21,0.1763472428283388,0.45182855374920566,0.46787247556635464
2013-07-22,0.16747108091522475,0.12117531973151208,0.2954239784670075
2013-07-23,0.15572293108956126,11.401129481866574,-0.1209993376961509
2013-07-24,1.1052426066822367,14.891886741802656,0.1051868545394406
2013-07-25,0.12210036347681383,1.3845764662352464,-0.08390792843032907
2013-07-26,0.10439644965618303,0.3753199573035783,0.016952262702364912
2013-07-27,0.08528104134561587,0.3607858890097808,-0.010878102858803987
2013-07-28,0.06580466536558005,0.35358552423682005,0.056404674460676
2013-07-29,0.053815607587577974,3.1285892997033327,0.03288096981026954
2013-07-30,0.03173684255374259,0.3170658649004445,-0.07184758872253444
2013-07-31,1.950440876469533,-1.7031492365223388,0.0014983689004148537
2013-08-01,0.010678295706902735,0.2863091799805601,-0.036368294947172156
2013-08-02,0.005503193009380479,0.263007839570043,0.0007048849232195037
2013-08-03,0.0027593231484200065,0.2421792945690009,-0.0043828196804436
2013-08-04,0.0013645691004133542,0.22243693656698718,-0.008039932536912212
2013-08-05,1.0129136168666955,0.1744143700699012,-0.006721718266010559
2013-08-06,7.022929324093305e-05,0.1864065162493554,0.9986984242721917
2013-08-07,-0.023662674717308,-0.9272323247895556,1.9999181676724527
2013-08-08,-0.0010692577207247408,1.1691000358971069,1.9975524112892071
2013-08-09,-0.0015394506471529106,0.13768698130623022,-0.005981166502373221
2013-08-10,-0.0018858445703263966,0.1268923072488274,-0.0056434444727715034
2013-08-11,-0.0020234198739291203,0.1293745909108401,-0.004262633535705823
2013-08-12,0.004735693295038708,0.10888969521243194,-0.0027690230597872544
2013-08-13,-0.001630172436737666,0.10448066515786586,-0.0007395396709345462
2013-08-14,-0.0050236656986439344,0.08600220031129091,-0.00023358380529004373
2013-08-15,-0.0014547206839827021,0.08530375297859173,-0.00033069210873463767
2013-08-16,-0.0013407570726588674,0.48120222364373816,-0.0006396368102428306
2013-08-17,-0.0011399466013853402,0.19004830379826537,-0.0004871409122575896
2013-08-18,-0.0008518997137143338,0.03678972630054304,-0.00025838452139390175
2013-08-19,-0.000652583774688778,0.027844007512589346,-0.00013411881652071423
2013-08-20,-0.00020066789633972257,0.014313468461327541,0.0003675379334704362
2013-08-21,-7.43489653725637e-05,-0.9180281027056786,0.0004262824522053545
2013-08-22,-7.074957242211291e-05,-0.00738928734670349,0.0004682234457312264
2013-08-23,-8.749463783450052e-05,0.6892013035038673,2.533519063567188e-05
2013-08-24,-7.80395225095466e-05,0.19701729398383883,1.8950481600875715e-05
2013-08-25,-2.4106619102879723e-05,0.12099324904773909,1.9172773958406667e-05
2013-08-26,6.732297690918536e-05,2.9340804215196847,3.283916649897428e-05
2013-08-27,0.0001593049302040752,-0.07750601521861793,4.434630850479117e-05
2013-08-28,0.00015895257953990377,-0.9255255229562644,5.707685274232636e-05
2013-08-29,7.240758108537147e-06,-0.07767426540213206,7.022886343248699e-05
2013-08-30,0.000286330403806399,0.992274222104717,7.576041611289e-05
2013-08-31,0.00011597321728770281,1.2887021774582317,7.005375036841796e-05
2013-09-01,-0.0004422619145899809,0.21805022788540973,5.5936876075795473e-05
2013-09-02,-0.000561774508713806,0.12227195159021603,4.034216338627745e-05
2013-09-03,-0.0006719623501430369,0.1278949644529914,3.0309650950115758e-05
2013-09-04,-0.0008642610867721193,0.8118081729555762,2.7055328513660954e-05
2013-09-05,-0.0012925819807315965,0.09666915677048743,2.686012151429037e-05
2013-09-06,0.0001617464972899406,0.7231128264206682,2.5576135242282404e-05
2013-09-07,0.0007747037607184776,0.20427348190823397,2.3811707383411032e-05
2013-09-08,-0.002248257986257616,0.2745480229827954,2.030956771870029e-05
