,angular/angular,facebook/react,jashkenas/backbone
2014-09-18,-1.4529042386185247,-0.10118662849755244,-1.002208575737987
2014-09-19,2.0602948871856444,4.033267153015052,0.291909071320836
2014-09-20,4.069937513466924,3.2405500661803184,0.8745421245421244
2014-09-21,5.605322990734757,5.706074737587343,0.6516914458090928
2014-09-22,-4.500258047834519,11.494536276048882,-0.43896789485024795
2014-09-23,-4.897518976082741,-0.6614107181334075,2.2134776987718165
2014-09-24,-0.962249705494505,4.288169113799366,-0.5904438698556346
2014-09-25,5.6248897510610405,3.8988133715024476,2.997791424262013
2014-09-26,1.5524689651053034,4.033267153015052,1.2919090713208359
2014-09-27,4.532143847663175,9.240550066180319,0.8745421245421244
2014-09-28,2.056841001591036,4.706074737587343,0.6516914458090928
2014-09-29,-1.67667433271657,0.49453627604888095,-0.43896789485024795
2014-09-30,-2.9958491120886013,-1.6614107181334075,0.21347769877181647
2014-10-01,0.11007253999120925,-2.711830886200634,-0.5904438698556346
2014-10-02,2.459445040982547,-2.1011866284975524,-0.0022085757379870508
2014-10-03,0.6361200097772031,2.033267153015052,4.291909071320836
2014-10-04,2.0011452684631745,3.2405500661803184,0.8745421245421244
2014-10-05,1.9371815839910367,4.706074737587343,0.6516914458090928
2014-10-06,-0.04902930231657088,-0.505463723951119,-0.43896789485024795
2014-10-07,3.4949093391113983,8.338589281866593,0.21347769877181647
2014-10-08,-3.205296829608792,11.288169113799366,-0.5904438698556346
2014-10-09,0.9673713641825468,3.8988133715024476,0.997791424262013
2014-10-10,-7.887129859022797,8.033267153015052,1.2919090713208359
2014-10-11,6.529703348463175,3.2405500661803184,0.8745421245421244
2014-10-12,16.720496527991035,6.706074737587343,0.6516914458090928
2014-10-13,-13.126744655916571,3.4945362760488807,-0.43896789485024795
2014-10-14,-5.0253622256886015,1.3385892818665925,0.21347769877181647
2014-10-15,-2.3003228008087904,9.288169113799366,-0.5904438698556346
2014-10-16,-0.9588418582174527,6.898813371502447,-1.002208575737987
2014-10-17,-3.184100406222796,4.033267153015052,0.291909071320836
2014-10-18,8.828093364463175,4.240550066180319,0.8745421245421244
2014-10-19,2.8238129055910366,5.706074737587343,0.6516914458090928
2014-10-20,-4.443490383916571,5.494536276048881,0.561032105149752
2014-10-21,-4.118571006488602,2.3385892818665925,2.2134776987718165
2014-10-22,-0.6388505448087904,4.288169113799366,2.4095561301443653
2014-10-23,-1.1770147862174531,12.898813371502447,0.997791424262013
2014-10-24,-2.1204311582227957,6.033267153015052,1.2919090713208359
2014-10-25,7.254353127663175,3.2405500661803184,0.8745421245421244
2014-10-26,4.273276713591036,6.706074737587343,0.6516914458090928
2014-10-27,2.983127676883429,6.494536276048881,-0.43896789485024795
2014-10-28,-0.0517686256886023,27.338589281866593,1.2134776987718165
2014-10-29,0.8154450071912089,2.288169113799366,0.4095561301443654
2014-10-30,-3.661891279017454,6.898813371502447,1.997791424262013
2014-10-31,-4.399780406222796,5.033267153015052,0.291909071320836
2014-11-01,5.5079700748631755,4.240550066180319,0.8745421245421244
2014-11-02,3.470687017591037,4.706074737587343,0.6516914458090928
2014-11-03,-4.541123868716571,1.494536276048881,22.561032105149753
2014-11-04,1.7530149903113983,4.338589281866593,0.21347769877181647
2014-11-05,5.549616040791209,2.288169113799366,-0.5904438698556346
2014-11-06,0.9741781993825462,7.898813371502447,-1.002208575737987
2014-11-07,-6.116041372622797,5.033267153015052,0.291909071320836
2014-11-08,5.611259521263175,8.240550066180319,1.8745421245421245
2014-11-09,1.748367350391037,4.706074737587343,0.6516914458090928
2014-11-10,-4.0392793887165706,-0.505463723951119,-0.43896789485024795
2014-11-11,-3.115305265688602,0.33858928186659254,1.2134776987718165
2014-11-12,1.657607695191209,-1.7118308862006342,5.409556130144366
2014-11-13,-4.172597762217453,1.8988133715024476,2.997791424262013
2014-11-14,17.047449033777202,0.03326715301505209,2.291909071320836
2014-11-15,-4.1587324659368266,9.240550066180319,0.8745421245421244
2014-11-16,1.050919311991037,8.706074737587343,2.6516914458090928
2014-11-17,-4.394700163116571,18.49453627604888,-0.43896789485024795
2014-11-18,1.7170193423113989,12.338589281866593,0.21347769877181647
2014-11-19,-2.4359995240087913,6.288169113799366,-0.5904438698556346
2014-11-20,0.7777911785825466,-0.10118662849755244,-1.002208575737987
2014-11-21,-6.171452675022796,7.033267153015052,0.291909071320836
2014-11-22,7.042925594863175,3.2405500661803184,0.8745421245421244
2014-11-23,3.9560845215910363,4.706074737587343,0.6516914458090928
2014-11-24,-3.09512609591657,4.494536276048881,-0.43896789485024795
2014-11-25,4.506907342311398,10.338589281866593,0.21347769877181647
2014-11-26,-1.0775918440087917,6.288169113799366,0.4095561301443654
2014-11-27,-6.233502005417454,1.8988133715024476,-1.002208575737987
