,n_commits
2016-04-01,87
2016-05-01,57
2016-06-01,47
2016-07-01,79
2016-08-01,55
2016-09-01,62
2016-10-01,42
2016-11-01,54
2016-12-01,86
2017-01-01,227
2017-02-01,173
2017-03-01,52
2017-04-01,36
2017-05-01,37
2017-06-01,111
2017-07-01,52
2017-08-01,25
2017-09-01,25
2017-10-01,48
2017-11-01,21
2017-12-01,64
2018-01-01,54
2018-02-01,99
2018-03-01,89
2018-04-01,111
2018-05-01,123
2018-06-01,114
2018-07-01,70
2018-08-01,20
2018-09-01,12
2018-10-01,23
2018-11-01,7
2018-12-01,57
2019-01-01,12
2019-02-01,52
2019-03-01,10
2019-04-01,11
2019-05-01,3
2019-06-01,3
2019-07-01,80
2019-08-01,22
2019-09-01,24
2019-10-01,7
2019-11-01,6
2019-12-01,7
2020-01-01,0
2020-02-01,1
2020-03-01,21
2020-04-01,6
2020-05-01,6
2020-06-01,1
2020-07-01,10
2020-08-01,13
2020-09-01,13
2020-10-01,16
2020-11-01,0
2020-12-01,140
2021-01-01,233
2021-02-01,314
2021-03-01,292
2021-04-01,201
2021-05-01,189
2021-06-01,114
2021-07-01,159
2021-08-01,175
2021-09-01,258
2021-10-01,129
2021-11-01,59
2021-12-01,121
2022-01-01,165
2022-02-01,114
2022-03-01,340
2022-04-01,227
2022-05-01,80
2022-06-01,48
2022-07-01,62
2022-08-01,77
2022-09-01,108
2022-10-01,60
2022-11-01,45
2022-12-01,41
2023-01-01,1
2023-02-01,11
2023-03-01,13
2023-04-01,0
2023-05-01,0
2023-06-01,0
2023-07-01,0
2023-08-01,2
2023-09-01,0
2023-10-01,0
2023-11-01,0
2023-12-01,0
2024-01-01,0
2024-02-01,0
2024-03-01,0
2024-04-01,0
2024-05-01,0
2024-06-01,0
2024-07-01,0
2024-08-01,0
2024-09-01,0
2024-10-01,0
2024-11-01,0
2024-12-01,3
