,n_commits
2011-10-01,537
2011-11-01,504
2011-12-01,452
2012-01-01,490
2012-02-01,599
2012-03-01,732
2012-04-01,723
2012-05-01,685
2012-06-01,774
2012-07-01,508
2012-08-01,1169
2012-09-01,1028
2012-10-01,1001
2012-11-01,871
2012-12-01,665
2013-01-01,922
2013-02-01,795
2013-03-01,925
2013-04-01,951
2013-05-01,854
2013-06-01,846
2013-07-01,782
2013-08-01,971
2013-09-01,842
2013-10-01,1212
2013-11-01,781
2013-12-01,445
2014-01-01,528
2014-02-01,634
2014-03-01,789
2014-04-01,660
2014-05-01,720
2014-06-01,720
2014-07-01,668
2014-08-01,720
2014-09-01,729
2014-10-01,518
2014-11-01,546
2014-12-01,476
2015-01-01,704
2015-02-01,795
2015-03-01,782
2015-04-01,646
2015-05-01,669
2015-06-01,665
2015-07-01,504
2015-08-01,701
2015-09-01,565
2015-10-01,733
2015-11-01,467
2015-12-01,534
2016-01-01,647
2016-02-01,682
2016-03-01,697
2016-04-01,653
2016-05-01,704
2016-06-01,524
2016-07-01,494
2016-08-01,718
2016-09-01,597
2016-10-01,476
2016-11-01,677
2016-12-01,478
2017-01-01,832
2017-02-01,894
2017-03-01,912
2017-04-01,726
2017-05-01,864
2017-06-01,855
2017-07-01,789
2017-08-01,818
2017-09-01,880
2017-10-01,935
2017-11-01,805
2017-12-01,693
2018-01-01,626
2018-02-01,745
2018-03-01,665
2018-04-01,526
2018-05-01,820
2018-06-01,806
2018-07-01,658
2018-08-01,642
2018-09-01,652
2018-10-01,819
2018-11-01,725
2018-12-01,469
2019-01-01,731
2019-02-01,743
2019-03-01,840
2019-04-01,780
2019-05-01,609
2019-06-01,698
2019-07-01,743
2019-08-01,931
2019-09-01,907
2019-10-01,940
2019-11-01,609
2019-12-01,617
2020-01-01,956
2020-02-01,802
2020-03-01,880
2020-04-01,809
2020-05-01,747
2020-06-01,741
2020-07-01,730
2020-08-01,611
2020-09-01,566
2020-10-01,656
2020-11-01,524
2020-12-01,443
2021-01-01,467
2021-02-01,582
2021-03-01,633
2021-04-01,590
2021-05-01,497
2021-06-01,577
2021-07-01,505
2021-08-01,492
2021-09-01,616
2021-10-01,530
2021-11-01,345
2021-12-01,348
2022-01-01,450
2022-02-01,513
2022-03-01,625
2022-04-01,490
2022-05-01,466
2022-06-01,539
2022-07-01,462
2022-08-01,499
2022-09-01,544
2022-10-01,489
2022-11-01,620
2022-12-01,440
2023-01-01,665
2023-02-01,642
2023-03-01,754
2023-04-01,623
2023-05-01,603
2023-06-01,537
2023-07-01,466
2023-08-01,580
2023-09-01,452
2023-10-01,481
2023-11-01,568
2023-12-01,427
