,n_commits
2007-10-01,21
2007-11-01,67
2007-12-01,25
2008-01-01,12
2008-02-01,53
2008-03-01,79
2008-04-01,19
2008-05-01,6
2008-06-01,52
2008-07-01,60
2008-08-01,46
2008-09-01,44
2008-10-01,41
2008-11-01,35
2008-12-01,186
2009-01-01,477
2009-02-01,645
2009-03-01,320
2009-04-01,405
2009-05-01,453
2009-06-01,127
2009-07-01,166
2009-08-01,293
2009-09-01,288
2009-10-01,371
2009-11-01,219
2009-12-01,409
2010-01-01,361
2010-02-01,541
2010-03-01,446
2010-04-01,538
2010-05-01,537
2010-06-01,579
2010-07-01,1094
2010-08-01,721
2010-09-01,399
2010-10-01,357
2010-11-01,449
2010-12-01,608
2011-01-01,457
2011-02-01,228
2011-03-01,419
2011-04-01,422
2011-05-01,483
2011-06-01,393
2011-07-01,404
2011-08-01,289
2011-09-01,280
2011-10-01,334
2011-11-01,280
2011-12-01,518
2012-01-01,285
2012-02-01,523
2012-03-01,409
2012-04-01,427
2012-05-01,410
2012-06-01,419
2012-07-01,336
2012-08-01,185
2012-09-01,148
2012-10-01,310
2012-11-01,419
2012-12-01,566
2013-01-01,296
2013-02-01,240
2013-03-01,239
2013-04-01,184
2013-05-01,276
2013-06-01,200
2013-07-01,338
2013-08-01,311
2013-09-01,316
2013-10-01,549
2013-11-01,346
2013-12-01,353
2014-01-01,398
2014-02-01,325
2014-03-01,316
2014-04-01,292
2014-05-01,308
2014-06-01,272
2014-07-01,297
2014-08-01,300
2014-09-01,327
2014-10-01,662
2014-11-01,411
2014-12-01,295
2015-01-01,379
2015-02-01,194
2015-03-01,248
2015-04-01,359
2015-05-01,302
2015-06-01,436
2015-07-01,370
2015-08-01,480
2015-09-01,482
2015-10-01,413
2015-11-01,359
2015-12-01,208
2016-01-01,187
2016-02-01,346
2016-03-01,308
2016-04-01,419
2016-05-01,302
2016-06-01,365
2016-07-01,451
2016-08-01,470
2016-09-01,421
2016-10-01,249
2016-11-01,240
2016-12-01,212
2017-01-01,200
2017-02-01,165
2017-03-01,284
2017-04-01,280
2017-05-01,286
2017-06-01,423
2017-07-01,396
2017-08-01,435
2017-09-01,315
2017-10-01,335
2017-11-01,320
2017-12-01,215
2018-01-01,306
2018-02-01,372
2018-03-01,526
2018-04-01,493
2018-05-01,428
2018-06-01,402
2018-07-01,328
2018-08-01,357
2018-09-01,315
2018-10-01,302
2018-11-01,329
2018-12-01,403
2019-01-01,412
2019-02-01,383
2019-03-01,384
2019-04-01,470
2019-05-01,466
2019-06-01,432
2019-07-01,380
2019-08-01,426
2019-09-01,343
2019-10-01,442
2019-11-01,379
2019-12-01,318
2020-01-01,430
2020-02-01,605
2020-03-01,561
2020-04-01,530
2020-05-01,489
2020-06-01,455
2020-07-01,482
2020-08-01,501
2020-09-01,466
2020-10-01,466
2020-11-01,459
2020-12-01,329
2021-01-01,426
2021-02-01,577
2021-03-01,661
2021-04-01,608
2021-05-01,700
2021-06-01,663
2021-07-01,557
2021-08-01,549
2021-09-01,525
2021-10-01,625
2021-11-01,569
2021-12-01,412
2022-01-01,558
2022-02-01,573
2022-03-01,754
2022-04-01,697
2022-05-01,577
2022-06-01,571
2022-07-01,478
2022-08-01,599
2022-09-01,580
2022-10-01,563
2022-11-01,604
2022-12-01,540
2023-01-01,684
2023-02-01,685
2023-03-01,838
2023-04-01,815
2023-05-01,666
2023-06-01,627
2023-07-01,659
2023-08-01,735
2023-09-01,643
2023-10-01,524
2023-11-01,688
2023-12-01,543
