,bazelbuild/bazel,pantsbuild/pants,facebook/buck
2016-03-06,14.150685336169207,3.5437475734710757,10.264120288313837
2016-03-07,-4.252079640789318,1.0008904306139328,10.089926739926739
2016-03-08,29.10460238686045,8.357572458263702,8.069650242230887
2016-03-09,-1.046360628618693,2.4211964686619063,10.584780810587262
2016-03-10,-4.755151837409902,3.390976688442126,15.495037220843672
2016-03-11,11.165177832919767,2.3726616701271075,5.06188703769349
2016-03-12,13.633126550868488,1.912954710420148,7.434597660404112
2016-03-13,14.150685336169207,1.543747573471076,10.264120288313837
2016-03-14,7.747920359210682,4.000890430613933,17.08992673992674
2016-03-15,13.104602386860451,1.3575724582637023,11.069650242230887
2016-03-16,-6.046360628618693,1.4211964686619063,6.5847808105872625
2016-03-17,13.244848162590099,5.390976688442127,11.495037220843672
2016-03-18,12.165177832919767,5.3726616701271075,3.0618870376934897
2016-03-19,13.633126550868488,3.912954710420148,8.434597660404112
2016-03-20,14.150685336169207,1.543747573471076,10.264120288313837
2016-03-21,23.74792035921068,0.0008904306139328566,8.089926739926739
2016-03-22,1.104602386860451,2.3575724582637023,13.069650242230887
2016-03-23,13.953639371381307,5.421196468661907,3.5847808105872625
2016-03-24,12.244848162590099,6.390976688442127,9.495037220843672
2016-03-25,6.165177832919767,2.3726616701271075,-4.93811296230651
2016-03-26,13.633126550868488,4.9129547104201485,6.434597660404112
2016-03-27,14.150685336169207,2.5437475734710757,10.264120288313837
2016-03-28,0.7479203592106822,4.000890430613933,0.08992673992673954
2016-03-29,3.104602386860451,3.3575724582637023,13.069650242230887
2016-03-30,29.953639371381307,1.4211964686619063,4.5847808105872625
2016-03-31,30.2448481625901,2.390976688442126,9.495037220843672
2016-04-01,12.165177832919767,3.3726616701271075,11.06188703769349
2016-04-02,13.633126550868488,1.912954710420148,8.434597660404112
2016-04-03,14.150685336169207,1.543747573471076,10.264120288313837
2016-04-04,3.7479203592106822,2.000890430613933,9.089926739926739
2016-04-05,10.104602386860451,3.3575724582637023,8.069650242230887
2016-04-06,-1.046360628618693,4.421196468661907,1.5847808105872625
2016-04-07,53.244848162590095,1.3909766884421262,9.495037220843672
2016-04-08,6.165177832919767,4.3726616701271075,0.06188703769348969
2016-04-09,13.633126550868488,2.912954710420148,10.434597660404112
2016-04-10,14.150685336169207,4.543747573471076,10.264120288313837
2016-04-11,9.747920359210681,2.000890430613933,11.089926739926739
2016-04-12,17.10460238686045,1.3575724582637023,3.0696502422308876
2016-04-13,2.953639371381307,2.4211964686619063,5.5847808105872625
2016-04-14,13.244848162590099,7.390976688442127,18.49503722084367
2016-04-15,15.165177832919767,0.3726616701271077,15.06188703769349
2016-04-16,13.633126550868488,7.9129547104201485,7.434597660404112
2016-04-17,14.150685336169207,3.5437475734710757,13.264120288313837
2016-04-18,15.747920359210681,7.000890430613933,6.08992673992674
2016-04-19,16.10460238686045,5.357572458263703,0.06965024223088756
2016-04-20,23.953639371381307,9.421196468661906,12.584780810587262
2016-04-21,14.244848162590099,4.390976688442127,-1.5049627791563278
2016-04-22,25.165177832919767,2.3726616701271075,-4.93811296230651
2016-04-23,13.633126550868488,0.9129547104201482,6.434597660404112
2016-04-24,14.150685336169207,6.543747573471076,10.264120288313837
2016-04-25,25.74792035921068,5.000890430613933,37.08992673992674
2016-04-26,13.104602386860451,7.357572458263703,14.069650242230887
2016-04-27,16.953639371381307,2.4211964686619063,5.5847808105872625
2016-04-28,7.244848162590098,2.390976688442126,8.495037220843672
2016-04-29,3.165177832919767,10.372661670127108,7.06188703769349
2016-04-30,13.633126550868488,1.912954710420148,8.434597660404112
2016-05-01,14.150685336169207,6.543747573471076,11.264120288313837
2016-05-02,9.747920359210681,10.000890430613932,4.08992673992674
2016-05-03,21.10460238686045,1.3575724582637023,1.0696502422308876
2016-05-04,11.953639371381307,1.4211964686619063,-1.4152191894127375
2016-05-05,6.244848162590098,3.390976688442126,-3.504962779156328
2016-05-06,8.165177832919767,1.3726616701271077,-4.93811296230651
2016-05-07,13.633126550868488,5.9129547104201485,6.434597660404112
2016-05-08,14.150685336169207,3.5437475734710757,10.264120288313837
2016-05-09,12.747920359210681,4.000890430613933,0.08992673992673954
2016-05-10,11.104602386860451,11.357572458263702,-2.9303497577691124
2016-05-11,20.953639371381307,5.421196468661907,-5.4152191894127375
2016-05-12,7.244848162590098,4.390976688442127,-3.504962779156328
2016-05-13,1.1651778329197668,2.3726616701271075,86.0618870376935
2016-05-14,13.633126550868488,1.912954710420148,12.434597660404112
2016-05-15,14.150685336169207,7.543747573471076,10.264120288313837
2016-05-16,8.747920359210681,1.0008904306139328,5.08992673992674
2016-05-17,21.10460238686045,6.357572458263703,1.0696502422308876
2016-05-18,-3.046360628618693,3.4211964686619063,4.5847808105872625
2016-05-19,23.2448481625901,10.390976688442127,8.495037220843672
2016-05-20,6.165177832919767,0.3726616701271077,2.0618870376934897
2016-05-21,13.633126550868488,3.912954710420148,9.434597660404112
2016-05-22,14.150685336169207,2.5437475734710757,11.264120288313837
2016-05-23,15.747920359210681,5.000890430613933,8.089926739926739
2016-05-24,10.104602386860451,-0.6424275417362976,10.069650242230887
2016-05-25,11.953639371381307,2.4211964686619063,35.58478081058726
2016-05-26,-6.755151837409902,1.3909766884421262,13.495037220843672
2016-05-27,13.165177832919767,3.3726616701271075,7.06188703769349
2016-05-28,13.633126550868488,4.9129547104201485,8.434597660404112
2016-05-29,14.150685336169207,3.5437475734710757,12.264120288313837
2016-05-30,9.747920359210681,0.0008904306139328566,1.0899267399267396
2016-05-31,4.104602386860451,3.3575724582637023,8.069650242230887
2016-06-01,7.953639371381307,7.421196468661907,4.5847808105872625
2016-06-02,3.244848162590098,5.390976688442127,10.495037220843672
2016-06-03,7.165177832919767,4.3726616701271075,12.06188703769349
2016-06-04,13.633126550868488,0.9129547104201482,7.434597660404112
2016-06-05,14.150685336169207,3.5437475734710757,11.264120288313837
2016-06-06,12.747920359210681,0.0008904306139328566,9.089926739926739
2016-06-07,8.104602386860451,2.3575724582637023,16.06965024223089
2016-06-08,7.953639371381307,1.4211964686619063,9.584780810587262
2016-06-09,6.244848162590098,2.390976688442126,1.4950372208436722
2016-06-10,20.165177832919767,3.3726616701271075,7.06188703769349
2016-06-11,13.633126550868488,0.9129547104201482,7.434597660404112
2016-06-12,14.150685336169207,2.5437475734710757,12.264120288313837
2016-06-13,8.747920359210681,1.0008904306139328,12.089926739926739
2016-06-14,8.104602386860451,0.35757245826370243,10.069650242230887
2016-06-15,13.953639371381307,1.4211964686619063,6.5847808105872625
2016-06-16,9.244848162590099,1.3909766884421262,2.495037220843672
2016-06-17,6.165177832919767,-0.6273383298728923,1.0618870376934897
2016-06-18,13.633126550868488,0.9129547104201482,7.434597660404112
2016-06-19,14.150685336169207,1.543747573471076,11.264120288313837
2016-06-20,10.747920359210681,3.000890430613933,25.08992673992674
2016-06-21,50.10460238686045,1.3575724582637023,10.069650242230887
2016-06-22,13.953639371381307,0.4211964686619064,-1.4152191894127375
2016-06-23,40.244848162590095,0.3909766884421262,0.4950372208436722
2016-06-24,17.165177832919767,0.3726616701271077,6.06188703769349
2016-06-25,13.633126550868488,1.912954710420148,9.434597660404112
2016-06-26,14.150685336169207,1.543747573471076,11.264120288313837
2016-06-27,26.74792035921068,1.0008904306139328,3.0899267399267396
2016-06-28,2.104602386860451,4.357572458263703,1.0696502422308876
2016-06-29,22.953639371381307,4.421196468661907,-2.4152191894127375
2016-06-30,9.244848162590099,0.3909766884421262,4.495037220843672
2016-07-01,31.165177832919767,3.3726616701271075,4.06188703769349
2016-07-02,13.633126550868488,1.912954710420148,6.434597660404112
2016-07-03,14.150685336169207,1.543747573471076,12.264120288313837
2016-07-04,17.74792035921068,0.0008904306139328566,11.089926739926739
2016-07-05,0.10460238686045109,1.3575724582637023,5.069650242230887
2016-07-06,4.953639371381307,1.4211964686619063,6.5847808105872625
