,docker/docker,mesosphere/marathon,kubernetes/kubernetes
2017-07-06,13.89916865009031,-0.30843925659593857,23.093260579666115
2017-07-07,6.225713610506237,1.7725249404972907,27.262509073108152
2017-07-08,4.594377204976283,1.0416493644604243,58.75928326665654
2017-07-09,5.325908576830236,1.0908281426714606,34.81304079944633
2017-07-10,9.32041407133573,0.7190332708765887,24.790147026552557
2017-07-11,12.125359126280784,1.4095094613527794,4.2828210192265495
2017-07-12,14.50905875998042,4.274894076737395,103.99893823534377
2017-07-13,11.89916865009031,0.6915607434040614,37.093260579666115
2017-07-14,7.225713610506237,6.7725249404972905,65.26250907310815
2017-07-15,5.594377204976283,1.0416493644604243,31.75928326665654
2017-07-16,4.325908576830236,1.0908281426714606,47.81304079944633
2017-07-17,12.32041407133573,1.7190332708765887,71.79014702655256
2017-07-18,11.125359126280784,1.4095094613527794,83.28282101922655
2017-07-19,10.50905875998042,0.27489407673739463,85.99893823534377
2017-07-20,6.899168650090309,2.6915607434040614,94.09326057966611
2017-07-21,6.225713610506237,1.7725249404972907,63.26250907310815
2017-07-22,3.594377204976283,1.0416493644604243,49.75928326665654
2017-07-23,4.325908576830236,1.0908281426714606,30.813040799446327
2017-07-24,2.32041407133573,-0.2809667291234112,53.79014702655256
2017-07-25,5.1253591262807845,3.4095094613527794,85.28282101922655
2017-07-26,7.5090587599804195,-0.7251059232626054,54.998938235343765
2017-07-27,11.89916865009031,1.6915607434040614,12.093260579666113
2017-07-28,16.225713610506237,-0.22747505950270933,73.26250907310815
2017-07-29,5.594377204976283,1.0416493644604243,30.75928326665654
2017-07-30,4.325908576830236,1.0908281426714606,32.81304079944633
2017-07-31,10.32041407133573,1.7190332708765887,53.79014702655256
2017-08-01,12.125359126280784,2.4095094613527794,36.282821019226546
2017-08-02,10.50905875998042,3.274894076737395,65.99893823534377
2017-08-03,11.89916865009031,5.691560743404062,88.09326057966611
2017-08-04,3.2257136105062374,0.7725249404972907,53.26250907310815
2017-08-05,11.594377204976283,2.041649364460424,56.75928326665654
2017-08-06,4.325908576830236,1.0908281426714606,44.81304079944633
2017-08-07,7.32041407133573,0.7190332708765887,60.79014702655256
2017-08-08,10.125359126280784,2.4095094613527794,50.282821019226546
2017-08-09,23.50905875998042,4.274894076737395,40.998938235343765
2017-08-10,-0.10083134990969089,1.6915607434040614,75.09326057966611
2017-08-11,6.225713610506237,2.7725249404972905,47.26250907310815
2017-08-12,4.594377204976283,2.041649364460424,58.75928326665654
2017-08-13,4.325908576830236,1.0908281426714606,35.81304079944633
2017-08-14,15.32041407133573,1.7190332708765887,71.79014702655256
2017-08-15,7.1253591262807845,4.40950946135278,67.28282101922655
2017-08-16,19.50905875998042,6.274894076737395,60.998938235343765
2017-08-17,2.899168650090309,4.691560743404062,69.09326057966611
2017-08-18,10.225713610506237,1.7725249404972907,62.26250907310815
2017-08-19,8.594377204976283,1.0416493644604243,33.75928326665654
2017-08-20,4.325908576830236,1.0908281426714606,33.81304079944633
2017-08-21,5.32041407133573,5.719033270876589,57.79014702655256
2017-08-22,21.125359126280784,0.40950946135277944,63.282821019226546
2017-08-23,12.50905875998042,1.2748940767373946,78.99893823534377
2017-08-24,12.89916865009031,0.6915607434040614,70.09326057966611
2017-08-25,10.225713610506237,0.7725249404972907,117.26250907310815
2017-08-26,3.594377204976283,1.0416493644604243,100.75928326665654
2017-08-27,6.325908576830236,1.0908281426714606,44.81304079944633
2017-08-28,5.32041407133573,3.7190332708765887,58.79014702655256
2017-08-29,7.1253591262807845,7.40950946135278,70.28282101922655
2017-08-30,5.5090587599804195,4.274894076737395,76.99893823534377
2017-08-31,-0.10083134990969089,3.6915607434040614,35.093260579666115
2017-09-01,11.225713610506237,2.7725249404972905,123.26250907310815
2017-09-02,4.594377204976283,2.041649364460424,45.75928326665654
2017-09-03,5.325908576830236,1.0908281426714606,110.81304079944633
2017-09-04,0.3204140713357302,1.7190332708765887,50.79014702655256
2017-09-05,6.1253591262807845,1.4095094613527794,66.28282101922655
2017-09-06,14.50905875998042,1.2748940767373946,47.998938235343765
2017-09-07,11.89916865009031,2.6915607434040614,42.093260579666115
2017-09-08,2.2257136105062374,3.7725249404972905,53.26250907310815
2017-09-09,4.594377204976283,1.0416493644604243,27.75928326665654
2017-09-10,5.325908576830236,1.0908281426714606,33.81304079944633
2017-09-11,2.32041407133573,0.7190332708765887,26.790147026552557
2017-09-12,5.1253591262807845,4.40950946135278,33.282821019226546
2017-09-13,10.50905875998042,0.27489407673739463,47.998938235343765
2017-09-14,31.89916865009031,5.691560743404062,18.093260579666115
2017-09-15,6.225713610506237,3.7725249404972905,55.26250907310815
2017-09-16,4.594377204976283,1.0416493644604243,32.75928326665654
2017-09-17,5.325908576830236,1.0908281426714606,29.813040799446327
2017-09-18,17.32041407133573,-0.2809667291234112,28.790147026552557
2017-09-19,16.125359126280784,1.4095094613527794,27.28282101922655
2017-09-20,7.5090587599804195,2.274894076737395,45.998938235343765
2017-09-21,4.899168650090309,3.6915607434040614,37.093260579666115
2017-09-22,10.225713610506237,0.7725249404972907,16.262509073108152
2017-09-23,3.594377204976283,1.0416493644604243,108.75928326665654
2017-09-24,5.325908576830236,1.0908281426714606,75.81304079944633
2017-09-25,14.32041407133573,3.7190332708765887,54.79014702655256
2017-09-26,20.125359126280784,7.40950946135278,33.282821019226546
2017-09-27,7.5090587599804195,7.274894076737395,35.998938235343765
2017-09-28,5.899168650090309,3.6915607434040614,42.093260579666115
2017-09-29,10.225713610506237,0.7725249404972907,49.26250907310815
2017-09-30,10.594377204976283,1.0416493644604243,36.75928326665654
2017-10-01,7.325908576830236,2.0908281426714606,35.81304079944633
2017-10-02,10.32041407133573,2.7190332708765887,31.790147026552557
2017-10-03,12.125359126280784,0.40950946135277944,57.282821019226546
2017-10-04,6.5090587599804195,6.274894076737395,32.998938235343765
2017-10-05,3.899168650090309,1.6915607434040614,33.093260579666115
2017-10-06,6.225713610506237,1.7725249404972907,39.26250907310815
2017-10-07,8.594377204976283,1.0416493644604243,31.75928326665654
2017-10-08,10.325908576830237,1.0908281426714606,34.81304079944633
2017-10-09,8.32041407133573,5.719033270876589,61.79014702655256
2017-10-10,10.125359126280784,5.40950946135278,44.282821019226546
2017-10-11,13.50905875998042,6.274894076737395,52.998938235343765
2017-10-12,3.899168650090309,5.691560743404062,53.093260579666115
2017-10-13,5.225713610506237,0.7725249404972907,57.26250907310815
2017-10-14,4.594377204976283,1.0416493644604243,35.75928326665654
2017-10-15,5.325908576830236,1.0908281426714606,36.81304079944633
2017-10-16,1.3204140713357302,4.719033270876589,79.79014702655256
2017-10-17,2.125359126280785,6.40950946135278,44.282821019226546
2017-10-18,0.509058759980419,9.274894076737395,59.998938235343765
