,facebook/react,emberjs/ember.js,angular/angular.js
2013-06-29,4.835273032696266,8.130258413706784,1.3442855180576538
2013-06-30,4.694220282444603,9.507172009675692,0.8562875416062693
2013-07-01,4.128048433671744,8.749373386771552,1.9896020935674414
2013-07-02,6.1094848809359315,5.7612047198583625,8.977917665197097
2013-07-03,5.755931368300307,8.616537738628846,11.029336197059248
2013-07-04,4.860867164025607,9.725045883168107,1.430251825521038
2013-07-05,3.471128530284525,4.7930692539349815,1.9549552455898862
2013-07-06,5.034621378243081,6.626485285558314,1.5894426057494209
2013-07-07,5.9808882783812365,-3.500959895297923,2.0567328518922245
2013-07-08,8.192975476967135,3.595317725282329,1.9088092584759235
2013-07-09,2.667435102879522,6.332299461193537,3.258877652239086
2013-07-10,3.2696990913862125,3.086418129650379,3.034395887134818
2013-07-11,2.061659323949233,-0.2870264815370893,8.315664301369907
2013-07-12,4.791235147360893,6.400974189058251,9.410048234922243
2013-07-13,3.270735012897811,5.179467217177116,3.8337304477084215
2013-07-14,3.149122618447828,1.419810926794944,7.332132056173848
2013-07-15,45.09962634581642,6.410628416647022,3.768144384266294
2013-07-16,16.149077764014596,8.000661328111976,2.536396783121287
2013-07-17,49.649597515283375,3.496590821890424,-2.9563565447741222
2013-07-18,6.419365329943572,2.6552951564976643,5.257295672278165
2013-07-19,14.193832952140813,5.065719616251551,3.8463558013272388
2013-07-20,5.487021790070571,13.727039205804969,3.9984829340352537
2013-07-21,2.2788349494213107,5.520093460827709,4.505051056355845
2013-07-22,1.2706561644031602,2.0163833830270494,3.4978122028365233
2013-07-23,10.792228364589219,1.8226684387796408,4.960546885192563
2013-07-24,2.132506279986692,6.754036209898397,4.047319747932798
2013-07-25,4.800285665077144,8.333931157621716,4.0485642611939365
2013-07-26,5.499768188572017,7.09125371234631,9.294508466607207
2013-07-27,1.7854089113083131,7.667271644106571,20.85581577164803
2013-07-28,4.404990663463057,12.261945361402015,3.366728390035157
2013-07-29,2.9350128854113695,11.684631356819189,3.6404092173263587
2013-07-30,1.7446561436507706,0.6638796680275623,5.834664035031355
2013-07-31,1.3470663131631522,9.742458275810984,9.04662789596895
2013-08-01,2.0196824595850473,9.356761850512386,-2.643992917490679
2013-08-02,-0.9127669373540737,-1.0186202150768053,2.9882594763712307
2013-08-03,1.3974684863118347,8.98448110516718,14.81519695361424
2013-08-04,1.72811122819783,6.177755474556792,3.41937626265465
2013-08-05,1.1810988012405905,2.5146680766437615,2.827242095666833
2013-08-06,2.1411895507298966,4.771310247302205,2.8601769713244596
2013-08-07,1.6696170224238474,2.9909275579075825,14.1564281774795
2013-08-08,-1.2360664406119042,3.251918906800676,14.820945323577234
2013-08-09,-0.5075755269830527,2.1110182777019944,27.460767157393153
2013-08-10,2.3025986693669647,2.2594559724003993,3.828902056732996
2013-08-11,0.6837641878905507,2.7599227444965573,4.271972476933744
2013-08-12,1.7685190288964607,4.507559300369685,11.05527749952772
2013-08-13,1.9407680440394504,5.366984827714689,12.028920325902234
2013-08-14,1.8708338707555203,15.940781460224692,4.824832718787947
2013-08-15,2.3518907062573398,5.181827115730509,5.360189368223348
2013-08-16,2.6593294099803106,5.332414230367727,6.201335225703992
2013-08-17,2.56805994887128,1.4316643722154418,6.080115574381294
2013-08-18,3.1497321467914525,62.06545351457613,4.349549858212456
2013-08-19,3.032810397354642,6.268365352199568,6.1878732429972265
2013-08-20,-0.6150728290679958,5.027385926614398,3.549756841588499
2013-08-21,1.5345307520082005,8.780658863154052,5.9131584483035216
2013-08-22,5.979466912171335,7.391528894837302,-1.4348270826312
2013-08-23,3.4576436248133366,12.268938751665257,14.829844659109813
2013-08-24,2.1084333072579313,16.102179709205817,4.44177030256095
2013-08-25,2.6669788411019697,-1.2658298883707317,8.220646031644502
2013-08-26,4.0739513507063405,16.435512970123025,3.2221262851604475
2013-08-27,3.7479395443010106,34.63280045478189,5.729779982160016
2013-08-28,1.279077823927604,16.45093243257753,1.4457824674173905
2013-08-29,0.5659691012617317,40.08800969022684,2.3302608081312544
2013-08-30,4.559982546724111,15.60041835317854,2.7908569673865626
