,tensorflow/tensorflow,pytorch/pytorch,chainer/chainer
2016-10-01,40.13881095862662,14.780053510237842,17.9277451427221
2016-10-02,49.41438699549299,18.52383231208116,15.627284313229012
2016-10-03,31.96277409226718,13.025214800560423,10.315763575901824
2016-10-04,28.26615350854982,-4.327467463412164,3.291688188923212
2016-10-05,16.67915717155348,3.09744096149626,-1.772414375179351
2016-10-06,37.24325973565605,-5.405306291250992,-2.950985803750781
2016-10-07,24.295457537853846,29.30623217028747,4.560918958153982
2016-10-08,47.13881095862662,11.780053510237842,23.9277451427221
2016-10-09,51.41438699549299,15.52383231208116,23.627284313229012
2016-10-10,43.962774092267175,5.0252148005604225,-1.6842364240981755
2016-10-11,53.26615350854982,-2.327467463412164,0.2916881889232119
2016-10-12,55.679157171553484,-2.90255903850374,2.227585624820649
2016-10-13,42.24325973565605,2.5946937087490083,-5.950985803750781
2016-10-14,47.29545753785385,11.306232170287469,9.560918958153982
2016-10-15,52.13881095862662,11.780053510237842,24.9277451427221
2016-10-16,71.41438699549299,17.52383231208116,15.627284313229012
2016-10-17,45.962774092267175,19.025214800560423,13.315763575901824
2016-10-18,54.26615350854982,-2.327467463412164,17.29168818892321
2016-10-19,85.67915717155348,3.09744096149626,1.227585624820649
2016-10-20,38.24325973565605,-7.405306291250992,5.049014196249219
2016-10-21,39.29545753785385,-4.69376782971253,6.560918958153982
2016-10-22,68.13881095862662,12.780053510237842,14.927745142722099
2016-10-23,70.41438699549299,14.52383231208116,16.627284313229012
2016-10-24,65.96277409226718,26.025214800560423,11.315763575901824
2016-10-25,53.26615350854982,-0.32746746341216415,14.291688188923212
2016-10-26,44.679157171553484,4.09744096149626,-1.772414375179351
2016-10-27,47.24325973565605,0.5946937087490083,18.049014196249217
2016-10-28,37.29545753785385,-0.69376782971253,1.5609189581539817
2016-10-29,46.13881095862662,14.780053510237842,15.927745142722099
2016-10-30,50.41438699549299,14.52383231208116,23.627284313229012
2016-10-31,71.96277409226718,8.025214800560423,6.3157635759018245
2016-11-01,42.26615350854982,5.672532536587836,-7.708311811076788
2016-11-02,40.679157171553484,6.09744096149626,-5.772414375179351
2016-11-03,50.24325973565605,2.5946937087490083,2.049014196249219
2016-11-04,43.29545753785385,-4.69376782971253,13.560918958153982
2016-11-05,35.13881095862662,13.780053510237842,19.9277451427221
2016-11-06,49.41438699549299,14.52383231208116,24.627284313229012
2016-11-07,19.96277409226718,15.025214800560423,38.315763575901826
2016-11-08,-6.733846491450182,71.67253253658784,-6.708311811076788
2016-11-09,89.67915717155348,-0.9025590385037399,21.227585624820648
2016-11-10,22.243259735656054,1.5946937087490083,20.049014196249217
2016-11-11,23.295457537853846,24.30623217028747,4.560918958153982
2016-11-12,61.13881095862662,9.780053510237842,15.927745142722099
2016-11-13,47.41438699549299,17.52383231208116,36.62728431322901
2016-11-14,47.962774092267175,5.0252148005604225,19.315763575901826
2016-11-15,48.26615350854982,17.672532536587838,1.291688188923212
2016-11-16,133.67915717155347,7.09744096149626,14.227585624820648
2016-11-17,48.24325973565605,-1.4053062912509917,9.04901419624922
2016-11-18,30.295457537853846,3.30623217028747,5.560918958153982
2016-11-19,52.13881095862662,13.780053510237842,19.9277451427221
2016-11-20,61.41438699549299,13.52383231208116,17.627284313229012
2016-11-21,45.962774092267175,12.025214800560423,7.3157635759018245
2016-11-22,54.26615350854982,1.6725325365878358,3.291688188923212
2016-11-23,51.679157171553484,1.0974409614962601,-2.772414375179351
2016-11-24,10.243259735656054,1.5946937087490083,9.04901419624922
2016-11-25,-10.704542462146154,-3.69376782971253,13.560918958153982
2016-11-26,38.13881095862662,18.780053510237842,15.927745142722099
2016-11-27,48.41438699549299,13.52383231208116,26.627284313229012
2016-11-28,48.962774092267175,10.025214800560423,7.3157635759018245
2016-11-29,43.26615350854982,31.672532536587838,1.291688188923212
2016-11-30,39.679157171553484,-2.90255903850374,-1.772414375179351
2016-12-01,53.24325973565605,18.59469370874901,19.049014196249217
2016-12-02,46.29545753785385,0.30623217028746996,13.560918958153982
2016-12-03,56.13881095862662,10.780053510237842,25.9277451427221
2016-12-04,47.41438699549299,13.52383231208116,27.627284313229012
2016-12-05,57.962774092267175,22.025214800560423,34.315763575901826
2016-12-06,28.26615350854982,0.6725325365878358,8.291688188923212
2016-12-07,92.67915717155348,-3.90255903850374,2.227585624820649
2016-12-08,64.24325973565605,-4.405306291250992,5.049014196249219
2016-12-09,35.29545753785385,-0.69376782971253,12.560918958153982
2016-12-10,61.13881095862662,9.780053510237842,19.9277451427221
2016-12-11,51.41438699549299,17.52383231208116,19.627284313229012
2016-12-12,37.962774092267175,7.0252148005604225,22.315763575901826
2016-12-13,34.26615350854982,9.672532536587836,4.291688188923212
2016-12-14,28.67915717155348,18.09744096149626,0.22758562482064892
2016-12-15,39.24325973565605,31.59469370874901,9.04901419624922
2016-12-16,45.29545753785385,12.306232170287469,43.560918958153984
2016-12-17,58.13881095862662,16.780053510237842,16.9277451427221
2016-12-18,49.41438699549299,15.52383231208116,26.627284313229012
2016-12-19,36.962774092267175,19.025214800560423,-2.6842364240981755
2016-12-20,21.26615350854982,22.672532536587838,-0.7083118110767881
2016-12-21,46.679157171553484,13.097440961496261,-5.772414375179351
2016-12-22,37.24325973565605,18.59469370874901,7.049014196249219
2016-12-23,-6.704542462146154,2.30623217028747,4.560918958153982
2016-12-24,36.13881095862662,13.780053510237842,16.9277451427221
2016-12-25,48.41438699549299,17.52383231208116,15.627284313229012
2016-12-26,4.9627740922671775,6.0252148005604225,-2.6842364240981755
2016-12-27,10.266153508549818,16.672532536587838,20.29168818892321
2016-12-28,7.679157171553481,11.097440961496261,-0.7724143751793511
2016-12-29,8.243259735656054,28.59469370874901,-5.950985803750781
2016-12-30,-9.704542462146154,18.30623217028747,-0.43908104184601826
2016-12-31,35.13881095862662,43.78005351023784,15.927745142722099
2017-01-01,49.41438699549299,23.52383231208116,15.627284313229012
2017-01-02,1.9627740922671775,10.025214800560423,-7.6842364240981755
2017-01-03,12.266153508549818,19.672532536587838,-6.708311811076788
2017-01-04,34.679157171553484,66.09744096149626,-2.772414375179351
2017-01-05,13.243259735656054,27.59469370874901,8.04901419624922
2017-01-06,25.295457537853846,1.30623217028747,22.56091895815398
2017-01-07,42.13881095862662,10.780053510237842,18.9277451427221
2017-01-08,54.41438699549299,13.52383231208116,22.627284313229012
2017-01-09,28.96277409226718,11.025214800560423,-5.6842364240981755
2017-01-10,37.26615350854982,1.6725325365878358,8.291688188923212
