,webpack/webpack,jakejs/jake,gulpjs/gulp
2013-10-04,-0.6988923536999778,2.8811454727156176e-11,-0.024247051135811
2013-10-05,-0.46768711232503574,2.2655279519643e-11,-0.08330952528525723
2013-10-06,0.14613781145305874,2.7157108215556596e-11,-0.06743481588827013
2013-10-07,0.019014765818246848,-1.8373621544996684e-11,0.17081893520620547
2013-10-08,0.17643666392098817,1.9999999999767482,-0.02184551707046195
2013-10-09,0.3113087275606426,1.6323310993002038e-10,11.08956910339177
2013-10-10,0.2747247770802086,-1.884263100789385e-10,0.031730132268830785
2013-10-11,1.5515393398024608,3.019272615876654e-11,-0.1486387554920916
2013-10-12,1.7011929295889139,2.7525762331726125e-11,0.05817227288229236
2013-10-13,0.08798097525323634,2.3786509390363214e-11,0.07632295683070094
2013-10-14,11.94004127699796,-3.283500146824217e-11,-0.33355001782966065
2013-10-15,3.118641757641571,-3.8626884910800376e-11,0.11510252698463226
2013-10-16,2.208773165480377,4.3273504613749277e-11,0.17173828705919225
2013-10-17,0.17868939905771333,-2.0054361396821496e-11,0.13904544740882596
2013-10-18,-0.21497418938885426,2.2190515109720516e-12,3.7546593865635187
2013-10-19,-0.15079304658701911,9.495568108629126e-12,0.20032238068827446
2013-10-20,0.013047097444674118,4.8475449632180305e-12,0.22000486060176017
2013-10-21,-0.12818525190926638,2.9999999999584284,2.1632004714131283
2013-10-22,0.06006076251568001,-9.745773769323983e-13,0.25348780210373484
2013-10-23,0.11201387376925699,-1.2502622696433813e-10,0.2530621221488737
2013-10-24,1.0861494620116363,3.0000000002308562,0.24752957629218036
2013-10-25,0.059654360971594704,-7.561534783087793e-11,0.653690707907256
2013-10-26,0.02599606446703759,-7.163427616688235e-11,0.35554118404863627
2013-10-27,-0.09682002522020895,-1.0729295165725114e-10,0.37109919438437394
2013-10-28,0.8210821839866104,-2.7647703278678484e-10,0.5311518742073511
2013-10-29,4.022352909555794,-1.0067442488118852e-10,0.3718839020944879
2013-10-30,5.047202312375164,-7.418986818807788e-10,2.2950970453407225
2013-10-31,0.001732124001572852,-2.0756405797830373e-10,4.281588482499097
2013-11-01,0.14435418238801578,1.9762768897416609e-10,0.6780649647765611
2013-11-02,0.10446483622867109,2.789446283960964e-10,0.25861024542359196
2013-11-03,0.8674976575940935,3.2056797244658825e-10,0.33653936851430155
2013-11-04,-0.12113430203470447,-1.3290841091675715e-10,5.084869782273564
2013-11-05,2.902135219941042,6.53852249236336e-10,0.30328473648555276
2013-11-06,2.053445921557348,3.4265027113414104e-10,0.024583759023512123
2013-11-07,-0.005892298762337371,1.5990004843917153e-09,0.2100857170088214
2013-11-08,2.141742865883575,4.4182973019401165e-09,-0.07461357242442192
2013-11-09,0.10123455234614885,3.858471306669103e-09,-0.01599609594689093
2013-11-10,-0.12551710057718382,4.842849041423381e-09,0.27338058023440986
2013-11-11,0.01715280930295779,5.994291547072538e-09,4.5866870974234795
2013-11-12,-0.01967192209750416,7.639664200759004e-09,0.2663039835647539
2013-11-13,-0.007762292926052197,2.000000005084131,12.654459029809997
2013-11-14,-0.10110008131901686,1.4092185999307866e-08,2.1806412845681544
2013-11-15,0.1174768602145108,-3.4581696380776297e-09,0.14233767838196898
2013-11-16,0.1692292855277406,1.1880027046978922e-08,1.6636954312806675
2013-11-17,0.08253807094335179,5.815520175993286e-09,0.25305130098343526
2013-11-18,0.2030979086545593,1.130638595930436e-09,0.2511236143179413
2013-11-19,0.22539615023435688,-4.781975898923653e-10,2.289124682877593
2013-11-20,0.19639161670945413,1.0293248906061573e-08,0.09563448721592749
2013-11-21,0.8663034080424417,-2.0789582097388654e-10,0.27057394073290586
2013-11-22,0.05885623765676523,3.999999948459771,0.3173246902689145
2013-11-23,0.25547615691712133,-4.043418919914479e-08,-0.6521261926528882
