,apache/struts,spring-projects/spring-boot,playframework/playframework
2013-01-21,1.5119854025487287,2.259041507030724e-06,4.7064443347616045
2013-01-22,5.671996700187311,1.6492613036001014e-06,18.3327525052806
2013-01-23,1.4193211326963413,9.998543584007213e-07,5.249412990259817
2013-01-24,1.4049350978664266,2.942507581472431e-07,4.752310800357462
2013-01-25,1.3297627223309543,-4.836607637731272e-07,5.112814971450136
2013-01-26,1.283838655191765,-1.3492496904178562e-06,3.6491154163160884
2013-01-27,3.9031301340799045,-2.269422644353177e-06,4.800823234266092
2013-01-28,-0.5330226213699367,1.2350808430102977e-06,14.53768101161047
2013-01-29,-0.22167154624544838,8.809429732631058e-07,4.243877518946615
2013-01-30,1.1405406500946809,5.41242685872149e-07,3.724433329464659
2013-01-31,1.088358115287611,2.0133983205873072e-07,2.238812388208199
2013-02-01,2.033527338142795,-1.535537812363615e-07,0.2929850125886775
2013-02-02,0.9993290913592978,-5.274426668307704e-07,3.3585944996983033
2013-02-03,1.0093502329924604,-9.004729511499711e-07,2.2054016739781526
2013-02-04,0.40740769314251857,6.418614011470443e-09,4.414013103775391
2013-02-05,0.8584352296980018,-5.4745341479854036e-08,1.0365632227986292
2013-02-06,0.8254097006317184,-2.294591786475567e-08,1.1131327767225683
2013-02-07,3.711707827744768,8.932010521472298e-08,3.8655941518587484
2013-02-08,0.6642507109707778,2.6207388282343113e-07,4.6150436774977015
2013-02-09,0.6351344676913449,4.7249970794851175e-07,3.0835672027885797
2013-02-10,0.011515323361958166,6.993761463068458e-07,2.482201206929528
2013-02-11,-1.7906979152871496,-1.6300007437212116e-06,1.191861667137558
2013-02-12,-0.1170984396772712,-1.528744775322655e-06,3.7864341509540473
2013-02-13,1.496856331915168,-1.3571765576160097e-06,2.486384555124137
2013-02-14,0.3579617606591718,-1.1432245404022136e-06,3.59687834584689
2013-02-15,0.3819704580014015,-9.099805465681907e-07,3.7706522700018263
2013-02-16,0.4027878385294198,-6.646413650231913e-07,3.7683157645516756
2013-02-17,0.16075680397301143,-3.9400600062852355e-07,2.477780019947358
2013-02-18,0.27249925450946266,-2.4633743244995652e-08,6.236380695694239
2013-02-19,3.03495994054188,6.107497562507323e-07,20.51340738533742
2013-02-20,0.2925299802806229,1.7530520500027085e-06,6.5684115248892265
2013-02-21,2.397523971230063,3.6654568497383895e-06,25.986362452936945
2013-02-22,0.15124178087561704,6.555171140319697e-06,5.003043792545824
2013-02-23,0.20980615325749036,1.0326464753564744e-05,2.575681849360126
2013-02-24,0.21891166338916912,1.4326950773026378e-05,2.1764373949443447
2013-02-25,-0.9122783269851137,1.7684210658531874e-05,2.071353927380706
2013-02-26,0.09055374722145834,2.0018342447780382e-05,0.09287031320153738
2013-02-27,0.09391129568745246,2.1980407417815982e-05,0.4269095506381266
2013-02-28,4.5032550210428415,2.5245857973532033e-05,1.2587749653966767
2013-03-01,-0.46056968818518673,3.18322947501728e-05,1.0793851007684752
2013-03-02,0.0492966812364527,4.256740237898803e-05,5.920865745097634
2013-03-03,0.3764925405250627,5.5607678557586745e-05,2.4548558444829167
2013-03-04,1.9693328691897338,6.744607692523756e-05,-1.2243158287079652
2013-03-05,-0.1781466875549593,7.562793614095567e-05,4.881739704252661
2013-03-06,2.837655405192446,8.178810519435026e-05,1.3565501170950984
2013-03-07,0.44045472637445804,8.177575695280927e-05,0.38752418634958463
2013-03-08,-0.9587317504512792,6.14857767738795e-05,3.6336002316053513
2013-03-09,-0.12707601264515203,3.882967414716137e-05,2.2717213486791397
2013-03-10,0.6225790801055913,2.7658425396322075e-05,5.296551308588082
2013-03-11,0.8002236587027054,2.3371061353819598e-05,7.427102884921034
2013-03-12,-0.48774386748232,1.0410178239446833e-05,2.144233132648942
2013-03-13,-0.42492120141622863,-1.933745743126097e-05,5.236221063365963
2013-03-14,1.2945127365653886,-0.0001364858261265929,8.037373032757134
2013-03-15,1.491731922724683,-0.0004749144371742004,2.6136333175456334
2013-03-16,1.688215207812851,-0.0009087465992841517,3.9788404962576562
2013-03-17,4.781690896656763,-0.0013107474080529006,3.534931953566485
2013-03-18,13.854918538509787,-0.0015659838399143381,1.2888144901026442
2013-03-19,2.2693887473858902,-0.0016421527531224362,6.223274623225115
2013-03-20,2.3763826412288305,-0.001631883710475594,5.359601393643725
2013-03-21,0.9505570777866524,-0.0016912176678002822,14.427589604041898
2013-03-22,7.8579057632322336,-0.0022261875870464524,2.9778053241998674
2013-03-23,-0.04428264562151843,-0.002937751392373223,3.221915020149047
2013-03-24,3.8138797210028144,-0.003745749499214279,1.8379619088355723
2013-03-25,0.8069454153954828,-0.0039773349444753876,6.8759187985938
2013-03-26,2.178118394969691,-0.003352392163791351,2.258657572557272
2013-03-27,4.322636776626823,-0.01897995717730375,1.7868434984662138
2013-03-28,5.777720095780893,-0.001747118802847926,2.188925210935514
2013-03-29,-0.8766678192957907,-0.0026497864567178106,4.820164842155625
2013-03-30,0.08578441042353899,-0.0027316679607900032,4.059195373091761
2013-03-31,0.8812491329214025,-0.0031382764234208424,5.876922655270765
2013-04-01,0.7285976516320993,0.0008689584931936695,3.4713836324174485
2013-04-02,-0.8094649794059503,0.009101114921151746,4.47730592780367
2013-04-03,1.2848098622659208,-0.06577075507126107,4.411180442625776
2013-04-04,0.4902754610913216,0.040536865934396066,5.9046254844569415
2013-04-05,0.4413983651958775,0.019668060599684845,2.261986988462778
2013-04-06,0.393723461813334,0.0849430902356661,3.677139949660648
2013-04-07,0.5212075391292905,0.11126969174478245,2.2672957325721486
2013-04-08,1.4875954567682705,0.14366768452898238,17.429180843927913
2013-04-09,0.402317198923536,0.12192264779776145,3.8627133512519602
2013-04-10,0.31258912182459364,-1.1169270177868988,3.0951346829340762
2013-04-11,0.2956036820727781,0.19816103514104833,3.3582156378511976
2013-04-12,-0.19342774514669417,0.11504188049088998,20.004242028753467
2013-04-13,0.275236739013868,0.35777878123982987,3.233060718861735
2013-04-14,0.29708658648204667,0.4134411200529372,4.2799576435596265
2013-04-15,0.2895696313882361,0.40657954036482347,22.672583779182858
2013-04-16,-0.3394802847194735,0.31386080717816284,11.174197394480881
2013-04-17,1.3051156884017727,-2.183699187146117,1.2629032145245516
2013-04-18,5.27175435613697,0.4745870380002025,0.8075090135423995
2013-04-19,0.132181604390982,-0.5059215557781847,4.9475590999099595
2013-04-20,0.18377737849348735,0.8986344711601224,1.8664593792185686
2013-04-21,0.1764109029975801,0.9617101824418851,2.5462490365769215
2013-04-22,0.1598786824947703,1.0375964060999916,2.2110722133018115
2013-04-23,-0.0656265730629263,-0.6583153213457429,1.501807781535294
2013-04-24,-0.7173017270757087,1.158112216838386,4.248778204949903
2013-04-25,2.241765694107776,8.949431855555648,3.2153586649828547
2013-04-26,2.864693423808931,5.1306447342677375,1.3133703577597156
2013-04-27,0.18671705966658592,1.7629967196468868,3.9045057240081045
2013-04-28,0.18995492267680053,1.7560598843273376,2.0120058754298498
2013-04-29,0.20368437734121683,8.127041970844815,3.8081819759467255
2013-04-30,0.1849404001130437,3.9842052196566264,3.799218173147635
2013-05-01,-0.7512688132344734,2.591144620112921,0.6712400659591493
2013-05-02,0.2393635091640223,7.956742985480076,3.210964762281524
2013-05-03,-0.4222662885081837,2.8939995562878806,5.000903929319651
2013-05-04,0.2346091232232683,2.80318607131914,1.7573666949294224
2013-05-05,0.24564438744262557,2.2974190916515465,2.2498038830124005
2013-05-06,0.300707068884563,2.7571424807561624,3.189300478840128
2013-05-07,0.324404173758999,3.1915483798755124,1.2184415354594118
2013-05-08,0.25349832526687077,20.529415720698704,3.6339154088878995
