,tensorflow/tensorflow,chainer/chainer,Theano/Theano
2015-11-07,19.62751254347893,4.528357496844891,7.1272585957459915
2015-11-08,15.558020131129377,9.07177486379167,7.852748791824422
2015-11-09,-0.7020432788500006,8.730038169113799,2.3093314248776435
2015-11-10,-13.61236266814418,2.2017576261273737,9.050604857327547
2015-11-11,-8.31983034444547,17.023186197555944,5.905000461723151
2015-11-12,-2.245695069658635,5.4627466371163855,22.328077384800075
2015-11-13,-2.038166048351651,12.982139009449934,5.426978483701173
2015-11-14,14.592466689055927,5.528357496844891,10.127258595745992
2015-11-15,14.968378975719276,13.07177486379167,7.852748791824422
2015-11-16,-5.949119853447938,34.7300381691138,4.3093314248776435
2015-11-17,-10.067247312654144,25.201757626127375,2.0506048573275466
2015-11-18,-6.8156026642021725,14.023186197555946,0.9050004617231506
2015-11-19,-1.1986045251886863,15.462746637116386,1.328077384800074
2015-11-20,4.669753304170158,18.982139009449934,8.426978483701173
2015-11-21,14.667051581803427,18.52835749684489,8.127258595745992
2015-11-22,14.792055344719355,6.071774863791671,7.852748791824422
2015-11-23,-5.722269856647937,12.730038169113799,6.3093314248776435
2015-11-24,-12.820362858254144,18.201757626127375,7.050604857327547
2015-11-25,12.627072433397828,34.023186197555944,-0.09499953827684937
2015-11-26,-14.861887725188684,9.462746637116386,1.328077384800074
2015-11-27,-7.309948455829842,6.982139009449934,7.426978483701173
2015-11-28,19.873660989803426,9.52835749684489,10.127258595745992
2015-11-29,15.337125219919354,7.071774863791671,7.852748791824422
2015-11-30,-6.406954042247937,-6.269961830886201,23.309331424877644
2015-12-01,-8.232964407054144,1.2017576261273737,13.050604857327547
2015-12-02,-7.728851739402172,13.023186197555946,21.90500046172315
2015-12-03,-4.584420179588687,10.462746637116386,17.328077384800075
2015-12-04,5.600904356970158,3.982139009449934,43.42697848370117
2015-12-05,34.033499914603425,5.528357496844891,15.127258595745992
2015-12-06,19.337102589519358,7.071774863791671,17.85274879182442
2015-12-07,-5.776946439047935,-6.269961830886201,9.309331424877643
2015-12-08,5.763953864945854,5.201757626127374,-1.9493951426724532
2015-12-09,-13.332749390602173,8.023186197555946,-3.0949995382768494
2015-12-10,-0.6286603587886868,9.462746637116386,0.328077384800074
2015-12-11,1.592593880170158,3.982139009449934,0.426978483701173
2015-12-12,16.41539242020343,11.52835749684489,9.127258595745992
2015-12-13,18.899529571919352,16.07177486379167,8.852748791824421
2015-12-14,9.206829714552061,0.7300381691137989,7.3093314248776435
2015-12-15,8.174583087345859,9.201757626127375,14.050604857327547
2015-12-16,-22.296789685002167,5.023186197555946,34.90500046172315
2015-12-17,23.045178745211313,2.462746637116385,36.328077384800075
2015-12-18,2.4959118961701616,5.982139009449934,3.426978483701173
2015-12-19,7.773522596203428,4.528357496844891,9.127258595745992
2015-12-20,14.262570237519354,6.071774863791671,7.852748791824422
2015-12-21,11.31518744895206,10.730038169113799,25.309331424877644
2015-12-22,-18.126762090254143,0.2017576261273737,2.0506048573275466
2015-12-23,17.00528386379783,3.0231861975559458,-4.094999538276849
2015-12-24,-20.288920301188682,6.4627466371163855,-2.671922615199926
2015-12-25,-10.044641524629844,8.982139009449934,-2.573021516298827
2015-12-26,28.448494961003426,14.52835749684489,7.1272585957459915
2015-12-27,12.806045744719354,8.07177486379167,9.852748791824421
2015-12-28,3.4905901497520624,-3.269961830886201,-0.6906685751223567
2015-12-29,-20.80838267265414,-4.798242373872626,-0.9493951426724532
2015-12-30,7.3614207213978275,4.023186197555946,-5.094999538276849
2015-12-31,-8.903577529988684,5.4627466371163855,-1.671922615199926
2016-01-01,-9.137487809429842,2.982139009449934,-2.573021516298827
2016-01-02,26.732326871403426,8.52835749684489,11.127258595745992
2016-01-03,37.62199106311935,22.07177486379167,7.852748791824422
2016-01-04,-13.158390637447932,9.730038169113799,-1.6906685751223567
2016-01-05,-8.972072759054145,40.201757626127375,5.050604857327547
2016-01-06,29.685668785397826,14.023186197555946,-0.09499953827684937
2016-01-07,17.574602924411316,22.462746637116386,3.328077384800074
2016-01-08,-8.125303233429838,8.982139009449934,3.426978483701173
2016-01-09,11.90694795300343,13.52835749684489,7.1272585957459915
2016-01-10,8.284808547919354,8.07177486379167,7.852748791824422
2016-01-11,6.055527365752059,-2.269961830886201,10.309331424877643
2016-01-12,-0.7081556006541447,16.201757626127375,11.050604857327547
2016-01-13,0.892018916597829,7.023186197555946,10.905000461723152
2016-01-14,9.676027564411314,6.4627466371163855,9.328077384800075
2016-01-15,12.529112433770162,6.982139009449934,-0.573021516298827
2016-01-16,31.54792935460343,24.52835749684489,7.1272585957459915
2016-01-17,-0.9838445080806437,6.071774863791671,9.852748791824421
2016-01-18,-0.2447718982479401,26.730038169113797,14.309331424877643
2016-01-19,-16.091562602254147,52.201757626127375,7.050604857327547
2016-01-20,17.033288113397823,2.0231861975559458,30.90500046172315
2016-01-21,22.541044601211315,4.4627466371163855,12.328077384800075
2016-01-22,-13.49692921742984,4.982139009449934,18.426978483701173
2016-01-23,25.71296907300343,4.528357496844891,15.127258595745992
2016-01-24,10.158645091919354,6.071774863791671,7.852748791824422
2016-01-25,13.973404306552062,-5.269961830886201,9.309331424877643
2016-01-26,14.25923757694586,-3.7982423738726263,4.050604857327547
2016-01-27,-2.827781096202173,7.023186197555946,6.905000461723151
2016-01-28,-14.891452038788684,9.462746637116386,5.328077384800074
2016-01-29,-11.306276494229841,2.982139009449934,-0.573021516298827
2016-01-30,28.849574052203426,4.528357496844891,11.127258595745992
2016-01-31,8.657979543119353,6.071774863791671,11.852748791824421
2016-02-01,-2.60877584064794,-6.269961830886201,23.309331424877644
2016-02-02,1.5703935961458573,18.201757626127375,18.050604857327546
2016-02-03,19.203239959797827,22.023186197555944,18.90500046172315
2016-02-04,4.757561004411315,3.462746637116385,16.328077384800075
2016-02-05,-0.9158050190298397,13.982139009449934,7.426978483701173
2016-02-06,23.78528047140343,6.528357496844891,13.127258595745992
2016-02-07,15.676690890319353,9.07177486379167,11.852748791824421
2016-02-08,0.024078789752056906,-2.269961830886201,27.309331424877644
2016-02-09,33.34933094014586,-0.7982423738726263,19.050604857327546
2016-02-10,-11.789809640202172,5.023186197555946,14.905000461723152
2016-02-11,19.343207494011317,0.46274663711638525,19.328077384800075
2016-02-12,2.0080795249701637,3.982139009449934,20.426978483701173
2016-02-13,10.950434980203426,7.528357496844891,8.127258595745992
2016-02-14,26.268373757519356,11.07177486379167,9.852748791824421
2016-02-15,-8.25834952384794,5.730038169113799,32.30933142487764
2016-02-16,10.514997756145856,3.2017576261273737,16.050604857327546
2016-02-17,14.210311601397827,11.023186197555946,16.90500046172315
2016-02-18,24.25226206041132,6.4627466371163855,19.328077384800075
2016-02-19,-12.739566119829835,4.982139009449934,13.426978483701173
2016-02-20,22.405548196203426,11.52835749684489,7.1272585957459915
2016-02-21,4.243444272719355,10.07177486379167,7.852748791824422
2016-02-22,18.692053036152064,25.730038169113797,1.3093314248776433
2016-02-23,-5.493859741454145,5.201757626127374,1.0506048573275468
2016-02-24,-0.9618899730021724,4.023186197555946,16.90500046172315
2016-02-25,15.222937465211317,0.46274663711638525,10.328077384800075
2016-02-26,6.4677951089701615,4.982139009449934,16.426978483701173
2016-02-27,-5.01579012059657,4.528357496844891,9.127258595745992
2016-02-28,6.136281443919351,11.07177486379167,7.852748791824422
2016-02-29,13.84854532415206,54.7300381691138,10.309331424877643
2016-03-01,0.5395785689458563,40.201757626127375,23.050604857327546
2016-03-02,15.153588862197829,5.023186197555946,-1.0949995382768494
2016-03-03,17.998253740411315,0.46274663711638525,13.328077384800075
2016-03-04,-6.2204097934298375,2.982139009449934,9.426978483701173
2016-03-05,17.181194916203427,4.528357496844891,7.1272585957459915
2016-03-06,6.191147671119353,6.071774863791671,7.852748791824422
2016-03-07,9.16064792895206,-2.269961830886201,15.309331424877643
2016-03-08,-18.566346755854145,-0.7982423738726263,19.050604857327546
2016-03-09,33.51888744779782,12.023186197555946,14.905000461723152
2016-03-10,0.6379879100113186,3.462746637116385,19.328077384800075
2016-03-11,-8.48713967502984,4.982139009449934,7.426978483701173
2016-03-12,23.30621968420343,7.528357496844891,12.127258595745992
2016-03-13,11.947800419919353,7.071774863791671,7.852748791824422
2016-03-14,4.702030994552061,17.730038169113797,8.309331424877643
2016-03-15,26.60965969534586,-1.7982423738726263,4.050604857327547
2016-03-16,-6.528009499402174,4.023186197555946,7.905000461723151
2016-03-17,-19.051487571588687,2.462746637116385,5.328077384800074
2016-03-18,52.17316993137016,3.982139009449934,10.426978483701173
2016-03-19,-4.348617256596569,7.528357496844891,9.127258595745992
2016-03-20,3.039024893519354,9.07177486379167,7.852748791824422
2016-03-21,4.468683000952058,-5.269961830886201,6.3093314248776435
2016-03-22,36.308233007345855,2.2017576261273737,8.050604857327547
2016-03-23,15.85762132299783,23.023186197555944,17.90500046172315
2016-03-24,1.2840651452113185,13.462746637116386,2.328077384800074
2016-03-25,27.950814065770164,23.982139009449934,-2.573021516298827
2016-03-26,-9.06548760539657,26.52835749684489,8.127258595745992
2016-03-27,2.091598896719354,6.071774863791671,8.852748791824421
2016-03-28,13.790030584952063,4.730038169113799,-1.6906685751223567
2016-03-29,10.660887445745857,13.201757626127375,6.050604857327547
2016-03-30,8.473175268597828,13.023186197555946,5.905000461723151
2016-03-31,-3.715015097988683,17.462746637116386,2.328077384800074
2016-04-01,-3.92158191502984,7.982139009449934,-2.573021516298827
2016-04-02,6.514522993003425,7.528357496844891,7.1272585957459915
2016-04-03,7.157169815119353,6.071774863791671,10.852748791824421
2016-04-04,9.376635026552059,-8.269961830886201,1.3093314248776433
2016-04-05,0.02558125694585911,-4.798242373872626,2.0506048573275466
2016-04-06,-10.64370173620217,6.023186197555946,20.90500046172315
2016-04-07,13.171754054011313,17.462746637116386,2.328077384800074
2016-04-08,5.757818635370164,13.982139009449934,-0.573021516298827
2016-04-09,10.426655293803428,5.528357496844891,8.127258595745992
2016-04-10,8.288805117519352,7.071774863791671,7.852748791824422
2016-04-11,10.319260204152062,30.730038169113797,4.3093314248776435
2016-04-12,12.841459298545857,-0.7982423738726263,15.050604857327547
2016-04-13,11.23590381899783,6.023186197555946,2.9050004617231506
