,hashicorp/nomad,kubernetes/kubernetes,apache/mesos
2019-06-01,10.346927311148768,23.416395541824805,3.0488207480606393
2019-06-02,10.326943350259478,25.501508555980575,3.144406737659255
2019-06-03,8.949500020027623,14.572758289287622,4.973013547337656
2019-06-04,7.1474229988176665,33.542320037205435,3.113090326060571
2019-06-05,8.770973594334968,26.792206362740885,2.9390659030693698
2019-06-06,-5.01714476316479,22.536626676589247,11.485083611073183
2019-06-07,10.185770569038601,21.59282570316995,3.254093942103263
2019-06-08,9.119335826326408,-10.281105709642793,3.182253324042133
2019-06-09,8.996537610530972,14.417054648783374,3.379549861463745
2019-06-10,11.575855683228243,28.300719629698328,-1.2704618599194397
2019-06-11,12.087036379551702,9.21850549782798,8.989159504350294
2019-06-12,22.469777061235895,9.563713800328866,4.383225167123968
2019-06-13,9.209176200640261,20.256290224471346,0.2055800579634719
2019-06-14,8.320465757203563,113.07856029867615,-1.9131096766544706
2019-06-15,7.723687698965086,32.9965335498632,10.332705461062943
2019-06-16,7.562563150351963,28.664843198705377,5.608758207219527
2019-06-17,7.010443038330567,26.389315311891494,-2.5269777142134737
2019-06-18,9.713557185692313,19.771764140536888,2.8436431190273894
2019-06-19,14.217515898601501,26.363994289504756,2.8036923115741295
2019-06-20,9.237637850190971,75.07358156175209,2.8726744561239355
2019-06-21,7.405952453352699,32.32426388393214,6.867487208247562
2019-06-22,6.176651637260377,30.582552094232653,3.3482855652740664
2019-06-23,7.022171713364502,40.59891016991553,4.730231847503557
2019-06-24,4.514762390240306,44.679235968634295,3.1020978099284666
2019-06-25,-4.550818751594299,55.73001748277719,12.722470850723552
2019-06-26,4.957181762238858,43.809416117850205,3.333437040207373
2019-06-27,1.938087783452895,42.709040353141845,-1.4409699423363074
2019-06-28,5.276568373055049,62.47597193699898,3.5726166234353536
2019-06-29,6.4145186487410175,33.699958667856485,3.7370900727653518
2019-06-30,4.272702614323402,34.37412232279108,4.017914830231091
2019-07-01,8.655471869477688,38.56207267205464,4.041414208113568
2019-07-02,16.931726334143338,39.86294639004652,6.135740847422904
2019-07-03,1.1822957464324566,37.867326240381104,11.369844147901144
2019-07-04,1.3033931334453457,23.342816313446974,1.4103649459194578
2019-07-05,-0.021549531785606035,8.285266646937757,11.06661292569963
2019-07-06,4.251736744305447,37.06569018085614,4.4413327583777935
2019-07-07,5.614709747309716,35.95462583568603,4.453049592793638
2019-07-08,2.154636564905273,38.45281415855981,2.191634394459655
2019-07-09,4.555303579508482,40.87192652088511,-1.5309973032188253
2019-07-10,38.216027607888144,43.60594994954482,9.48930444858461
2019-07-11,5.102097485090294,46.97649318553515,5.295925239970293
2019-07-12,6.449101504889455,43.55542090458793,5.380140603789238
2019-07-13,3.5026534790406316,43.97195376425417,11.742741749516552
2019-07-14,4.2079714992551285,42.18389800490839,5.557105050910794
2019-07-15,4.473271737521115,47.420181049186695,18.122184638493554
2019-07-16,1.8182577893048895,41.96662570977886,5.443795196887991
2019-07-17,10.98575722278077,19.562396606801794,5.394744329947233
2019-07-18,19.112902355544716,29.83251295912445,5.097416521558559
2019-07-19,8.15574689637215,18.41979117534174,7.257619400468082
2019-07-20,6.661149408800901,31.168883565196232,4.793941807563357
2019-07-21,5.311888858546997,38.33096482804122,7.430891453831003
2019-07-22,7.2069750729457125,30.636047278482458,5.0437653687238395
2019-07-23,6.5709606230364805,36.17940544351494,6.827689832091988
2019-07-24,2.856126435141742,39.36841764786901,0.35741157922619093
2019-07-25,3.5387614815095016,46.44444557996116,0.6814576779683916
2019-07-26,6.5948780562387945,42.88347767404377,6.080052654550348
2019-07-27,5.262142713831963,56.0929092331155,4.612251303278848
2019-07-28,5.670650644819386,42.04384097446207,4.246592645716887
2019-07-29,8.526695625134431,31.69066781124594,6.422006409354587
2019-07-30,8.510714000473822,38.233469143961045,6.27598977022885
2019-07-31,74.71932462517364,43.06025697009088,1.7896636850901513
2019-08-01,6.515603080684309,75.8260309492736,4.148371542620587
2019-08-02,3.0741439021565586,44.397396961329825,3.9686398029732235
2019-08-03,5.407658438176772,47.00445240066695,3.9640666208643274
2019-08-04,5.224138552828612,40.05384947996377,3.8121235272372886
2019-08-05,3.6677269793658476,44.65182078224399,3.661660993993963
2019-08-06,5.412655306871009,21.11238820977359,3.470918311021147
2019-08-07,7.097588651033208,36.234210712866954,-1.0100888084150708
2019-08-08,9.665352526012443,42.83835270177215,5.286115740762663
2019-08-09,3.200276709979479,39.37270083873649,3.1693048110345066
2019-08-10,5.242524088743348,32.05883670085585,3.3614712043812944
2019-08-11,5.968999077429184,40.148933769721246,3.2642268728302475
2019-08-12,43.05281674034351,42.22784166007034,0.09240218084210916
2019-08-13,6.1436296304792535,47.49857521845357,2.9702395442108784
2019-08-14,2.9636294758792943,38.31023013997826,3.0132291952719523
2019-08-15,3.167719372391031,42.06795387084971,7.875527666665372
2019-08-16,4.710942470224711,42.65798695590633,1.2831037052677365
2019-08-17,5.094603351457072,54.117675693763125,2.999269633847475
2019-08-18,6.4736544944250145,40.7886175153501,2.9774989135258276
2019-08-19,3.808984277789076,43.08180294178362,4.060755179524339
2019-08-20,16.84671737272234,42.51827942227081,8.483834215966775
2019-08-21,7.482647233269291,33.04413326128217,4.332406476955531
2019-08-22,6.162545354895562,61.356397849414726,4.420962348048576
2019-08-23,9.482754808231064,91.61050581655456,9.825519212934694
2019-08-24,9.536215682016692,40.130570929371835,6.525139198463288
2019-08-25,8.403846349417186,43.81921803032015,4.627713979940479
2019-08-26,10.122099801214654,67.51439731269541,11.062525365733256
2019-08-27,5.326807240746366,71.5303448737869,4.242270626876146
2019-08-28,10.49102725496888,43.246571963953926,3.667637978263343
2019-08-29,13.391653767323714,106.5377926412145,2.783203638070945
2019-08-30,11.55635162932741,84.47409107620282,3.098681911597051
2019-08-31,10.464969180767397,36.84237857476454,3.002504179030724
2019-09-01,9.284169999918776,30.178432762837893,2.0783790312275365
2019-09-02,1.7296805176977146,22.258589712209954,1.8933170102816745
2019-09-03,12.116421185601366,22.241500196707094,3.8016402720068383
2019-09-04,28.70723261740702,-10.042899562142658,1.8509463044593581
2019-09-05,29.799636764266666,24.783961449981334,1.7792654001482886
2019-09-06,18.043031313818595,25.731045860583823,3.9316960657304074
2019-09-07,5.23896036099967,23.320218229099975,1.317835920698969
2019-09-08,5.623923687083644,25.603438059435447,1.5036796786468662
2019-09-09,16.268248381201435,25.038717798345694,2.618318351573598
2019-09-10,0.1561113077901466,23.032254945832825,0.5880511455863622
2019-09-11,3.326784242879222,48.34969901135063,-0.9583440595110524
2019-09-12,3.7342523691895506,54.69958531871996,5.67543822169239
2019-09-13,5.488312321732037,18.834263605914845,0.7120812325048851
2019-09-14,4.494375096364827,26.000418210133446,1.1369982974064696
2019-09-15,4.363068945144965,26.757774259271866,1.1847358605467295
2019-09-16,5.082071852091249,29.4173430459374,1.1483628066366913
2019-09-17,7.444966022119669,27.657062912407937,1.2073438512209451
2019-09-18,10.447829656893678,28.69528922229557,11.593875407611689
2019-09-19,1.4295146275379151,33.88805365502963,2.794944036523928
2019-09-20,1.3795242861950938,36.07152750178117,2.4312788311055273
2019-09-21,3.472370019686342,32.013666629813784,0.9897297540340287
2019-09-22,4.707965355878438,33.569482609787684,0.9904526467402767
2019-09-23,1.918109842752987,39.95138017141079,6.996615813659975
2019-09-24,5.760571111880384,39.22788040313141,3.4332160161849767
2019-09-25,5.531917730449836,34.89625536546497,0.9177096747497142
2019-09-26,9.742974149489108,33.743422335882514,0.8740476066810224
2019-09-27,15.400165672912234,24.098083670838708,0.5697421808431515
2019-09-28,6.0662263343540825,29.43897387404468,0.7875528722831601
2019-09-29,4.393460611363455,35.49056766446932,0.7544763863029473
2019-09-30,7.50275509527753,38.6623948555881,1.9559613709104982
2019-10-01,1.070735889530191,40.127133563191066,0.4543934664306134
2019-10-02,1.7194475597813068,10.471302163710188,1.0486330117432368
2019-10-03,0.8719552101860164,23.2801036065879,5.594552354596259
2019-10-04,2.825860450534819,42.79175304718617,11.545881979626095
2019-10-05,4.561648815868845,46.25296669617839,0.5601247303889167
2019-10-06,3.5875310094811246,43.10718819214807,0.5320802604662029
2019-10-07,4.379045804284144,33.46873136385354,8.154664498218022
2019-10-08,21.024409075299264,40.96274996722336,0.4327766257533071
2019-10-09,3.3472183193992042,8.975294373087095,3.533449176362904
2019-10-10,15.669688165942079,38.22195185929414,0.38784187103125745
2019-10-11,5.1078909805408585,57.97522169324769,0.2606358039554421
2019-10-12,4.538332750506503,40.141701018416015,0.3800730062035309
2019-10-13,7.220096099998214,56.95272444750667,0.372327572859916
2019-10-14,3.214520279464672,36.665350212368985,0.011871833963673736
2019-10-15,7.925602193158519,30.78868918627316,0.36423794019479044
2019-10-16,8.440903333186007,37.03276329256725,-0.027068380370760092
2019-10-17,9.673082615937536,32.094804464777646,0.328111358032348
2019-10-18,8.143748115808474,40.7418148309252,3.0851065478238877
2019-10-19,5.37222850598362,40.0422859377869,0.4079096824493261
2019-10-20,4.782211153062885,44.0940370892348,0.41979493561529174
2019-10-21,5.777523164097445,33.981079817131786,0.3952616468515198
2019-10-22,15.89133695408972,41.53827825148477,7.402339336194932
2019-10-23,5.484135668973483,46.601765493621656,7.51962045172811
2019-10-24,3.1859864617517575,49.73616767597079,0.44978287817314855
2019-10-25,7.278670883140663,49.92679419284351,-2.069254553386489
2019-10-26,5.908799897454431,26.639078675825424,0.5426582876539018
2019-10-27,5.679274811512105,44.975895372260034,0.5664236106447262
2019-10-28,6.368713173265988,52.20598379406973,0.5939825309340954
2019-10-29,3.0630491927464725,50.98771969482815,0.4832485944333423
2019-10-30,4.91945059373443,4.612560195614108,0.875936518041916
2019-10-31,4.040405159937249,20.196576884513092,5.603245254942859
2019-11-01,3.9810393990126225,46.636814520846514,0.7906511849263249
2019-11-02,6.219439051574342,42.098370164852085,0.6938775863142277
2019-11-03,6.273396739180536,44.94005790087392,0.7001643134305091
2019-11-04,4.424986082291909,46.82398619149057,0.7068901876580965
2019-11-05,34.57578806636096,47.60703910207308,1.4984714934663768
2019-11-06,6.213341063432219,49.269518752320174,0.0625810549360824
2019-11-07,9.289119198086766,49.894602365541715,2.578779251758797
2019-11-08,13.060060853397319,113.74326352108953,9.759933585999205
