,n_commits
2016-09-01,12
2016-10-01,65
2016-11-01,136
2016-12-01,41
2017-01-01,75
2017-02-01,82
2017-03-01,157
2017-04-01,75
2017-05-01,97
2017-06-01,84
2017-07-01,68
2017-08-01,94
2017-09-01,110
2017-10-01,78
2017-11-01,95
2017-12-01,57
2018-01-01,106
2018-02-01,62
2018-03-01,111
2018-04-01,110
2018-05-01,108
2018-06-01,114
2018-07-01,153
2018-08-01,132
2018-09-01,101
2018-10-01,101
2018-11-01,112
2018-12-01,42
2019-01-01,157
2019-02-01,90
2019-03-01,66
2019-04-01,58
2019-05-01,58
2019-06-01,49
2019-07-01,25
2019-08-01,33
2019-09-01,33
2019-10-01,83
2019-11-01,28
2019-12-01,26
2020-01-01,52
2020-02-01,73
2020-03-01,55
2020-04-01,87
2020-05-01,34
2020-06-01,31
2020-07-01,66
2020-08-01,62
2020-09-01,94
2020-10-01,84
2020-11-01,75
2020-12-01,33
2021-01-01,73
2021-02-01,55
2021-03-01,43
2021-04-01,50
2021-05-01,17
2021-06-01,72
2021-07-01,67
2021-08-01,52
2021-09-01,52
2021-10-01,77
2021-11-01,79
2021-12-01,33
2022-01-01,75
2022-02-01,72
2022-03-01,99
2022-04-01,22
2022-05-01,52
2022-06-01,39
2022-07-01,60
2022-08-01,28
2022-09-01,56
2022-10-01,43
2022-11-01,41
2022-12-01,25
2023-01-01,48
2023-02-01,35
2023-03-01,58
2023-04-01,40
2023-05-01,73
2023-06-01,84
2023-07-01,46
2023-08-01,84
2023-09-01,61
2023-10-01,57
2023-11-01,79
2023-12-01,35
2024-01-01,60
2024-02-01,36
2024-03-01,48
2024-04-01,69
2024-05-01,88
2024-06-01,76
2024-07-01,62
2024-08-01,110
2024-09-01,91
2024-10-01,78
2024-11-01,81
2024-12-01,64
2025-01-01,42
2025-02-01,47
2025-03-01,37
2025-04-01,46
2025-05-01,79
2025-06-01,47
2025-07-01,60
2025-08-01,81
