,tensorflow/tensorflow,chainer/chainer,Theano/Theano
2015-12-07,12.307138239911348,-6.7646289284944725,9.395465878659156
2015-12-08,16.265121433188657,6.137331855819251,-2.5401083510327203
2015-12-09,-5.762889771293132,8.619124572906085,-2.895850647951489
2015-12-10,3.073944962600425,8.744528580663035,-0.49604457167482385
2015-12-11,6.008010896666361,3.8351879213223756,0.7264829008526483
2015-12-12,23.966802105457568,11.868154954289407,9.633076307446055
2015-12-13,33.14187213346877,15.56030104349432,9.176978483701173
2015-12-14,26.307138239911346,0.2353710715055275,7.395465878659156
2015-12-15,24.265121433188657,10.137331855819252,13.459891648967279
2015-12-16,-9.762889771293132,5.6191245729060855,35.10414935204851
2015-12-17,27.073944962600425,1.7445285806630344,35.50395542832518
2015-12-18,17.008010896666363,5.835187921322376,3.7264829008526483
2015-12-19,22.966802105457568,4.868154954289407,9.633076307446055
2015-12-20,31.141872133468773,5.560301043494319,8.176978483701173
2015-12-21,29.307138239911346,10.235371071505527,25.395465878659156
2015-12-22,0.2651214331886571,1.1373318558192507,1.4598916489672797
2015-12-23,21.237110228706868,3.6191245729060855,-3.895850647951489
2015-12-24,-5.926055037399575,5.744528580663034,-3.496044571674824
2015-12-25,-5.991989103333639,8.835187921322376,-2.2735170991473517
2015-12-26,31.966802105457568,14.868154954289407,7.633076307446055
2015-12-27,29.141872133468773,7.560301043494319,10.176978483701173
2015-12-28,19.307138239911346,-3.7646289284944725,-0.6045341213408437
2015-12-29,-7.734878566811343,-3.8626681441807493,-1.5401083510327203
2015-12-30,6.237110228706868,4.6191245729060855,-4.895850647951489
2015-12-31,-2.926055037399575,4.744528580663034,-2.496044571674824
2016-01-01,-6.991989103333639,2.8351879213223756,-2.2735170991473517
2016-01-02,27.966802105457568,8.868154954289407,11.633076307446055
2016-01-03,51.14187213346877,21.56030104349432,8.176978483701173
2016-01-04,10.307138239911348,9.235371071505527,-1.6045341213408437
2016-01-05,2.265121433188657,41.13733185581925,4.45989164896728
2016-01-06,32.23711022870687,14.619124572906085,0.10414935204851083
2016-01-07,35.07394496260042,21.744528580663033,2.503955428325176
2016-01-08,13.008010896666361,8.835187921322376,3.7264829008526483
2016-01-09,27.966802105457568,13.868154954289407,7.633076307446055
2016-01-10,28.141872133468773,7.560301043494319,8.176978483701173
2016-01-11,24.307138239911346,-2.7646289284944725,10.395465878659156
2016-01-12,16.265121433188657,17.13733185581925,10.459891648967279
2016-01-13,11.237110228706868,7.6191245729060855,11.10414935204851
2016-01-14,22.073944962600425,5.744528580663034,8.503955428325176
2016-01-15,28.008010896666363,6.835187921322376,-0.27351709914735167
2016-01-16,51.96680210545757,24.86815495428941,7.633076307446055
2016-01-17,29.141872133468773,5.560301043494319,10.176978483701173
2016-01-18,21.307138239911346,26.235371071505526,14.395465878659156
2016-01-19,1.265121433188657,53.13733185581925,6.45989164896728
2016-01-20,22.237110228706868,2.6191245729060855,31.10414935204851
