,browserify/browserify,webpack/webpack,requirejs/requirejs
2012-04-10,-0.26284359897805276,-0.2885000153907717,-0.4856788869393912
2012-04-11,-1.1676055037399575,-0.19046079970449717,-0.07391418105703823
2012-04-12,-0.26844583987441134,-0.2885000153907717,0.10255640717825593
2012-04-13,0.1680980084341429,0.23633299473635608,0.14451934620001847
2012-04-14,1.8604057007418353,0.7747945331978945,0.3230907747714471
2012-04-15,1.22735247945332,0.33895096500138516,0.29863483855080497
2012-04-16,0.4430387539631236,-0.5826176624495951,1.690791701295903
2012-04-17,-0.26284359897805276,-0.2885000153907717,1.5143211130606087
2012-04-18,-1.1676055037399575,-0.19046079970449717,6.926085818942962
2012-04-19,-0.26844583987441134,-0.2885000153907717,5.102556407178256
2012-04-20,0.1680980084341429,0.23633299473635608,1.1445193462000185
2012-04-21,1.8604057007418353,0.7747945331978945,0.3230907747714471
2012-04-22,0.22735247945331982,0.33895096500138516,1.298634838550805
2012-04-23,1.4430387539631235,-0.5826176624495951,-0.309208298704097
2012-04-24,0.7371564010219472,-0.2885000153907717,-0.4856788869393912
2012-04-25,-1.1676055037399575,-0.19046079970449717,0.9260858189429617
2012-04-26,-0.26844583987441134,-0.2885000153907717,8.102556407178255
2012-04-27,0.1680980084341429,0.23633299473635608,6.144519346200019
2012-04-28,0.8604057007418353,0.7747945331978945,1.323090774771447
2012-04-29,0.22735247945331982,0.33895096500138516,0.29863483855080497
2012-04-30,12.443038753963124,-0.5826176624495951,-0.309208298704097
2012-05-01,-0.26284359897805276,9.711499984609228,-0.4856788869393912
2012-05-02,-1.1676055037399575,4.809539200295503,-0.07391418105703823
2012-05-03,-0.26844583987441134,-0.2885000153907717,0.10255640717825593
2012-05-04,0.1680980084341429,1.2363329947363562,0.14451934620001847
2012-05-05,0.8604057007418353,0.7747945331978945,1.323090774771447
2012-05-06,0.22735247945331982,5.338950965001385,0.29863483855080497
2012-05-07,0.4430387539631236,9.417382337550405,0.6907917012959031
2012-05-08,-0.26284359897805276,-0.2885000153907717,-0.4856788869393912
2012-05-09,-1.1676055037399575,-0.19046079970449717,0.9260858189429617
2012-05-10,-0.26844583987441134,3.7114999846092283,0.10255640717825593
2012-05-11,0.1680980084341429,0.23633299473635608,2.1445193462000183
2012-05-12,0.8604057007418353,3.7747945331978947,1.323090774771447
2012-05-13,0.22735247945331982,3.338950965001385,0.29863483855080497
2012-05-14,0.4430387539631236,0.4173823375504049,-0.309208298704097
2012-05-15,-0.26284359897805276,-0.2885000153907717,-0.4856788869393912
2012-05-16,-1.1676055037399575,0.8095392002955029,-0.07391418105703823
2012-05-17,3.731554160125589,4.711499984609229,0.10255640717825593
2012-05-18,1.1680980084341428,0.23633299473635608,1.1445193462000185
2012-05-19,0.8604057007418353,0.7747945331978945,6.3230907747714475
2012-05-20,0.22735247945331982,2.338950965001385,4.298634838550805
2012-05-21,0.4430387539631236,1.4173823375504049,-0.309208298704097
2012-05-22,-0.26284359897805276,-0.2885000153907717,7.514321113060609
2012-05-23,1.8323944962600425,0.8095392002955029,-0.07391418105703823
2012-05-24,0.7315541601255886,0.7114999846092283,3.102556407178256
2012-05-25,0.1680980084341429,2.236332994736356,0.14451934620001847
2012-05-26,1.8604057007418353,0.7747945331978945,2.323090774771447
2012-05-27,1.22735247945332,0.33895096500138516,5.298634838550805
2012-05-28,0.4430387539631236,-0.5826176624495951,4.690791701295903
2012-05-29,-0.26284359897805276,-0.2885000153907717,1.5143211130606087
2012-05-30,9.832394496260042,-0.19046079970449717,-0.07391418105703823
2012-05-31,11.731554160125588,-0.2885000153907717,3.102556407178256
2012-06-01,1.1680980084341428,0.23633299473635608,5.144519346200019
2012-06-02,0.8604057007418353,0.7747945331978945,0.3230907747714471
2012-06-03,0.22735247945331982,0.33895096500138516,2.298634838550805
2012-06-04,0.4430387539631236,-0.5826176624495951,-0.309208298704097
2012-06-05,14.737156401021947,-0.2885000153907717,1.5143211130606087
2012-06-06,0.8323944962600425,-0.19046079970449717,-0.07391418105703823
2012-06-07,0.7315541601255886,-0.2885000153907717,3.102556407178256
2012-06-08,0.1680980084341429,0.23633299473635608,2.1445193462000183
2012-06-09,0.8604057007418353,0.7747945331978945,6.3230907747714475
2012-06-10,0.22735247945331982,0.33895096500138516,1.298634838550805
2012-06-11,0.4430387539631236,-0.5826176624495951,2.690791701295903
2012-06-12,-0.26284359897805276,-0.2885000153907717,8.514321113060609
2012-06-13,3.8323944962600427,-0.19046079970449717,2.926085818942962
2012-06-14,-0.26844583987441134,-0.2885000153907717,0.10255640717825593
2012-06-15,0.1680980084341429,0.23633299473635608,0.14451934620001847
2012-06-16,0.8604057007418353,0.7747945331978945,0.3230907747714471
2012-06-17,0.22735247945331982,0.33895096500138516,1.298634838550805
2012-06-18,0.4430387539631236,-0.5826176624495951,4.690791701295903
2012-06-19,-0.26284359897805276,-0.2885000153907717,1.5143211130606087
2012-06-20,-1.1676055037399575,-0.19046079970449717,-0.07391418105703823
2012-06-21,1.7315541601255886,-0.2885000153907717,1.1025564071782559
2012-06-22,11.168098008434143,0.23633299473635608,0.14451934620001847
2012-06-23,4.860405700741835,0.7747945331978945,0.3230907747714471
2012-06-24,2.22735247945332,0.33895096500138516,0.29863483855080497
2012-06-25,0.4430387539631236,-0.5826176624495951,-0.309208298704097
2012-06-26,-0.26284359897805276,-0.2885000153907717,-0.4856788869393912
2012-06-27,6.832394496260043,-0.19046079970449717,1.9260858189429617
2012-06-28,-0.26844583987441134,-0.2885000153907717,2.102556407178256
2012-06-29,0.1680980084341429,7.236332994736356,0.14451934620001847
2012-06-30,0.8604057007418353,0.7747945331978945,0.3230907747714471
2012-07-01,0.22735247945331982,2.338950965001385,0.29863483855080497
2012-07-02,0.4430387539631236,-0.5826176624495951,-0.309208298704097
2012-07-03,-0.26284359897805276,0.7114999846092283,4.514321113060609
2012-07-04,-1.1676055037399575,3.809539200295503,2.926085818942962
2012-07-05,-0.26844583987441134,-0.2885000153907717,0.10255640717825593
