,bcit-ci/CodeIgniter,laravel/framework,symfony/symfony
2019-02-01,8.189440951949524e-13,11.578792671258206,4.6665344320547675
2019-02-02,2.2869660023940753e-13,12.92921857231332,7.319301904091877
2019-02-03,6.609056199272623e-14,9.12863439469609,12.422891149228683
2019-02-04,-4.2004422141025e-14,10.234505348527602,9.15441120005557
2019-02-05,-8.07021761816247e-14,10.083778751384564,7.773823360651823
2019-02-06,-2.1912543761413153e-13,8.740620637112592,7.618772609645138
2019-02-07,-4.947927228108404e-13,21.62779466466034,11.366730436163856
2019-02-08,1.0000000000005527,32.10564590192932,19.642428776920415
2019-02-09,1.048160289283292e-13,5.391030658579121,6.751023358244268
2019-02-10,3.9310637510866894e-14,7.237574143819583,4.642336141717937
2019-02-11,-1.4773335855391574e-14,17.213974602436778,7.108817558751142
2019-02-12,0.9999999999999784,34.58420942515506,53.937183417604025
2019-02-13,-1.15419879847823e-13,5.532105504484949,29.194058587988053
2019-02-14,6.999999999999712,6.136307325155722,3.0650092455813756
2019-02-15,2.9247843551875823e-13,6.803373499662836,5.575466173201442
2019-02-16,6.0003070553943946e-15,3.8243259683974378,24.582404754270414
2019-02-17,9.435634191254e-15,9.434302426995854,10.537269871254443
2019-02-18,8.855419133204564e-15,25.075899582821762,14.791379171137386
2019-02-19,1.730071946846548e-14,4.91862668217082,17.289682779851617
2019-02-20,-3.4223858986095586e-14,19.333626578570357,17.975628262845813
2019-02-21,-1.0328196854773327e-13,7.485826049157059,19.872862544287702
2019-02-22,-1.993921234943761e-14,28.428104888532115,16.36226679333047
2019-02-23,2.3817002545509972e-14,11.94810769697885,34.78513282142025
2019-02-24,-1.692381373756258e-14,7.452305436212198,6.09716499251948
2019-02-25,4.231220202691113e-15,8.530890861109947,4.79011269321573
2019-02-26,0.999999999999964,28.430043315366863,6.782782891003219
2019-02-27,-7.01671708642891e-14,9.915474689707139,6.814301824544015
2019-02-28,-4.990648483458769e-14,18.850123652602445,-0.7113923926807519
2019-03-01,-6.128786596553738e-14,17.364747252509794,5.141751886188163
2019-03-02,1.000000000000062,6.146177435032001,6.219509618079998
2019-03-03,4.773085499837971e-14,8.064919252439154,14.013127812200207
2019-03-04,7.369596843626891e-14,9.182760388518428,47.22925192782505
2019-03-05,7.266217582623858e-15,8.892454905649235,13.183411688166192
2019-03-06,-1.7712570655309358e-13,6.8150320074809825,6.497885005961805
2019-03-07,1.1554082344687535e-13,6.361458122668533,20.271179632805286
2019-03-08,7.837790403445077e-14,7.268453941062465,12.570074239889589
2019-03-09,1.999340302318612e-13,3.546757522454722,18.345997458154066
2019-03-10,3.769586285125915e-13,7.029161550827747,16.064045029485175
2019-03-11,3.170375435707665e-13,13.361015153630886,24.511483565874173
2019-03-12,1.0000000000001625,2.7287059113515317,14.346699626946668
2019-03-13,1.9999999999986597,7.17145066645157,20.228387815497175
2019-03-14,1.0656515101775633e-12,6.639149769039329,17.634067184410032
2019-03-15,3.0000000000012155,5.666460407218388,18.137237859665134
2019-03-16,4.000000000000433,12.645238897566768,5.086030104741037
2019-03-17,-8.775613452632517e-13,9.082851132114175,13.412835358312806
2019-03-18,1.978153500866297e-12,5.232786745908496,-5.495036895791875
2019-03-19,8.328921093998972e-13,12.814015282216232,27.60884011076605
2019-03-20,1.9999999999984466,9.49995169878581,19.198281185441175
2019-03-21,-1.2577799127758133e-12,17.920969300630873,17.07815365804126
2019-03-22,5.121449969283539e-12,9.548347475324519,31.03385086476799
2019-03-23,1.3979654608723648e-13,9.771406289533537,24.750873372017267
2019-03-24,0.9999999999967354,5.95726761096088,-16.497421040879008
2019-03-25,-1.2455380179145777e-12,8.99272880012434,23.59341455833393
2019-03-26,1.276602904891609e-12,9.955272000099393,22.540686502775213
2019-03-27,1.6979272309852247e-12,4.412394824925055,27.096191823014344
2019-03-28,1.9999999999975326,6.037166638253146,28.004496747362495
2019-03-29,1.0000000000000981,18.96140598631631,24.67452083355989
2019-03-30,-7.229986093090249e-12,5.603785559214798,37.11617765764515
2019-03-31,-1.4076225459979054e-11,5.124985440174715,29.003807082328642
2019-04-01,1.999999999989847,19.733897757281788,28.251831846847384
2019-04-02,-7.552760555029786e-12,0.7527711903110363,28.328560291739958
2019-04-03,-1.196672610772343e-11,6.216182313870121,29.54674507714643
2019-04-04,-3.847324917510012e-11,5.691933568490542,14.067000380334383
2019-04-05,1.0000000000126672,3.5890172352448024,15.004201721206986
2019-04-06,1.0591938678633786e-11,4.086824490109429,129.58076463381403
2019-04-07,-2.7272756212750247e-12,4.551534604271091,56.43186889341368
2019-04-08,-1.0829586570703536e-10,5.773638532127759,49.10633183125766
2019-04-09,-1.0615906614987289e-10,4.477357631929374,17.880570903166877
2019-04-10,-1.0508072242341623e-10,16.04440125078473,19.395675184029727
2019-04-11,4.3416018512982685e-10,20.765474474494958,29.278920052310767
2019-04-12,-6.409026855228588e-10,14.839910922113702,29.81125544816212
2019-04-13,3.069460651457744e-10,6.0314571327784146,11.976700152318262
2019-04-14,3.195823214203217e-10,11.673401687298036,-9.81504244175849
2019-04-15,-5.7611935358026214e-11,6.7442091383108895,15.517038470904376
2019-04-16,-2.4836926445136204e-10,8.249305266258222,40.303340407051024
2019-04-17,-4.4221404305464397e-10,8.85538965763686,9.915814066484671
2019-04-18,1.0000000006870715,8.670157301120945,14.992603484479712
2019-04-19,6.361337607369025e-10,11.542224951467038,9.150564999451882
2019-04-20,7.349495644377274e-10,11.412758160462896,10.58797105129956
2019-04-21,7.015368432372185e-10,5.520102278240391,5.780308244872463
2019-04-22,0.9999999998377539,16.86522621633587,2.4415635058404055
2019-04-23,10.000000001782444,7.544188539937453,10.017983994136085
2019-04-24,2.0000000023975497,5.339578741795063,-9.468984837413501
