,bazelbuild/bazel,pantsbuild/pants,facebook/buck
2015-03-06,-0.03529873487856694,4.6227029273247755,10.336419183057838
2015-03-07,11.858258688090622,2.7991735155600703,1.9834780065872497
2015-03-08,11.365261489211068,5.485448025363992,6.977875765690891
2015-03-09,-3.2844368516637426,3.9927201649890725,-0.1921845661341459
2015-03-10,27.58644226921538,2.822390494659402,-0.7196570936066735
2015-03-11,8.124903807676915,5.223489395758303,-2.153723027672607
2015-03-12,-3.615130667651677,5.054075476344384,-0.23220826792255383
2015-03-13,35.964701265121434,3.622702927324776,-5.663580816942161
2015-03-14,11.858258688090622,1.7991735155600703,1.9834780065872497
2015-03-15,11.365261489211068,5.485448025363992,6.977875765690891
2015-03-16,23.71556314833626,6.9927201649890725,-0.1921845661341459
2015-03-17,-4.413557730784622,2.822390494659402,-0.7196570936066735
2015-03-18,37.124903807676915,8.223489395758303,-2.153723027672607
2015-03-19,-3.615130667651677,8.054075476344384,-0.23220826792255383
2015-03-20,40.964701265121434,8.622702927324776,63.33641918305784
2015-03-21,11.858258688090622,4.799173515560071,1.9834780065872497
2015-03-22,11.365261489211068,2.485448025363992,6.977875765690891
2015-03-23,34.71556314833626,5.9927201649890725,-0.1921845661341459
2015-03-24,39.586442269215375,4.822390494659402,-0.7196570936066735
2015-03-25,33.124903807676915,3.2234893957583033,-2.153723027672607
2015-03-26,7.384869332348323,4.054075476344384,-0.23220826792255383
2015-03-27,1.964701265121433,-1.377297072675224,-5.663580816942161
2015-03-28,11.858258688090622,1.7991735155600703,54.98347800658725
2015-03-29,11.365261489211068,4.485448025363992,6.977875765690891
2015-03-30,15.715563148336258,1.9927201649890725,-0.1921845661341459
2015-03-31,16.58644226921538,5.822390494659402,-0.7196570936066735
2015-04-01,9.124903807676915,3.2234893957583033,-2.153723027672607
2015-04-02,4.384869332348323,1.0540754763443838,-0.23220826792255383
2015-04-03,13.964701265121434,1.622702927324776,-5.663580816942161
2015-04-04,11.858258688090622,2.7991735155600703,58.98347800658725
2015-04-05,11.365261489211068,2.485448025363992,6.977875765690891
2015-04-06,4.7155631483362574,3.9927201649890725,-0.1921845661341459
2015-04-07,-5.413557730784622,2.822390494659402,-0.7196570936066735
2015-04-08,21.124903807676915,1.2234893957583033,-2.153723027672607
2015-04-09,18.384869332348323,0.054075476344383845,-0.23220826792255383
2015-04-10,5.964701265121433,6.6227029273247755,-5.663580816942161
2015-04-11,11.858258688090622,4.799173515560071,1.9834780065872497
2015-04-12,11.365261489211068,3.485448025363992,6.977875765690891
2015-04-13,17.71556314833626,11.992720164989073,39.807815433865855
2015-04-14,21.58644226921538,-0.17760950534059794,-0.7196570936066735
2015-04-15,7.124903807676916,-0.7765106042416967,-2.153723027672607
2015-04-16,18.384869332348323,1.0540754763443838,-0.23220826792255383
2015-04-17,5.964701265121433,-0.37729707267522405,-5.663580816942161
2015-04-18,11.858258688090622,1.7991735155600703,58.98347800658725
2015-04-19,12.365261489211068,5.485448025363992,6.977875765690891
2015-04-20,4.7155631483362574,2.9927201649890725,-0.1921845661341459
2015-04-21,0.5864422692153779,2.822390494659402,-0.7196570936066735
2015-04-22,6.124903807676916,2.2234893957583033,-2.153723027672607
2015-04-23,12.384869332348323,3.054075476344384,38.76779173207745
2015-04-24,11.964701265121434,0.622702927324776,16.33641918305784
2015-04-25,11.858258688090622,2.7991735155600703,1.9834780065872497
2015-04-26,11.365261489211068,2.485448025363992,6.977875765690891
2015-04-27,16.71556314833626,3.9927201649890725,-0.1921845661341459
2015-04-28,11.586442269215379,4.822390494659402,-0.7196570936066735
2015-04-29,3.1249038076769162,4.223489395758303,34.846276972327395
2015-04-30,3.384869332348323,10.054075476344384,-0.23220826792255383
2015-05-01,2.964701265121433,7.6227029273247755,15.336419183057838
2015-05-02,11.858258688090622,1.7991735155600703,1.9834780065872497
2015-05-03,11.365261489211068,3.485448025363992,6.977875765690891
2015-05-04,2.7155631483362574,1.9927201649890725,-0.1921845661341459
2015-05-05,1.586442269215378,0.8223904946594021,1.2803429063933265
2015-05-06,-4.875096192323084,1.2234893957583033,-2.153723027672607
2015-05-07,18.384869332348323,3.054075476344384,-0.23220826792255383
2015-05-08,12.964701265121434,8.622702927324776,31.33641918305784
2015-05-09,11.858258688090622,18.79917351556007,1.9834780065872497
2015-05-10,11.365261489211068,11.485448025363992,6.977875765690891
2015-05-11,6.7155631483362574,3.9927201649890725,-0.1921845661341459
2015-05-12,-5.413557730784622,9.822390494659402,-0.7196570936066735
2015-05-13,-5.875096192323084,5.223489395758303,28.84627697232739
2015-05-14,-3.615130667651677,6.054075476344384,-0.23220826792255383
2015-05-15,44.964701265121434,2.622702927324776,9.336419183057838
2015-05-16,11.858258688090622,3.7991735155600703,1.9834780065872497
2015-05-17,11.365261489211068,2.485448025363992,6.977875765690891
2015-05-18,31.71556314833626,2.9927201649890725,-0.1921845661341459
2015-05-19,5.586442269215378,1.822390494659402,-0.7196570936066735
2015-05-20,-5.875096192323084,0.2234893957583033,30.84627697232739
2015-05-21,24.384869332348323,2.054075476344384,12.767791732077447
2015-05-22,11.964701265121434,1.622702927324776,21.33641918305784
2015-05-23,11.858258688090622,1.7991735155600703,1.9834780065872497
2015-05-24,11.365261489211068,5.485448025363992,6.977875765690891
2015-05-25,-4.2844368516637426,2.9927201649890725,-0.1921845661341459
2015-05-26,-3.413557730784622,-0.17760950534059794,-0.7196570936066735
2015-05-27,15.124903807676915,3.2234893957583033,12.846276972327393
2015-05-28,3.384869332348323,11.054075476344384,-0.23220826792255383
2015-05-29,3.964701265121433,5.6227029273247755,17.33641918305784
2015-05-30,11.858258688090622,1.7991735155600703,1.9834780065872497
2015-05-31,11.365261489211068,4.485448025363992,6.977875765690891
2015-06-01,17.71556314833626,2.9927201649890725,-0.1921845661341459
2015-06-02,-0.4135577307846221,7.822390494659402,-0.7196570936066735
2015-06-03,14.124903807676915,4.223489395758303,39.846276972327395
2015-06-04,-3.615130667651677,1.0540754763443838,-0.23220826792255383
2015-06-05,18.964701265121434,1.622702927324776,21.33641918305784
2015-06-06,11.858258688090622,2.7991735155600703,1.9834780065872497
2015-06-07,11.365261489211068,2.485448025363992,6.977875765690891
2015-06-08,11.715563148336258,0.9927201649890726,-0.1921845661341459
2015-06-09,6.586442269215378,5.822390494659402,11.280342906393326
2015-06-10,16.124903807676915,5.223489395758303,18.84627697232739
2015-06-11,13.384869332348323,0.054075476344383845,-0.23220826792255383
2015-06-12,11.964701265121434,3.622702927324776,15.336419183057838
2015-06-13,11.858258688090622,2.7991735155600703,1.9834780065872497
2015-06-14,11.365261489211068,2.485448025363992,6.977875765690891
2015-06-15,14.715563148336258,2.9927201649890725,7.807815433865854
2015-06-16,12.586442269215379,4.822390494659402,11.280342906393326
2015-06-17,15.124903807676915,5.223489395758303,9.846276972327393
2015-06-18,13.384869332348323,4.054075476344384,-0.23220826792255383
2015-06-19,20.964701265121434,5.6227029273247755,15.336419183057838
2015-06-20,11.858258688090622,4.799173515560071,1.9834780065872497
2015-06-21,11.365261489211068,2.485448025363992,6.977875765690891
2015-06-22,-3.2844368516637426,0.9927201649890726,-0.1921845661341459
2015-06-23,18.58644226921538,3.822390494659402,-0.7196570936066735
2015-06-24,7.124903807676916,6.223489395758303,29.84627697232739
2015-06-25,10.384869332348323,2.054075476344384,14.767791732077447
2015-06-26,10.964701265121434,2.622702927324776,-5.663580816942161
2015-06-27,11.858258688090622,1.7991735155600703,1.9834780065872497
2015-06-28,11.365261489211068,2.485448025363992,6.977875765690891
2015-06-29,23.71556314833626,2.9927201649890725,-0.1921845661341459
2015-06-30,10.586442269215379,2.822390494659402,20.280342906393326
2015-07-01,4.124903807676916,2.2234893957583033,14.846276972327393
2015-07-02,8.384869332348323,1.0540754763443838,-0.23220826792255383
2015-07-03,-2.035298734878567,-2.377297072675224,-5.663580816942161
2015-07-04,11.858258688090622,1.7991735155600703,1.9834780065872497
2015-07-05,11.365261489211068,2.485448025363992,6.977875765690891
2015-07-06,-2.2844368516637426,3.9927201649890725,22.807815433865855
2015-07-07,5.586442269215378,0.8223904946594021,-0.7196570936066735
2015-07-08,13.124903807676915,4.223489395758303,-2.153723027672607
2015-07-09,-3.615130667651677,3.054075476344384,16.767791732077445
2015-07-10,21.964701265121434,1.622702927324776,-0.6635808169421606
2015-07-11,11.858258688090622,4.799173515560071,1.9834780065872497
2015-07-12,11.365261489211068,4.485448025363992,6.977875765690891
2015-07-13,7.7155631483362574,4.9927201649890725,-0.1921845661341459
2015-07-14,-5.413557730784622,4.822390494659402,15.280342906393326
2015-07-15,-5.875096192323084,1.2234893957583033,16.84627697232739
2015-07-16,4.384869332348323,4.054075476344384,-0.23220826792255383
2015-07-17,17.964701265121434,-1.377297072675224,10.336419183057838
2015-07-18,11.858258688090622,2.7991735155600703,1.9834780065872497
2015-07-19,11.365261489211068,2.485448025363992,6.977875765690891
2015-07-20,-0.28443685166374255,1.9927201649890725,-0.1921845661341459
