,jenkinsci/jenkins,buildbot/buildbot,hudson/hudson-2.x
2007-12-05,10.785137131775787,0.24025764151814571,10.77932711546157
2007-12-06,8.118470465109121,-0.09867793271154617,8.112660448794903
2007-12-07,-0.5930141287284143,-0.31436420722135006,-0.5400006156308677
2007-12-08,4.682088219903346,0.19721734847785266,4.69561670822175
2007-12-09,1.0337365715516975,1.735678886939391,0.9318804444854865
2007-12-10,1.5721981100132363,0.2741404254009296,1.5857265983316404
2007-12-11,0.401383630375227,-0.034252162403422916,0.43478930033551877
2007-12-12,-1.2148628682242129,1.2402576415181457,-1.2206728845384307
2007-12-13,0.11847046510912061,-0.09867793271154617,0.11266044879490264
2007-12-14,-0.5930141287284143,-0.31436420722135006,-0.5400006156308677
2007-12-15,7.682088219903346,1.1972173484778525,7.69561670822175
2007-12-16,18.033736571551696,-0.26432111306060885,17.931880444485486
2007-12-17,12.572198110013236,0.2741404254009296,12.585726598331641
2007-12-18,10.401383630375227,-0.034252162403422916,10.434789300335519
2007-12-19,3.7851371317757874,0.24025764151814571,3.7793271154615695
2007-12-20,5.11847046510912,-0.09867793271154617,5.112660448794903
2007-12-21,6.406985871271585,-0.31436420722135006,6.459999384369132
2007-12-22,11.682088219903346,3.1972173484778525,11.695616708221749
2007-12-23,13.033736571551698,1.735678886939391,12.931880444485486
2007-12-24,11.572198110013236,0.2741404254009296,11.585726598331641
2007-12-25,8.401383630375227,-0.034252162403422916,8.434789300335519
2007-12-26,-1.2148628682242129,0.24025764151814571,-1.2206728845384307
2007-12-27,17.11847046510912,-0.09867793271154617,17.1126604487949
2007-12-28,0.4069858712715857,-0.31436420722135006,0.45999938436913235
2007-12-29,5.682088219903346,0.19721734847785266,5.69561670822175
2007-12-30,1.0337365715516975,-0.26432111306060885,0.9318804444854865
2007-12-31,-0.4278018899867638,0.2741404254009296,-0.4142734016683595
2008-01-01,0.401383630375227,2.965747837596577,0.43478930033551877
2008-01-02,5.785137131775787,0.24025764151814571,5.7793271154615695
2008-01-03,2.1184704651091204,-0.09867793271154617,2.1126604487949026
2008-01-04,11.406985871271585,-0.31436420722135006,11.459999384369132
2008-01-05,8.682088219903346,0.19721734847785266,8.695616708221749
2008-01-06,1.0337365715516975,-0.26432111306060885,0.9318804444854865
2008-01-07,-0.4278018899867638,0.2741404254009296,-0.4142734016683595
2008-01-08,6.401383630375227,-0.034252162403422916,6.4347893003355185
2008-01-09,4.785137131775787,0.24025764151814571,9.77932711546157
2008-01-10,10.118470465109121,-0.09867793271154617,10.112660448794903
2008-01-11,8.406985871271585,-0.31436420722135006,8.459999384369132
2008-01-12,24.682088219903346,0.19721734847785266,24.69561670822175
2008-01-13,24.033736571551696,-0.26432111306060885,26.931880444485486
2008-01-14,6.572198110013236,0.2741404254009296,6.58572659833164
2008-01-15,9.401383630375227,-0.034252162403422916,9.434789300335519
2008-01-16,11.785137131775787,0.24025764151814571,11.77932711546157
2008-01-17,18.11847046510912,-0.09867793271154617,18.1126604487949
2008-01-18,3.4069858712715857,-0.31436420722135006,3.4599993843691323
2008-01-19,12.682088219903346,0.19721734847785266,12.695616708221749
2008-01-20,13.033736571551698,-0.26432111306060885,12.931880444485486
2008-01-21,46.57219811001324,0.2741404254009296,47.58572659833164
2008-01-22,4.401383630375227,-0.034252162403422916,4.4347893003355185
2008-01-23,-1.2148628682242129,0.24025764151814571,-1.2206728845384307
