,angular/angular.js,facebook/react,jashkenas/backbone
2013-06-29,3.827069289254163,3.4803921568627443,0.7493535875888817
2013-06-30,3.650598701018869,2.861344537815126,0.616289592760181
2013-07-01,7.689814387293379,7.668067226890757,0.034772678302090104
2013-07-02,7.1491981407947796,4.764921353156647,0.4837767722473604
2013-07-03,10.555791547388187,10.429756517991812,2.4034823529411766
2013-07-04,-1.1309139040231477,1.827731092436975,1.5344091738849386
2013-07-05,-2.7415581617262283,2.9677871148459385,4.115415839000216
2013-07-06,2.827069289254163,4.480392156862744,0.42891899201034267
2013-07-07,4.650598701018869,4.8613445378151265,2.793312393956475
2013-07-08,5.689814387293379,10.668067226890756,-1.053935090656669
2013-07-09,2.149198140794779,0.7649213531566472,-1.0989319835442366
2013-07-10,3.555791547388187,5.429756517991812,-0.7980453038803708
2013-07-11,7.8690860959768525,0.8277310924369748,-1.0926735453883214
2013-07-12,4.258441838273772,4.9677871148459385,1.7609167699071753
2013-07-13,3.827069289254163,3.4803921568627443,1.271822121282138
2013-07-14,9.650598701018868,2.861344537815126,1.1782462514802847
2013-07-15,5.689814387293379,46.668067226890756,-0.36773077705666857
2013-07-16,2.149198140794779,13.764921353156648,-0.7207189147442362
2013-07-17,-1.444208452611813,49.42975651799181,-0.49898303188037074
2013-07-18,6.8690860959768525,6.8277310924369745,-0.8577744989883216
2013-07-19,-1.7415581617262283,14.967787114845938,1.943340117107175
2013-07-20,2.827069289254163,6.480392156862744,0.3932509084821377
2013-07-21,6.650598701018869,2.861344537815126,0.4495077426802845
2013-07-22,3.689814387293379,1.6680672268907564,-0.058955353056668686
2013-07-23,5.1491981407947796,7.764921353156647,-0.5677802139442362
2013-07-24,6.555791547388187,-0.5702434820081872,-0.4173830318803707
2013-07-25,6.8690860959768525,6.8277310924369745,-0.7986384989883215
2013-07-26,3.2584418382737717,6.9677871148459385,-0.010695082892824892
2013-07-27,19.827069289254162,3.4803921568627443,0.8306064284821376
2013-07-28,4.650598701018869,5.8613445378151265,0.6408221746802846
2013-07-29,2.689814387293379,2.6680672268907566,2.063901709343331
2013-07-30,6.1491981407947796,-1.2350786468433528,3.1118891364557637
2013-07-31,12.555791547388187,-2.570243482008187,-1.3263110318803706
2013-08-01,0.8690860959768523,3.827731092436975,0.826219101011678
2013-08-02,-2.7415581617262283,-0.03221288515406168,0.36395835710717506
2013-08-03,13.827069289254164,3.4803921568627443,0.3139098524821373
2013-08-04,3.650598701018869,3.861344537815126,0.34675927548028423
2013-08-05,1.6898143872933789,1.6680672268907564,-0.16686693065666883
2013-08-06,2.149198140794779,-0.23507864684335278,1.330734832455764
2013-08-07,18.555791547388186,-2.570243482008187,0.08480581931962972
2013-08-08,18.86908609597685,-0.17226890756302515,-1.2219405405883217
2013-08-09,22.25844183827377,-0.03221288515406168,1.801456213107175
2013-08-10,2.827069289254163,4.480392156862744,1.3048554396821377
2013-08-11,3.650598701018869,2.861344537815126,1.2086195250802843
2013-08-12,9.68981438729338,2.6680672268907566,-0.3784918906566688
2013-08-13,10.149198140794779,-0.23507864684335278,-0.7375931035442364
2013-08-14,10.555791547388187,-2.570243482008187,-0.5446851758803707
2013-08-15,9.869086095976852,2.827731092436975,-0.8971009117883215
2013-08-16,1.2584418382737717,3.9677871148459385,-0.06912923329282489
2013-08-17,5.827069289254164,4.480392156862744,0.7932509084821376
2013-08-18,3.650598701018869,4.8613445378151265,0.6095077426802846
2013-08-19,4.689814387293379,3.6680672268907566,0.0370446469433314
2013-08-20,1.1491981407947793,-2.235078646843353,-0.5005802139442361
2013-08-21,10.555791547388187,-2.570243482008187,2.633688968119629
2013-08-22,2.8690860959768525,5.8277310924369745,-1.3577808989883215
2013-08-23,10.258441838273772,5.9677871148459385,0.783158357107175
2013-08-24,4.827069289254164,3.4803921568627443,0.5153818524821374
2013-08-25,7.650598701018869,3.861344537815126,2.4849608754802843
2013-08-26,1.6898143872933789,3.6680672268907566,-0.4607062906566687
2013-08-27,3.149198140794779,2.764921353156647,-0.7429972635442363
2013-08-28,5.555791547388187,-1.5702434820081872,-0.5386271918803708
2013-08-29,6.8690860959768525,-0.17226890756302515,-0.8885728349883214
2013-08-30,-1.7415581617262283,6.9677871148459385,0.9177515859071752
2013-08-31,4.827069289254164,3.4803921568627443,0.6041365404821376
2013-09-01,3.650598701018869,3.861344537815126,0.5394380850802845
2013-09-02,1.6898143872933789,0.6680672268907564,-0.012873714656668617
2013-09-03,1.1491981407947793,3.764921353156647,-0.5466495643442362
2013-09-04,10.555791547388187,4.429756517991812,-0.3918470318803707
2013-09-05,9.869086095976852,2.827731092436975,-0.7782096989883216
2013-09-06,-0.7415581617262283,5.9677871148459385,0.006231637107175114
2013-09-07,3.827069289254163,11.480392156862745,2.8449941404821377
2013-09-08,3.650598701018869,2.861344537815126,0.2532915250802845
2013-09-09,3.689814387293379,8.668067226890756,1.903901709343331
2013-09-10,2.149198140794779,4.764921353156647,-0.9841108635442362
2013-09-11,7.555791547388187,9.429756517991812,12.406488968119628
2013-09-12,-1.1309139040231477,-0.17226890756302515,0.4951471010116788
2013-09-13,4.258441838273772,-0.03221288515406168,-1.924899242892826
2013-09-14,5.827069289254164,7.480392156862744,-0.16954358751786325
2013-09-15,4.650598701018869,2.861344537815126,-0.03267214851971567
2013-09-16,4.689814387293379,-1.3319327731092436,2.5387415685433314
2013-09-17,3.149198140794779,3.764921353156647,-1.4846046875442362
2013-09-18,3.555791547388187,2.429756517991813,-0.933012292680371
2013-09-19,7.8690860959768525,3.827731092436975,3.8434719650116795
2013-09-20,3.2584418382737717,0.9677871148459383,-1.2972940460928242
2013-09-21,3.827069289254163,3.4803921568627443,0.33289645088213715
2013-09-22,3.650598701018869,4.8613445378151265,3.364474475480284
2013-09-23,1.6898143872933789,1.6680672268907564,0.2451215493433314
2013-09-24,0.14919814079477925,2.764921353156647,0.9010460004557638
2013-09-25,7.555791547388187,-1.5702434820081872,-0.12986308308037064
2013-09-26,6.8690860959768525,3.827731092436975,-1.351214498988322
2013-09-27,10.258441838273772,1.9677871148459383,-0.3349882028928247
2013-09-28,5.827069289254164,3.4803921568627443,0.5950127004821375
2013-09-29,3.650598701018869,3.861344537815126,0.5098799154802844
2013-09-30,12.68981438729338,0.6680672268907564,-0.06258174665666857
2013-10-01,16.14919814079478,9.764921353156648,-0.5941888667442361
2013-10-02,6.555791547388187,-1.5702434820081872,-0.42448252628037053
2013-10-03,13.869086095976852,1.827731092436975,-0.7971073117883214
2013-10-04,4.258441838273772,-0.03221288515406168,0.010689006707175153
2013-10-05,8.827069289254164,4.480392156862744,0.8593818524821375
2013-10-06,4.650598701018869,2.861344537815126,0.6657608754802845
2013-10-07,11.68981438729338,7.668067226890757,0.06390170934333131
2013-10-08,9.149198140794779,7.764921353156647,0.5118891364557638
2013-10-09,5.555791547388187,3.429756517991813,-0.5663110318803706
2013-10-10,4.8690860959768525,-0.17226890756302515,4.1622191010116785
2013-10-11,19.25844183827377,4.9677871148459385,7.9751583571071745
2013-10-12,8.827069289254164,4.480392156862744,-1.3742181475178623
2013-10-13,3.650598701018869,2.861344537815126,-0.31977512451971624
2013-10-14,12.68981438729338,1.6680672268907564,-0.556527090656669
2013-10-15,4.1491981407947796,8.764921353156648,2.0648824164557635
2013-10-16,-3.444208452611813,6.429756517991812,3.687333256119629
2013-10-17,-1.1309139040231477,0.8277310924369748,3.7212569506116786
2013-10-18,0.25844183827377165,-0.03221288515406168,-1.945120682892825
2013-10-19,3.827069289254163,3.4803921568627443,-0.1532543075178624
2013-10-20,3.650598701018869,3.861344537815126,0.020928721880284495
2013-10-21,1.6898143872933789,2.6680672268907566,-0.3266646906566689
2013-10-22,7.1491981407947796,0.7649213531566472,-0.7942510235442364
2013-10-23,5.555791547388187,-2.570243482008187,-0.6166805678803706
2013-10-24,18.86908609597685,-0.17226890756302515,2.0313121698116787
2013-10-25,8.258441838273772,0.9677871148459383,3.274485333107176
2013-10-26,24.827069289254162,7.480392156862744,-0.25543424991786234
2013-10-27,9.650598701018868,3.861344537815126,0.2017608754802841
2013-10-28,10.68981438729338,1.6680672268907564,-0.22889829065666886
2013-10-29,2.149198140794779,47.764921353156645,2.3008811364557635
2013-10-30,10.555791547388187,5.429756517991812,-0.12974143188037068
2013-10-31,0.8690860959768523,5.8277310924369745,-1.330276258988322
2013-11-01,-2.7415581617262283,3.9677871148459385,-0.3117116588928249
2013-11-02,2.827069289254163,5.480392156862744,0.6156229532821378
2013-11-03,4.650598701018869,4.8613445378151265,0.5056754738802846
2013-11-04,12.68981438729338,2.6680672268907566,3.977079309343331
2013-11-05,4.1491981407947796,14.764921353156648,0.6406801764557639
2013-11-06,14.555791547388187,51.42975651799181,4.853599112119629
2013-11-07,2.8690860959768525,10.827731092436975,8.638423337811679
2013-11-08,17.25844183827377,4.9677871148459385,-0.8997109932928249
2013-11-09,3.827069289254163,3.4803921568627443,4.122037852482137
2013-11-10,5.650598701018869,4.8613445378151265,1.6433736754802841
2013-11-11,1.6898143872933789,-0.33193277310924363,-1.6634787706566692
2013-11-12,3.149198140794779,4.764921353156647,-1.5301839515442366
2013-11-13,13.555791547388187,27.429756517991812,-1.1343129774803709
2013-11-14,20.86908609597685,20.827731092436974,2.6754226082116785
2013-11-15,4.258441838273772,1.9677871148459383,-0.2225280172928238
2013-11-16,2.827069289254163,3.4803921568627443,1.0275235740821378
2013-11-17,3.650598701018869,2.861344537815126,1.0461034546802845
2013-11-18,5.689814387293379,18.668067226890756,-0.5040081786566685
2013-11-19,2.149198140794779,8.764921353156648,1.2107370852557637
2013-11-20,15.555791547388187,12.429756517991812,0.04483776811962947
2013-11-21,8.869086095976852,6.8277310924369745,1.734947421011678
2013-11-22,18.25844183827377,2.9677871148459385,5.126715989107175
2013-11-23,4.827069289254164,3.4803921568627443,2.2025612188821375
2013-11-24,4.650598701018869,10.861344537815127,-0.6866949069197159
2013-11-25,7.689814387293379,3.6680672268907566,0.3418510469433309
2013-11-26,9.149198140794779,0.7649213531566472,-1.1770704539442363
2013-11-27,14.555791547388187,11.429756517991812,1.1926844241196293
2013-11-28,-0.13091390402314773,1.827731092436975,-1.4950682717883215
2013-11-29,-2.7415581617262283,-0.03221288515406168,-0.3889208492928249
2013-11-30,2.827069289254163,3.4803921568627443,0.5633313692821379
2013-12-01,3.650598701018869,5.8613445378151265,0.46015283708028487
2013-12-02,7.689814387293379,11.668067226890756,1.9584949381433314
2013-12-03,19.14919814079478,1.7649213531566472,2.056643824455764
