,apache/couchdb,apache/cassandra,mongodb/mongo
2017-04-02,0.8706713454612616,2.711838581586481,11.950795702896542
2017-04-03,0.372071905685351,15.423323175424017,10.382168251916152
2017-04-04,0.2516237264136424,17.966740542370793,6.704297103456768
2017-04-05,0.4090790162218735,6.0687121002247055,8.089666635885123
2017-04-06,-0.129382522239665,1.4533274848400897,11.259996306214795
2017-04-07,0.5037245667497767,26.22444362360329,14.73230830793856
2017-04-08,0.72221196170776,5.151614491950626,9.88076769169206
2017-04-09,0.8706713454612616,6.7118385815864805,12.950795702896542
2017-04-10,0.372071905685351,9.423323175424017,7.382168251916151
2017-04-11,1.2516237264136425,1.9667405423707944,3.704297103456768
2017-04-12,0.4090790162218735,1.068712100224705,15.089666635885123
2017-04-13,-0.129382522239665,1.4533274848400897,0.2599963062147941
2017-04-14,-0.4962754332502232,1.2244436236032874,4.732308307938561
2017-04-15,1.72221196170776,8.151614491950626,14.88076769169206
2017-04-16,0.8706713454612616,2.711838581586481,11.950795702896542
2017-04-17,1.372071905685351,0.42332317542401565,15.382168251916152
2017-04-18,6.2516237264136425,2.966740542370794,11.704297103456767
2017-04-19,4.409079016221874,4.0687121002247055,15.089666635885123
2017-04-20,-0.129382522239665,12.45332748484009,9.259996306214795
2017-04-21,5.503724566749777,4.224443623603287,10.73230830793856
2017-04-22,2.7222119617077603,2.1516144919506264,10.88076769169206
2017-04-23,2.8706713454612616,4.7118385815864805,11.950795702896542
2017-04-24,8.37207190568535,4.423323175424016,9.382168251916152
2017-04-25,5.2516237264136425,1.9667405423707944,11.704297103456767
2017-04-26,-0.5909209837781265,11.068712100224705,-0.9103333641148756
2017-04-27,1.870617477760335,-1.5466725151599103,10.259996306214795
2017-04-28,10.503724566749776,-0.7755563763967126,7.732308307938561
2017-04-29,3.7222119617077603,2.1516144919506264,11.88076769169206
2017-04-30,5.870671345461261,2.711838581586481,10.950795702896542
2017-05-01,1.372071905685351,-0.5766768245759843,12.382168251916152
2017-05-02,1.2516237264136425,3.966740542370794,5.704297103456768
2017-05-03,3.4090790162218734,9.068712100224705,11.089666635885123
2017-05-04,-0.129382522239665,-0.5466725151599103,18.259996306214795
2017-05-05,2.503724566749777,-0.7755563763967126,15.73230830793856
2017-05-06,0.72221196170776,2.1516144919506264,11.88076769169206
2017-05-07,0.8706713454612616,2.711838581586481,10.950795702896542
2017-05-08,0.372071905685351,3.4233231754240157,8.382168251916152
2017-05-09,4.2516237264136425,-1.0332594576292056,-1.295702896543232
2017-05-10,2.4090790162218734,13.068712100224705,-5.910333364114876
2017-05-11,0.870617477760335,6.45332748484009,-4.740003693785206
2017-05-12,0.5037245667497767,12.224443623603287,15.73230830793856
2017-05-13,0.72221196170776,2.1516144919506264,9.88076769169206
2017-05-14,1.8706713454612616,2.711838581586481,10.950795702896542
2017-05-15,2.3720719056853508,2.4233231754240157,6.382168251916151
2017-05-16,3.2516237264136425,0.9667405423707944,9.704297103456767
2017-05-17,-0.5909209837781265,-0.9312878997752948,17.089666635885123
2017-05-18,0.870617477760335,10.45332748484009,0.2599963062147941
2017-05-19,4.503724566749777,0.2244436236032874,11.73230830793856
2017-05-20,9.72221196170776,2.1516144919506264,10.88076769169206
2017-05-21,0.8706713454612616,2.711838581586481,10.950795702896542
2017-05-22,5.372071905685351,-0.5766768245759843,7.382168251916151
2017-05-23,-0.7483762735863576,-1.0332594576292056,9.704297103456767
2017-05-24,0.4090790162218735,5.0687121002247055,8.089666635885123
2017-05-25,2.870617477760335,-1.5466725151599103,18.259996306214795
2017-05-26,2.503724566749777,2.224443623603287,7.732308307938561
2017-05-27,0.72221196170776,2.1516144919506264,10.88076769169206
2017-05-28,0.8706713454612616,2.711838581586481,10.950795702896542
2017-05-29,1.372071905685351,1.4233231754240157,-0.6178317480838487
2017-05-30,3.2516237264136425,-1.0332594576292056,10.704297103456767
2017-05-31,1.4090790162218734,10.068712100224705,5.089666635885124
2017-06-01,0.870617477760335,4.45332748484009,5.259996306214794
2017-06-02,6.503724566749777,3.224443623603287,9.73230830793856
2017-06-03,11.72221196170776,2.1516144919506264,9.88076769169206
2017-06-04,0.8706713454612616,2.711838581586481,10.950795702896542
2017-06-05,5.372071905685351,2.4233231754240157,17.382168251916152
2017-06-06,2.2516237264136425,6.966740542370794,10.704297103456767
2017-06-07,3.4090790162218734,-0.9312878997752948,25.089666635885123
2017-06-08,2.870617477760335,-1.5466725151599103,11.259996306214795
2017-06-09,1.5037245667497767,0.2244436236032874,13.73230830793856
2017-06-10,0.72221196170776,2.1516144919506264,9.88076769169206
2017-06-11,0.8706713454612616,2.711838581586481,10.950795702896542
2017-06-12,0.372071905685351,0.42332317542401565,10.382168251916152
2017-06-13,0.2516237264136424,5.966740542370794,18.704297103456767
2017-06-14,0.4090790162218735,-0.9312878997752948,19.089666635885123
2017-06-15,1.870617477760335,9.45332748484009,22.259996306214795
2017-06-16,5.503724566749777,2.224443623603287,4.732308307938561
2017-06-17,0.72221196170776,2.1516144919506264,11.88076769169206
2017-06-18,0.8706713454612616,2.711838581586481,10.950795702896542
2017-06-19,0.372071905685351,5.423323175424016,28.382168251916152
2017-06-20,-0.7483762735863576,-0.03325945762920557,10.704297103456767
2017-06-21,1.4090790162218734,8.068712100224705,13.089666635885123
2017-06-22,0.870617477760335,4.45332748484009,19.259996306214795
2017-06-23,2.503724566749777,0.2244436236032874,19.73230830793856
2017-06-24,1.72221196170776,2.1516144919506264,10.88076769169206
2017-06-25,0.8706713454612616,2.711838581586481,10.950795702896542
2017-06-26,0.372071905685351,8.423323175424017,16.382168251916152
2017-06-27,1.2516237264136425,-1.0332594576292056,10.704297103456767
2017-06-28,0.4090790162218735,1.068712100224705,19.089666635885123
2017-06-29,-0.129382522239665,5.45332748484009,11.259996306214795
2017-06-30,2.503724566749777,1.2244436236032874,10.73230830793856
2017-07-01,0.72221196170776,3.1516144919506264,11.88076769169206
2017-07-02,0.8706713454612616,2.711838581586481,10.950795702896542
2017-07-03,0.372071905685351,-0.5766768245759843,8.382168251916152
2017-07-04,0.2516237264136424,-1.0332594576292056,-4.295702896543232
2017-07-05,5.409079016221874,0.0687121002247052,15.089666635885123
2017-07-06,4.870617477760335,6.45332748484009,11.259996306214795
2017-07-07,4.503724566749777,7.224443623603287,9.73230830793856
2017-07-08,3.7222119617077603,2.1516144919506264,11.88076769169206
2017-07-09,2.8706713454612616,2.711838581586481,10.950795702896542
2017-07-10,2.3720719056853508,-0.5766768245759843,7.382168251916151
2017-07-11,1.2516237264136425,2.966740542370794,16.704297103456767
2017-07-12,8.409079016221874,4.0687121002247055,11.089666635885123
2017-07-13,9.870617477760335,-1.5466725151599103,25.259996306214795
2017-07-14,3.503724566749777,14.224443623603287,10.73230830793856
2017-07-15,5.72221196170776,4.151614491950626,15.88076769169206
2017-07-16,11.870671345461261,2.711838581586481,10.950795702896542
