,chef/chef,hashicorp/terraform,pulumi/pulumi
2016-11-08,6.573658446008677,56.031353285731164,1.3376158403808174
2016-11-09,11.090709137252915,45.27559291706757,-0.584964804780473
2016-11-10,13.489787478266742,13.411076788035313,-0.7591583531675699
2016-11-11,7.617596765753448,27.65291183470907,-0.8486478958829189
2016-11-12,4.547999696156378,16.36353454533178,0.9407293934943705
2016-11-13,5.515948414105096,15.947783629580865,2.127542580307557
2016-11-14,0.16430006245674433,54.317746999544234,-0.21311676035178348
2016-11-15,7.573658446008677,34.031353285731164,1.3376158403808174
2016-11-16,19.090709137252915,7.275592917067573,20.415035195219527
2016-11-17,5.4897874782667415,21.411076788035313,19.24084164683243
2016-11-18,6.617596765753448,16.65291183470907,2.1513521041170813
2016-11-19,4.547999696156378,16.36353454533178,25.94072939349437
2016-11-20,6.515948414105096,21.947783629580865,8.127542580307557
2016-11-21,10.164300062456745,36.317746999544234,5.786883239648216
2016-11-22,4.573658446008677,34.031353285731164,12.337615840380817
2016-11-23,3.090709137252916,23.275592917067573,10.415035195219527
2016-11-24,-1.510212521733259,11.411076788035313,2.24084164683243
2016-11-25,-1.382403234246552,4.652911834709069,0.1513521041170811
2016-11-26,4.547999696156378,8.363534545331781,0.9407293934943705
2016-11-27,5.515948414105096,7.947783629580865,2.127542580307557
2016-11-28,3.1643000624567446,17.317746999544234,2.7868832396482164
2016-11-29,6.573658446008677,18.031353285731164,19.337615840380817
2016-11-30,2.090709137252916,6.275592917067573,0.41503519521952703
2016-12-01,7.4897874782667415,44.41107678803532,7.24084164683243
2016-12-02,7.617596765753448,23.65291183470907,6.151352104117081
2016-12-03,6.547999696156378,19.36353454533178,12.94072939349437
2016-12-04,5.515948414105096,11.947783629580865,2.127542580307557
2016-12-05,7.1643000624567446,35.317746999544234,11.786883239648217
2016-12-06,29.573658446008675,21.031353285731164,4.337615840380817
2016-12-07,14.090709137252915,15.275592917067573,5.415035195219527
2016-12-08,7.4897874782667415,29.411076788035313,-0.7591583531675699
2016-12-09,16.617596765753447,32.65291183470907,3.1513521041170813
2016-12-10,4.547999696156378,45.36353454533178,1.9407293934943706
2016-12-11,5.515948414105096,13.947783629580865,2.127542580307557
2016-12-12,7.1643000624567446,66.31774699954424,4.786883239648216
2016-12-13,26.573658446008675,40.031353285731164,10.337615840380817
2016-12-14,4.090709137252916,13.275592917067573,6.415035195219527
2016-12-15,6.4897874782667415,30.411076788035313,1.2408416468324301
2016-12-16,4.617596765753448,22.65291183470907,11.15135210411708
2016-12-17,5.547999696156378,12.363534545331781,0.9407293934943705
2016-12-18,5.515948414105096,20.947783629580865,2.127542580307557
2016-12-19,1.1643000624567443,11.317746999544235,-0.21311676035178348
2016-12-20,-1.4263415539913233,5.031353285731166,-0.6623841596191827
