,chef/chef,hashicorp/terraform,pulumi/pulumi
2019-10-08,5.753647009686416,5.912702107575251,1.6674093151638125
2019-10-09,5.744169900423281,4.727325240476631,1.6946914567793834
2019-10-10,5.388705917706031,-9.860553517067435,3.2218451887356396
2019-10-11,5.681376647637367,4.700236237161196,1.1644816747637567
2019-10-12,6.0918627194742,4.370918110127851,2.993731005571995
2019-10-13,5.787357934732085,4.365100198030876,2.4186439235120956
2019-10-14,5.776626709294133,4.145602736989183,2.4051944545249553
2019-10-15,16.36570119483046,1.1935242040994112,3.3130989434138245
2019-10-16,-2.5930938452694305,4.176591338168192,2.1076896350029513
2019-10-17,5.82123662003547,4.041820325201057,1.695015289570471
2019-10-18,8.054072746523296,10.210216279062712,4.547208925340884
2019-10-19,4.514134207668078,4.193058494092622,1.3414712446732788
2019-10-20,4.6727443985946415,4.158141338472411,1.7899557699040378
2019-10-21,-2.658699584216593,4.372121014579604,1.7273749847054836
2019-10-22,-0.011857439533365266,2.456466106119791,0.9526503487472602
2019-10-23,1.0809873579210816,4.660582472128048,4.710397816209831
2019-10-24,0.2801417562021978,7.933992558944988,1.0093255169183755
2019-10-25,0.4354836258059575,-0.34748410296938487,2.9576061561320968
2019-10-26,5.889396955767134,4.04271141535863,2.6268817080795452
2019-10-27,5.6018069470239436,3.9030528709825356,3.144931686887791
2019-10-28,17.839901001451878,11.475485271814808,4.0024097015513735
2019-10-29,-0.7468077216803395,5.745800783194136,3.7052674472368694
2019-10-30,0.33362701343460616,4.31821204058412,3.4984933652772647
2019-10-31,7.009335672161687,-5.278853003628933,2.0810065421254214
2019-11-01,13.91204475098754,4.315525495084109,2.490034595203551
2019-11-02,6.2045751632993165,4.963116152479394,1.7507703858412815
2019-11-03,8.607277863312511,4.53638557407999,2.4014837077051183
2019-11-04,8.13303252712979,2.5232514728847035,1.1011166128342007
2019-11-05,8.322646934226112,2.7503000228063237,7.373218402088652
2019-11-06,8.90480524149838,13.360332246319196,6.437183631393008
2019-11-07,2.5763222198368556,3.4659790702782516,5.3804681706788315
2019-11-08,8.360957729644579,12.977046210306254,3.754647853977733
2019-11-09,8.01160416744624,8.052818285018354,3.5190163291579553
2019-11-10,2.193698241070071,3.184515846886914,2.3431697368796995
2019-11-11,-5.309120241950144,4.381805517456941,1.641428283824312
2019-11-12,19.076238164412125,3.841931220489017,2.352468757264769
2019-11-13,5.625622831333042,9.787781422928303,1.508726551517074
2019-11-14,16.41495822740744,-6.064161555230841,2.2398002827524075
2019-11-15,20.529263606585445,6.208317061139173,0.9277316096870999
2019-11-16,7.192877384613162,4.08054196127441,2.257811793370897
2019-11-17,7.928242488406373,6.1271145233842725,1.987035875924656
2019-11-18,7.156963815131852,7.105380907317391,2.8250992828115864
2019-11-19,16.54775044381085,5.705639431354971,12.631441701637922
2019-11-20,7.2769359146553025,4.627278470252225,8.238465557353097
2019-11-21,5.444903708282507,4.246637625035159,7.502268465040866
2019-11-22,-1.3496876776982458,3.7084885257686113,2.2906034211366095
2019-11-23,4.080484787823159,4.06508498656336,1.0769036888848638
2019-11-24,1.61717093853747,3.2165009831018105,1.489406208295052
2019-11-25,-4.335768077340676,2.282158090664629,2.0944947181097917
2019-11-26,1.8738653461524761,2.6669029379122757,1.0469389957003403
2019-11-27,1.039771190946505,2.6587489477865756,0.2506015356208653
2019-11-28,1.1999422251639058,-8.414105304877896,-0.09998284445475886
2019-11-29,0.8755793939004562,2.436422748632471,0.4241494244727686
2019-11-30,2.0418944055381028,3.8079788498967173,1.1446351939405062
2019-12-01,2.8649371152947998,3.5275334698448315,1.2518307474882013
2019-12-02,-2.1672252960037177,5.566197380534627,-0.29502961685795714
2019-12-03,1.8993479885868054,16.09724290905354,0.4310809970450109
2019-12-04,12.694678750683993,8.247505413243989,1.1391210981728181
2019-12-05,19.995704426139284,7.472653579172669,0.9880479068024448
2019-12-06,3.0102508470493508,15.659577415363586,0.3530470515472639
2019-12-07,2.2426976189399985,3.4780798311791687,1.0569335790874201
2019-12-08,2.7745436053906336,3.458042424360519,1.087000628504007
2019-12-09,14.457884219500936,4.384667678217838,1.7331288658969584
2019-12-10,8.203539818338799,8.893490413032145,2.053082568435048
2019-12-11,0.10894814186967405,5.989806035491446,1.950690224228499
2019-12-12,12.013771775251751,4.08454974530308,2.9549311215986633
2019-12-13,5.337413464058729,3.6395507958599844,2.2092199661709664
2019-12-14,5.81272687966289,2.837002890409827,0.7746776954157891
2019-12-15,3.4908738100548993,2.9085720801679122,0.7922721527449649
2019-12-16,4.6687255679865,2.58945904166303,2.892939646272091
2019-12-17,4.488480643207007,3.2177831993619153,5.633664859222615
2019-12-18,4.115139065667313,1.693270384512907,2.024894914391044
2019-12-19,4.005503333838109,0.9246605744822101,0.943941321456344
2019-12-20,-3.8058610775727617,2.052568419556276,4.990616506914426
2019-12-21,3.250931127899656,2.6899219595608876,2.5458267816850295
2019-12-22,3.7527562032356214,1.66701341636068,2.537896576928258
2019-12-23,-5.6595947811578,0.11158591920548493,0.0450242820402893
2019-12-24,3.43431137561582,-1.1180359598677012,0.0479937603682016
2019-12-25,3.544878379744082,0.29741223858239957,0.11428354278047384
2019-12-26,3.4525290225171186,-0.8089141060694109,0.06680300434629265
2019-12-27,3.3355487446976335,0.3467527556488257,-0.23979333080936122
2019-12-28,6.851206239130003,0.7087644623138818,0.29090155908486337
2019-12-29,3.9759092158025857,0.8652842618798271,0.2663598862622821
2019-12-30,3.0750187236336446,0.20751997237796052,0.3126331661199425
2019-12-31,-0.5042588423163898,-0.9203548128223147,0.302163816555995
2020-01-01,1.6312232406909464,-0.9523162998908128,0.16813651537264646
2020-01-02,2.6514784253997585,0.0056093363750920056,0.8779063987248517
2020-01-03,-0.9432753016904769,0.20954818273849432,0.708844809379372
2020-01-04,4.59336596578044,0.5792289980875831,0.3113780833359947
2020-01-05,4.6885369519285085,0.7339897901144669,0.42539093667624234
2020-01-06,-7.326073773115016,5.6943299103103024,0.501126145552535
2020-01-07,-2.6280069737925067,14.599811454567117,1.3167780040465544
2020-01-08,5.37517699693138,3.650204573801669,1.2001304048935633
2020-01-09,5.2902929453321486,1.137075581803416,-0.6285167958072393
2020-01-10,-4.11332200085271,17.144099636082935,0.2518346246744134
2020-01-11,5.514988118431,1.0505185959624863,0.48052727461682027
2020-01-12,6.4786799743622705,1.1429927474990693,0.6984916222677555
2020-01-13,6.830736458148763,18.132238588945174,1.944350787852159
2020-01-14,6.757781743591582,1.591849391354255,0.8183896009894231
2020-01-15,2.009238146168357,1.028441862436797,-0.10652001193447239
2020-01-16,15.978117473494779,1.0716615278192605,1.8216472553585645
2020-01-17,7.99646845674768,1.1164376579480344,5.665656219041802
2020-01-18,7.5401724733429685,1.5657081996633724,1.7760591395302123
2020-01-19,7.378370784819595,1.634831322463692,0.9186132406832876
2020-01-20,-6.880157954059239,1.9076804507923844,0.4916027378160648
2020-01-21,10.801565241554286,-1.2379327062879835,5.342252159567522
2020-01-22,24.790126337742173,9.799873377831599,1.4208610075961685
2020-01-23,11.1851790296336,1.8441042168514592,0.8712354892117782
