,mongodb/mongo,apache/cassandra,apache/couchdb
2017-05-02,5.472746915143228,4.276047838490235,1.538487702773417
2017-05-03,11.727372934285377,9.146040748805726,3.371442919599602
2017-05-04,17.044423625529618,-0.021701186678145135,-0.3962990158842694
2017-05-05,15.23556742796374,-0.3851243226819263,2.500026164311879
2017-05-06,12.854615047011361,1.577329889772286,0.8269492412349555
2017-05-07,12.18428537668169,1.9262309886733853,1.0540554683411825
2017-05-08,7.480988673384987,3.48117604361844,0.1053375196232339
2017-05-09,-1.5272530848567722,-0.7239521615097652,4.538487702773417
2017-05-10,-5.272627065714624,13.146040748805726,2.371442919599602
2017-05-11,-5.955576374470383,6.978298813321855,0.6037009841157306
2017-05-12,15.23556742796374,12.614875677318073,0.5000261643118786
2017-05-13,10.854615047011361,1.577329889772286,0.8269492412349555
2017-05-14,12.18428537668169,1.9262309886733853,2.0540554683411827
2017-05-15,5.480988673384987,2.48117604361844,2.105337519623234
2017-05-16,9.472746915143228,1.2760478384902347,3.538487702773417
2017-05-17,17.727372934285377,-0.8539592511942742,-0.6285570804003984
2017-05-18,-0.9555763744703833,10.978298813321855,0.6037009841157306
2017-05-19,11.23556742796374,0.6148756773180737,4.500026164311879
2017-05-20,11.854615047011361,1.577329889772286,9.826949241234956
2017-05-21,12.18428537668169,1.9262309886733853,1.0540554683411825
2017-05-22,6.480988673384987,-0.5188239563815601,5.105337519623234
2017-05-23,9.472746915143228,-0.7239521615097652,-0.461512297226583
2017-05-24,8.727372934285377,5.146040748805726,0.37144291959960163
2017-05-25,17.044423625529618,-1.0217011866781451,2.6037009841157306
2017-05-26,7.235567427963741,2.6148756773180737,2.500026164311879
2017-05-27,11.854615047011361,1.577329889772286,0.8269492412349555
2017-05-28,12.18428537668169,1.9262309886733853,1.0540554683411825
2017-05-29,-1.5190113266150127,1.48117604361844,1.1053375196232338
2017-05-30,10.472746915143228,-0.7239521615097652,3.538487702773417
2017-05-31,5.727372934285376,10.146040748805726,1.3714429195996016
2017-06-01,4.044423625529617,4.978298813321855,0.6037009841157306
2017-06-02,9.23556742796374,3.6148756773180737,6.500026164311879
2017-06-03,10.854615047011361,1.577329889772286,11.826949241234956
2017-06-04,12.18428537668169,1.9262309886733853,1.0540554683411825
2017-06-05,16.48098867338499,2.48117604361844,5.105337519623234
2017-06-06,10.472746915143228,7.276047838490235,2.538487702773417
2017-06-07,25.727372934285377,-0.8539592511942742,3.371442919599602
2017-06-08,10.044423625529618,-1.0217011866781451,2.6037009841157306
2017-06-09,13.23556742796374,0.6148756773180737,1.5000261643118786
2017-06-10,10.854615047011361,1.577329889772286,0.8269492412349555
2017-06-11,12.18428537668169,1.9262309886733853,1.0540554683411825
2017-06-12,9.480988673384987,0.4811760436184399,0.1053375196232339
2017-06-13,18.472746915143226,6.276047838490235,0.538487702773417
2017-06-14,19.727372934285377,-0.8539592511942742,0.37144291959960163
2017-06-15,21.044423625529618,9.978298813321855,1.6037009841157306
2017-06-16,4.235567427963741,2.6148756773180737,5.500026164311879
2017-06-17,12.854615047011361,1.577329889772286,0.8269492412349555
2017-06-18,12.18428537668169,1.9262309886733853,1.0540554683411825
2017-06-19,27.48098867338499,5.48117604361844,0.1053375196232339
2017-06-20,10.472746915143228,0.27604783849023484,-0.461512297226583
2017-06-21,13.727372934285377,8.146040748805726,1.3714429195996016
2017-06-22,18.044423625529618,4.978298813321855,0.6037009841157306
2017-06-23,19.23556742796374,0.6148756773180737,2.500026164311879
2017-06-24,11.854615047011361,1.577329889772286,1.8269492412349555
2017-06-25,12.18428537668169,1.9262309886733853,1.0540554683411825
2017-06-26,15.480988673384987,8.48117604361844,0.1053375196232339
