,pulumi/pulumi,hashicorp/terraform,chef/chef
2016-12-08,-0.7578568896541248,29.481735622288618,7.460953562566466
2016-12-09,3.102972603433433,32.54993838726558,16.566944345976605
2016-12-10,2.0624196080417274,45.16560659003055,4.423165544133286
2016-12-11,2.069361590790163,13.680075454499418,5.435082122178896
2016-12-12,4.768995290423861,66.65077142519539,7.180503367600142
2016-12-13,10.290973312401883,40.22769450211847,26.700649887746664
2016-12-14,6.463134484563056,13.244178018601982,4.232701169797943
2016-12-15,1.242143110345875,30.481735622288618,6.460953562566466
2016-12-16,11.102972603433432,22.549938387265577,4.566944345976604
2016-12-17,1.0624196080417276,12.165606590030553,5.423165544133286
2016-12-18,2.069361590790163,20.680075454499416,5.435082122178896
2016-12-19,-0.2310047095761383,11.650771425195389,1.180503367600142
2016-12-20,-0.7090266875981164,5.2276945021184655,-1.2993501122533377
2016-12-21,-0.536865515436944,5.244178018601982,19.232701169797945
2016-12-22,0.2421431103458752,-1.518264377711383,22.460953562566466
2016-12-23,5.102972603433433,0.5499383872655756,-0.43305565402339585
2016-12-24,1.0624196080417276,14.165606590030553,4.423165544133286
2016-12-25,2.069361590790163,23.680075454499416,5.435082122178896
2016-12-26,-0.2310047095761383,1.6507714251953882,-1.819496632399858
2016-12-27,-0.7090266875981164,12.227694502118466,-3.2993501122533377
2016-12-28,-0.536865515436944,7.244178018601982,-0.7672988302020562
2016-12-29,2.242143110345875,0.4817356222886171,1.4609535625664658
2016-12-30,8.102972603433432,3.5499383872655756,-1.4330556540233959
2016-12-31,12.062419608041727,8.165606590030553,4.423165544133286
2017-01-01,13.069361590790162,9.680075454499418,5.435082122178896
2017-01-02,9.768995290423861,14.650771425195389,-1.819496632399858
2017-01-03,7.290973312401883,20.227694502118464,-1.2993501122533377
2017-01-04,-0.536865515436944,16.244178018601982,3.2327011697979438
2017-01-05,-0.7578568896541248,9.481735622288618,13.460953562566466
2017-01-06,-0.897027396566567,1.5499383872655756,2.566944345976604
2017-01-07,1.0624196080417276,7.165606590030553,4.423165544133286
2017-01-08,9.069361590790162,9.680075454499418,5.435082122178896
2017-01-09,-0.2310047095761383,35.65077142519539,5.180503367600142
2017-01-10,16.290973312401885,6.2276945021184655,-3.2993501122533377
2017-01-11,10.463134484563057,19.244178018601982,12.232701169797943
2017-01-12,12.242143110345875,17.481735622288618,4.460953562566466
2017-01-13,12.102972603433432,22.549938387265577,0.5669443459766041
2017-01-14,9.062419608041727,7.165606590030553,6.423165544133286
2017-01-15,5.069361590790162,9.680075454499418,5.435082122178896
2017-01-16,17.768995290423863,2.6507714251953884,-0.819496632399858
2017-01-17,13.290973312401883,29.227694502118464,9.700649887746662
2017-01-18,7.463134484563056,24.244178018601982,6.232701169797943
2017-01-19,1.242143110345875,14.481735622288618,5.460953562566466
2017-01-20,7.102972603433433,44.54993838726558,7.566944345976604
2017-01-21,11.062419608041727,22.165606590030553,8.423165544133287
2017-01-22,4.069361590790162,16.680075454499416,5.435082122178896
2017-01-23,7.768995290423861,37.65077142519539,9.180503367600142
2017-01-24,4.290973312401883,15.227694502118466,10.700649887746662
2017-01-25,8.463134484563057,14.244178018601982,8.232701169797943
2017-01-26,14.242143110345875,54.48173562228862,-1.5390464374335342
2017-01-27,12.102972603433432,40.54993838726558,-1.4330556540233959
2017-01-28,9.062419608041727,13.165606590030553,5.423165544133286
2017-01-29,2.069361590790163,25.680075454499416,6.435082122178896
2017-01-30,2.7689952904238617,46.65077142519539,0.18050336760014196
2017-01-31,1.2909733124018836,41.22769450211847,-2.2993501122533377
2017-02-01,4.463134484563056,31.244178018601982,6.232701169797943
2017-02-02,26.242143110345875,21.481735622288618,11.460953562566466
2017-02-03,12.102972603433432,56.54993838726558,2.566944345976604
2017-02-04,7.062419608041727,14.165606590030553,4.423165544133286
2017-02-05,2.069361590790163,11.680075454499418,5.435082122178896
2017-02-06,-0.2310047095761383,13.650771425195389,3.180503367600142
2017-02-07,2.2909733124018836,30.227694502118464,10.700649887746662
2017-02-08,12.463134484563057,28.244178018601982,11.232701169797943
2017-02-09,30.242143110345875,33.48173562228862,15.460953562566466
2017-02-10,11.102972603433432,27.549938387265577,19.566944345976605
2017-02-11,17.06241960804173,7.165606590030553,12.423165544133287
2017-02-12,16.069361590790162,11.680075454499418,7.435082122178896
2017-02-13,19.768995290423863,57.65077142519539,2.180503367600142
2017-02-14,0.2909733124018836,24.227694502118464,6.700649887746662
2017-02-15,11.463134484563057,53.244178018601986,3.2327011697979438
2017-02-16,15.242143110345875,57.48173562228862,3.460953562566466
2017-02-17,2.102972603433433,43.54993838726558,7.566944345976604
2017-02-18,4.062419608041727,19.165606590030553,4.423165544133286
2017-02-19,8.069361590790162,13.680075454499418,5.435082122178896
2017-02-20,5.768995290423861,18.650771425195387,-1.819496632399858
2017-02-21,2.2909733124018836,11.227694502118466,-1.2993501122533377
2017-02-22,10.463134484563057,15.244178018601982,3.2327011697979438
2017-02-23,9.242143110345875,29.481735622288618,5.460953562566466
2017-02-24,2.102972603433433,19.549938387265577,-1.4330556540233959
2017-02-25,18.06241960804173,12.165606590030553,4.423165544133286
2017-02-26,12.069361590790162,7.680075454499418,5.435082122178896
2017-02-27,7.768995290423861,7.650771425195388,6.180503367600142
2017-02-28,15.290973312401883,25.227694502118464,17.700649887746664
2017-03-01,9.463134484563057,46.244178018601986,1.2327011697979438
2017-03-02,6.242143110345875,46.48173562228862,2.460953562566466
2017-03-03,5.102972603433433,15.549938387265575,13.566944345976605
2017-03-04,1.0624196080417276,20.165606590030553,4.423165544133286
2017-03-05,2.069361590790163,14.680075454499418,5.435082122178896
2017-03-06,4.768995290423861,13.650771425195389,11.180503367600142
2017-03-07,0.2909733124018836,23.227694502118464,27.700649887746664
2017-03-08,0.46313448456305595,37.244178018601986,39.23270116979794
2017-03-09,5.242143110345875,14.481735622288618,14.460953562566466
2017-03-10,8.102972603433432,11.549938387265575,6.566944345976604
2017-03-11,20.06241960804173,7.165606590030553,8.423165544133287
2017-03-12,3.069361590790163,16.680075454499416,5.435082122178896
2017-03-13,5.768995290423861,38.65077142519539,3.180503367600142
2017-03-14,0.2909733124018836,64.22769450211847,13.700649887746662
2017-03-15,6.463134484563056,39.244178018601986,10.232701169797943
2017-03-16,2.242143110345875,48.48173562228862,10.460953562566466
2017-03-17,-0.897027396566567,41.54993838726558,21.566944345976605
2017-03-18,1.0624196080417276,20.165606590030553,4.423165544133286
2017-03-19,2.069361590790163,21.680075454499416,5.435082122178896
2017-03-20,-0.2310047095761383,27.650771425195387,15.180503367600142
2017-03-21,2.2909733124018836,17.227694502118464,27.700649887746664
2017-03-22,0.46313448456305595,28.244178018601982,1.2327011697979438
2017-03-23,3.242143110345875,44.48173562228862,-1.5390464374335342
2017-03-24,-0.897027396566567,17.549938387265577,0.5669443459766041
2017-03-25,1.0624196080417276,18.165606590030553,4.423165544133286
2017-03-26,2.069361590790163,11.680075454499418,7.435082122178896
2017-03-27,-0.2310047095761383,45.65077142519539,7.180503367600142
