,facebook/react-native,tidev/titanium-sdk,flutter/flutter
2015-02-28,8.485160758840884,7.56225779051866,6.418355971151003
2015-03-01,11.668539879720004,4.075994054254924,7.727421905216936
2015-03-02,9.318431051350306,13.922469740404523,2.3023641730939866
2015-03-03,11.406177242357366,6.124070977331847,2.8723394876345187
2015-03-04,4.108100319280443,-0.816176275415406,-0.3453802925852618
2015-03-05,6.579940978621103,2.8520929553538252,8.028246081041113
2015-03-06,2.433649769829894,8.279290757551628,1.9966526744477058
2015-03-07,11.485160758840884,3.56225779051866,5.418355971151003
2015-03-08,9.668539879720004,4.075994054254924,7.727421905216936
2015-03-09,15.318431051350306,1.9224697404045228,3.3023641730939866
2015-03-10,12.406177242357366,8.124070977331847,3.8723394876345187
2015-03-11,9.108100319280442,8.183823724584594,5.654619707414739
2015-03-12,7.579940978621103,9.852092955353825,-0.9717539189588877
2015-03-13,9.433649769829895,8.279290757551628,1.9966526744477058
2015-03-14,19.485160758840884,5.56225779051866,5.418355971151003
2015-03-15,10.668539879720004,5.075994054254924,8.727421905216936
2015-03-16,22.318431051350306,-0.07753025959547721,3.3023641730939866
2015-03-17,15.406177242357366,1.124070977331847,2.8723394876345187
2015-03-18,17.108100319280442,-1.816176275415406,1.6546197074147382
2015-03-19,13.579940978621103,0.852092955353825,-0.9717539189588877
2015-03-20,13.433649769829895,3.2792907575516272,2.9966526744477058
2015-03-21,18.485160758840884,5.56225779051866,5.418355971151003
2015-03-22,16.668539879720004,4.075994054254924,7.727421905216936
2015-03-23,29.318431051350306,0.9224697404045228,4.302364173093987
2015-03-24,19.406177242357366,-0.8759290226681531,-0.12766051236548126
2015-03-25,40.108100319280446,-1.816176275415406,0.6546197074147382
2015-03-26,134.5799409786211,4.852092955353825,1.0282460810411123
2015-03-27,39.43364976982989,1.2792907575516272,-2.0033473255522942
2015-03-28,18.485160758840884,3.56225779051866,5.418355971151003
2015-03-29,29.668539879720004,4.075994054254924,7.727421905216936
2015-03-30,26.318431051350306,3.922469740404523,0.3023641730939866
2015-03-31,46.406177242357366,3.124070977331847,-3.1276605123654813
2015-04-01,47.108100319280446,2.183823724584594,-2.345380292585262
2015-04-02,26.579940978621103,0.852092955353825,-3.9717539189588877
2015-04-03,30.433649769829895,6.279290757551627,-3.0033473255522942
2015-04-04,18.485160758840884,4.56225779051866,5.418355971151003
2015-04-05,10.668539879720004,4.075994054254924,7.727421905216936
2015-04-06,7.318431051350306,1.9224697404045228,1.3023641730939866
2015-04-07,15.406177242357366,1.124070977331847,-1.1276605123654813
