,playframework/playframework,apache/struts,spring-projects/spring-boot
2012-10-21,2.7223941189378977,0.25347478941948987,5.622308029911717
2012-10-22,-0.35963353083168736,3.8599264023227158,-1.1417472696274544
2012-10-23,0.8256199253895105,-0.26910585574180035,-2.809950034604412
2012-10-24,2.6683352745564726,-0.14193463986090715,-2.271819348086629
2012-10-25,4.969617325838524,-0.12911412704039438,-2.1152259414932226
2012-10-26,8.911009267230465,-0.15658665451292184,-0.6362882125554936
2012-10-27,4.2626576188788174,0.5833400854138181,4.352722776455495
2012-10-28,2.7223941189378977,0.25347478941948987,4.622308029911717
2012-10-29,7.640366469168312,-0.1400735976772843,-1.1417472696274544
2012-10-30,6.8256199253895105,-0.26910585574180035,-2.809950034604412
2012-10-31,13.668335274556473,-0.14193463986090715,-2.271819348086629
2012-11-01,-0.030382674161475887,-0.12911412704039438,-2.1152259414932226
2012-11-02,6.911009267230465,-0.15658665451292184,-0.6362882125554936
2012-11-03,3.262657618878817,0.5833400854138181,4.352722776455495
2012-11-04,2.7223941189378977,0.25347478941948987,4.622308029911717
2012-11-05,4.640366469168312,0.8599264023227157,-1.1417472696274544
2012-11-06,8.82561992538951,13.7308941442582,-2.809950034604412
2012-11-07,3.6683352745564726,-0.14193463986090715,-2.271819348086629
2012-11-08,3.969617325838524,-0.12911412704039438,-2.1152259414932226
2012-11-09,11.911009267230465,-0.15658665451292184,-0.6362882125554936
2012-11-10,5.2626576188788174,0.5833400854138181,4.352722776455495
2012-11-11,3.7223941189378977,0.25347478941948987,4.622308029911717
2012-11-12,2.6403664691683124,-0.1400735976772843,-1.1417472696274544
2012-11-13,5.8256199253895105,-0.26910585574180035,-2.809950034604412
2012-11-14,4.668335274556473,-0.14193463986090715,-2.271819348086629
2012-11-15,5.969617325838524,-0.12911412704039438,-2.1152259414932226
2012-11-16,3.9110092672304653,-0.15658665451292184,-0.6362882125554936
2012-11-17,9.262657618878817,0.5833400854138181,4.352722776455495
2012-11-18,5.722394118937897,0.25347478941948987,4.622308029911717
2012-11-19,5.640366469168312,0.8599264023227157,-1.1417472696274544
2012-11-20,4.8256199253895105,-0.26910585574180035,-2.809950034604412
2012-11-21,9.668335274556473,3.8580653601390926,-2.271819348086629
2012-11-22,2.969617325838524,2.8708858729596054,-2.1152259414932226
2012-11-23,19.911009267230465,-0.15658665451292184,-0.6362882125554936
2012-11-24,4.2626576188788174,0.5833400854138181,4.352722776455495
2012-11-25,3.7223941189378977,0.25347478941948987,4.622308029911717
2012-11-26,3.6403664691683124,-0.1400735976772843,-1.1417472696274544
2012-11-27,1.8256199253895105,0.7308941442581997,-2.809950034604412
2012-11-28,5.668335274556473,0.8580653601390928,-2.271819348086629
2012-11-29,6.969617325838524,-0.12911412704039438,-2.1152259414932226
2012-11-30,2.9110092672304653,1.8434133454870782,-0.6362882125554936
2012-12-01,5.2626576188788174,0.5833400854138181,4.352722776455495
2012-12-02,3.7223941189378977,0.25347478941948987,4.622308029911717
2012-12-03,2.6403664691683124,-0.1400735976772843,-1.1417472696274544
2012-12-04,7.8256199253895105,-0.26910585574180035,-2.809950034604412
2012-12-05,-0.3316647254435272,2.8580653601390926,-2.271819348086629
2012-12-06,4.969617325838524,-0.12911412704039438,-2.1152259414932226
2012-12-07,1.9110092672304655,-0.15658665451292184,-0.6362882125554936
2012-12-08,3.262657618878817,0.5833400854138181,4.352722776455495
2012-12-09,2.7223941189378977,6.2534747894194895,4.622308029911717
2012-12-10,2.6403664691683124,-0.1400735976772843,-1.1417472696274544
2012-12-11,12.82561992538951,-0.26910585574180035,-2.809950034604412
2012-12-12,6.668335274556473,3.8580653601390926,-2.271819348086629
2012-12-13,-0.030382674161475887,1.8708858729596056,-2.1152259414932226
2012-12-14,8.911009267230465,0.8434133454870781,-0.6362882125554936
2012-12-15,3.262657618878817,0.5833400854138181,4.352722776455495
2012-12-16,3.7223941189378977,5.2534747894194895,4.622308029911717
2012-12-17,4.640366469168312,1.8599264023227158,-1.1417472696274544
2012-12-18,0.8256199253895105,5.730894144258199,-2.809950034604412
2012-12-19,0.6683352745564728,-0.14193463986090715,-2.271819348086629
2012-12-20,0.9696173258385241,3.8708858729596054,-2.1152259414932226
2012-12-21,0.9110092672304655,-0.15658665451292184,-0.6362882125554936
2012-12-22,7.2626576188788174,1.583340085413818,4.352722776455495
2012-12-23,3.7223941189378977,0.25347478941948987,4.622308029911717
2012-12-24,-1.3596335308316874,-0.1400735976772843,-1.1417472696274544
2012-12-25,-2.1743800746104895,-0.26910585574180035,-2.809950034604412
2012-12-26,0.6683352745564728,-0.14193463986090715,-2.271819348086629
2012-12-27,2.969617325838524,-0.12911412704039438,-2.1152259414932226
2012-12-28,2.9110092672304653,-0.15658665451292184,-0.6362882125554936
2012-12-29,3.262657618878817,1.583340085413818,4.352722776455495
2012-12-30,2.7223941189378977,0.25347478941948987,4.622308029911717
2012-12-31,-1.3596335308316874,-0.1400735976772843,-1.1417472696274544
2013-01-01,-2.1743800746104895,-0.26910585574180035,-2.809950034604412
2013-01-02,6.668335274556473,6.858065360139093,-2.271819348086629
2013-01-03,10.969617325838524,15.870885872959606,-2.1152259414932226
2013-01-04,0.9110092672304655,-0.15658665451292184,-0.6362882125554936
2013-01-05,4.2626576188788174,0.5833400854138181,4.352722776455495
