,hashicorp/terraform,pulumi/pulumi,chef/chef
2019-12-08,6.245305814633545,2.9702265521593247,9.823621756394866
2019-12-09,4.872756795025703,3.5724674485178687,18.134546126142766
2019-12-10,9.435782005109736,2.3427755717671683,1.7563948656385628
2019-12-11,-0.9045541293440458,0.006264044079170361,-4.881721919537046
2019-12-12,6.474566749776834,0.8551651429802689,6.4836626958475705
2019-12-13,1.0762151014251862,0.8991211869363134,7.725420937605811
2019-12-14,5.79992766337304,2.3539800535598854,9.95807553790747
2019-12-15,6.245305814633545,2.9702265521593247,9.823621756394866
2019-12-16,1.8727567950257031,4.572467448517869,8.134546126142764
2019-12-17,6.435782005109736,5.342775571767168,-2.243605134361437
2019-12-18,-4.904554129344046,0.006264044079170361,1.1182780804629537
2019-12-19,0.4745667497768342,-1.144834857019731,-2.5163373041524295
2019-12-20,0.07621510142518617,3.8991211869363136,-0.27457906239418817
2019-12-21,6.79992766337304,4.353980053559885,6.958075537907471
2019-12-22,6.245305814633545,4.970226552159325,9.823621756394866
2019-12-23,-1.1272432049742969,1.5724674485178687,-1.8654538738572355
2019-12-24,-0.5642179948902635,-0.6572244282328316,-3.243605134361437
2019-12-25,-5.904554129344046,-1.9937359559208296,-1.8817219195370463
2019-12-26,-2.525433250223166,-2.144834857019731,-2.5163373041524295
2019-12-27,-0.9237848985748138,-1.1008788130636866,7.725420937605811
2019-12-28,5.79992766337304,2.3539800535598854,9.95807553790747
2019-12-29,6.245305814633545,2.9702265521593247,9.823621756394866
2019-12-30,-1.1272432049742969,1.5724674485178687,7.134546126142764
2019-12-31,-1.5642179948902635,-0.6572244282328316,-4.243605134361437
2020-01-01,-5.904554129344046,-1.9937359559208296,-5.881721919537046
2020-01-02,-2.525433250223166,-1.144834857019731,-2.5163373041524295
2020-01-03,-0.9237848985748138,-0.10087881306368662,2.725420937605812
2020-01-04,5.79992766337304,2.3539800535598854,6.958075537907471
2020-01-05,6.245305814633545,2.9702265521593247,9.823621756394866
2020-01-06,3.872756795025703,1.5724674485178687,-2.8654538738572355
2020-01-07,13.435782005109736,0.34277557176716844,-4.243605134361437
2020-01-08,0.09544587065595422,-0.9937359559208296,-3.8817219195370463
2020-01-09,-1.5254332502231658,-2.144834857019731,1.4836626958475705
2020-01-10,16.076215101425188,-0.10087881306368662,-1.2745790623941882
2020-01-11,5.79992766337304,2.3539800535598854,6.958075537907471
2020-01-12,6.245305814633545,2.9702265521593247,9.823621756394866
2020-01-13,15.872756795025703,2.5724674485178687,11.134546126142764
2020-01-14,0.4357820051097365,-0.6572244282328316,7.756394865638563
2020-01-15,-0.9045541293440458,-1.9937359559208296,-5.881721919537046
