,angular/angular,facebook/react,jashkenas/backbone
2014-11-18,1.677920216836851,5.852689976996883,-0.03153615375223334
2014-11-19,0.9548050217488364,4.775291190636146,-0.019507705197052364
2014-11-20,3.70858652195594,4.749950713169154,-0.003260583207575586
2014-11-21,2.6794717586416845,6.809075762551579,-0.022912050299537415
2014-11-22,2.838443398594109,5.594003822700432,-0.0298137543709264
2014-11-23,3.6365300887823566,4.387887538261112,-0.029836051788857176
2014-11-24,2.5801860909431547,4.117240422531655,0.005774052472336741
2014-11-25,6.644162811570078,5.8166621655731365,0.013711559595826591
2014-11-26,4.0072120597365615,5.685373590817537,1.021965202370846
2014-11-27,-1.4863984409843807,6.477099609427478,0.019393721817594207
2014-11-28,1.670981947576266,0.9336914718999263,0.024388984420274384
2014-11-29,1.0695833683480367,4.2942123175135505,1.0308228208185128
2014-11-30,2.4513563296722136,5.28128390555573,1.0355726862701968
2014-12-01,3.7278702749028034,6.95209522047213,0.7223681122585661
2014-12-02,2.4470140717040287,2.5751623817675906,0.060299314658819714
2014-12-03,6.070492911365079,5.607146459662319,0.062078182089258395
2014-12-04,4.341793547629205,4.149098477373068,0.03814294838326926
2014-12-05,4.811027940719263,3.0396544902651326,0.0769558748666397
2014-12-06,6.430875485461856,4.063248407467462,0.0917818137169858
2014-12-07,2.178744356493817,5.302976375130152,0.10114963884043937
2014-12-08,16.825670880715172,3.728434778579504,1.4343318262599503
2014-12-09,1.3598294271377642,-2.650135358769256,0.10882131802621833
2014-12-10,0.22222433356774007,2.5728924638815016,0.10421580833172898
2014-12-11,2.0806460426246534,2.886440309468991,3.0632517217606807
2014-12-12,6.003237258422656,4.089028293709361,0.16094160254460524
2014-12-13,2.70993003665398,4.913357171407132,0.17106890414329531
2014-12-14,1.8630170583365946,12.407628162872495,0.195864915843403
2014-12-15,0.971268752181032,2.679003284554054,0.18858063529638935
2014-12-16,0.6020814335595959,2.044600242566026,0.2635101029644762
2014-12-17,2.04996076530071,3.7831048079946314,0.24941086306865698
2014-12-18,3.437774956418698,20.596284115395424,-0.6439968741890557
2014-12-19,-0.16740087414986735,5.155326769199556,1.3538705156331758
2014-12-20,-0.10548330164031061,3.6615664281977756,0.3788634392206208
2014-12-21,1.1809464646208843,3.558045592825658,0.4122351583785568
2014-12-22,1.037772830466254,2.533177834110718,1.0809690991321692
2014-12-23,-0.5437780712302016,2.7293535705565315,0.47459084017724135
2014-12-24,0.5607977822424486,1.2133320238132028,0.1049320430981568
2014-12-25,-1.3318668378371536,3.3910793798048906,-1.3019911539341902
2014-12-26,0.44264413092788396,0.6344972555266719,0.5491716159392621
2014-12-27,0.6470254244475394,2.17707673764021,0.5657851890391161
2014-12-28,0.999509701729575,2.222450244687553,0.59014360466543
2014-12-29,6.847550954942609,4.246417734348047,-1.0857992983289637
2014-12-30,2.1801028098587802,-3.4917606514912656,0.6366020631353362
2014-12-31,-0.11415892656775414,2.0202406297409765,-0.04250921799000617
2015-01-01,-1.5175288815250618,2.1917640235063054,0.6660782045346092
2015-01-02,0.5524403388139136,2.7806064222766347,0.690713335443271
2015-01-03,1.367143676588138,2.955717878805325,0.7149740784914499
2015-01-04,1.6195503411629826,3.3226335466550103,2.743827900912338
2015-01-05,1.0166751670864715,12.747484467544929,0.7462300041511256
2015-01-06,2.047207563371748,-7.749624961064773,0.40009475121779786
2015-01-07,11.047859763931735,5.456345659800451,0.7892650645310509
2015-01-08,3.5519061012620456,3.117874317229792,-1.3424761204647684
2015-01-09,10.152406010389107,1.6171954938667605,0.8418160550307182
2015-01-10,2.0531508663503306,4.935666344036099,0.8857857811020982
2015-01-11,2.5797647619106643,5.686091016363377,0.9241178924151049
2015-01-12,4.713100541427436,5.61300300075401,3.943167594479572
2015-01-13,0.9636272077215677,6.2372531863022935,0.3113102168974407
2015-01-14,2.8011423958701074,2.6180371051790705,-0.47626302495547146
2015-01-15,4.3988382835896624,7.194343559877886,-1.2846082381326978
2015-01-16,2.681152079149147,8.814802858996387,0.08689033929802181
2015-01-17,3.581895837708472,7.765168909128592,1.0873019973065872
2015-01-18,3.215164750542559,6.512144838071429,1.083086697672377
2015-01-19,2.2519291138921305,4.637801199914298,1.0718197739686652
2015-01-20,5.979224318671832,-3.1088889857308395,1.063568851981347
2015-01-21,4.199311585749928,9.822964460525661,1.1450619061670815
2015-01-22,12.238747537748694,17.251992257003696,54.21787864540972
2015-01-23,6.420989615159457,8.00366896754613,4.403446938407747
2015-01-24,3.4229094926948593,7.3766640008153574,6.390262038203366
2015-01-25,3.3720131399448094,8.280649648104596,6.1822382701919905
2015-01-26,3.6337167743180077,7.084914178656735,-0.30755821812801676
2015-01-27,3.4279031598718817,35.687975655124475,3.024896659946647
2015-01-28,3.933124003145929,7.283511394055617,2.9923797562993193
2015-01-29,2.4887064575486697,-1.9107892647269524,1.5906207383655595
2015-01-30,1.158571637500131,1.7304258461234463,2.7512604698513163
2015-01-31,1.9821967250478245,16.694812068802428,1.7763804763134077
2015-02-01,3.4281476169229568,7.762109407328916,1.45196439078974
2015-02-02,2.847404774938122,19.439256681478838,-0.6089605158773672
2015-02-03,-5.658919011613882,8.489781289831832,3.031606938142137
2015-02-04,-1.961105074874854,9.62769698289804,-1.0191185525055104
