,angular/angular,facebook/react,jquery/jquery
2014-11-18,3.1596407793886785,12.961523070766768,-0.5946609412995967
2014-11-19,0.7730861575399395,5.827069289254164,0.17004494105334436
2014-11-20,1.6722458214054847,-0.6239111029027002,0.24847631360236397
2014-11-21,-3.6291439652784194,6.621671745621326,0.38109859328346724
2014-11-22,6.192284606150152,3.3634299873795674,0.32890079108566495
2014-11-23,8.596615569304646,5.107181334072091,0.22046510912057135
2014-11-24,2.2352710314895186,4.743035675808785,-0.7543248068458152
2014-11-25,6.1596407793886785,10.961523070766768,-0.5946609412995967
2014-11-26,3.7730861575399395,5.827069289254164,0.17004494105334436
2014-11-27,-3.3277541785945153,1.3760888970972998,0.24847631360236397
2014-11-28,-3.6291439652784194,0.6216717456213255,0.38109859328346724
2014-11-29,5.192284606150152,3.3634299873795674,0.32890079108566495
2014-11-30,7.596615569304646,7.107181334072091,0.22046510912057135
2014-12-01,3.2352710314895186,7.743035675808785,-0.7543248068458152
2014-12-02,0.1596407793886785,5.961523070766768,0.4053390587004033
2014-12-03,5.7730861575399395,4.827069289254164,4.1700449410533444
2014-12-04,2.6722458214054847,-0.6239111029027002,2.2484763136023638
2014-12-05,0.3708560347215806,2.6216717456213257,2.3810985932834674
2014-12-06,11.192284606150153,4.363429987379567,2.328900791085665
2014-12-07,7.596615569304646,8.107181334072092,0.22046510912057135
2014-12-08,16.235271031489518,4.743035675808785,3.245675193154185
2014-12-09,-2.8403592206113215,-1.0384769292332319,7.405339058700403
2014-12-10,-0.22691384246006052,0.8270692892541631,2.1700449410533444
2014-12-11,0.6722458214054847,-1.6239111029027002,1.248476313602364
2014-12-12,2.3708560347215806,3.6216717456213257,0.38109859328346724
2014-12-13,8.192284606150153,6.363429987379567,1.328900791085665
2014-12-14,7.596615569304646,16.10718133407209,0.22046510912057135
2014-12-15,0.23527103148951875,3.7430356758087853,1.245675193154185
2014-12-16,-3.8403592206113215,2.961523070766768,-0.5946609412995967
2014-12-17,0.7730861575399395,0.8270692892541631,4.1700449410533444
2014-12-18,1.6722458214054847,16.3760888970973,0.24847631360236397
2014-12-19,-3.6291439652784194,4.621671745621326,0.38109859328346724
2014-12-20,5.192284606150152,5.363429987379567,0.32890079108566495
2014-12-21,7.596615569304646,7.107181334072091,0.22046510912057135
2014-12-22,0.23527103148951875,3.7430356758087853,-0.7543248068458152
2014-12-23,-3.8403592206113215,4.961523070766768,5.405339058700403
2014-12-24,-1.2269138424600605,-2.172930710745837,0.17004494105334436
2014-12-25,-3.3277541785945153,-0.6239111029027002,3.2484763136023638
2014-12-26,-3.6291439652784194,-0.37832825437867446,1.3810985932834672
2014-12-27,5.192284606150152,3.3634299873795674,0.32890079108566495
2014-12-28,7.596615569304646,5.107181334072091,0.22046510912057135
2014-12-29,6.235271031489519,4.743035675808785,-0.7543248068458152
2014-12-30,0.1596407793886785,0.9615230707667681,-0.5946609412995967
2014-12-31,-2.2269138424600605,-1.1729307107458369,0.17004494105334436
2015-01-01,-3.3277541785945153,-1.6239111029027002,0.24847631360236397
2015-01-02,-3.6291439652784194,1.6216717456213257,0.38109859328346724
2015-01-03,5.192284606150152,3.3634299873795674,2.328900791085665
2015-01-04,7.596615569304646,5.107181334072091,0.22046510912057135
2015-01-05,0.23527103148951875,11.743035675808786,0.24567519315418485
2015-01-06,1.1596407793886785,-1.0384769292332319,-0.5946609412995967
2015-01-07,8.77308615753994,2.827069289254163,4.1700449410533444
2015-01-08,2.6722458214054847,-0.6239111029027002,0.24847631360236397
2015-01-09,6.37085603472158,1.6216717456213257,1.3810985932834672
2015-01-10,5.192284606150152,4.363429987379567,0.32890079108566495
2015-01-11,7.596615569304646,6.107181334072091,6.220465109120571
2015-01-12,3.2352710314895186,2.7430356758087853,2.245675193154185
2015-01-13,1.1596407793886785,14.961523070766768,2.4053390587004033
2015-01-14,0.7730861575399395,0.8270692892541631,1.1700449410533444
2015-01-15,3.6722458214054847,4.3760888970973,0.24847631360236397
2015-01-16,-0.6291439652784194,10.621671745621326,0.38109859328346724
2015-01-17,6.192284606150152,6.363429987379567,0.32890079108566495
2015-01-18,7.596615569304646,6.107181334072091,0.22046510912057135
2015-01-19,0.23527103148951875,0.743035675808785,1.245675193154185
2015-01-20,7.1596407793886785,2.961523070766768,-0.5946609412995967
2015-01-21,2.7730861575399395,8.827069289254164,0.17004494105334436
2015-01-22,10.672245821405484,15.3760888970973,0.24847631360236397
2015-01-23,3.3708560347215806,11.621671745621326,0.38109859328346724
2015-01-24,6.192284606150152,5.363429987379567,0.32890079108566495
2015-01-25,7.596615569304646,7.107181334072091,1.2204651091205714
2015-01-26,1.2352710314895188,4.743035675808785,0.24567519315418485
2015-01-27,5.1596407793886785,38.961523070766766,-0.5946609412995967
2015-01-28,2.7730861575399395,6.827069289254164,0.17004494105334436
2015-01-29,-0.3277541785945153,-2.6239111029027002,5.248476313602364
2015-01-30,-1.6291439652784194,5.621671745621326,3.3810985932834674
2015-01-31,5.192284606150152,14.363429987379568,0.32890079108566495
2015-02-01,7.596615569304646,6.107181334072091,0.22046510912057135
2015-02-02,0.23527103148951875,19.743035675808784,-0.7543248068458152
2015-02-03,-3.8403592206113215,8.961523070766768,-0.5946609412995967
2015-02-04,-2.2269138424600605,8.827069289254164,1.1700449410533444
2015-02-05,18.672245821405486,8.3760888970973,2.2484763136023638
2015-02-06,14.37085603472158,13.621671745621326,0.38109859328346724
2015-02-07,9.192284606150153,5.363429987379567,0.32890079108566495
2015-02-08,7.596615569304646,6.107181334072091,0.22046510912057135
2015-02-09,2.2352710314895186,11.743035675808786,-0.7543248068458152
2015-02-10,5.1596407793886785,5.961523070766768,0.4053390587004033
2015-02-11,3.7730861575399395,5.827069289254164,2.1700449410533444
2015-02-12,-0.3277541785945153,10.3760888970973,0.24847631360236397
2015-02-13,3.3708560347215806,9.621671745621326,0.38109859328346724
2015-02-14,8.192284606150153,11.363429987379568,6.328900791085665
2015-02-15,10.596615569304646,6.107181334072091,0.22046510912057135
2015-02-16,2.2352710314895186,1.743035675808785,-0.7543248068458152
2015-02-17,11.159640779388678,16.961523070766766,0.4053390587004033
2015-02-18,12.77308615753994,5.827069289254164,0.17004494105334436
2015-02-19,6.672245821405484,17.3760888970973,3.2484763136023638
2015-02-20,3.3708560347215806,19.621671745621324,0.38109859328346724
2015-02-21,14.192284606150153,5.363429987379567,0.32890079108566495
2015-02-22,7.596615569304646,17.10718133407209,0.22046510912057135
2015-02-23,4.235271031489519,2.7430356758087853,-0.7543248068458152
2015-02-24,2.1596407793886785,7.961523070766768,-0.5946609412995967
2015-02-25,10.77308615753994,-1.1729307107458369,0.17004494105334436
2015-02-26,22.672245821405486,5.3760888970973,0.24847631360236397
2015-02-27,2.3708560347215806,4.621671745621326,0.38109859328346724
2015-02-28,8.192284606150153,6.363429987379567,0.32890079108566495
2015-03-01,7.596615569304646,8.107181334072092,0.22046510912057135
2015-03-02,10.23527103148952,9.743035675808786,-0.7543248068458152
2015-03-03,4.1596407793886785,11.961523070766768,-0.5946609412995967
2015-03-04,-0.22691384246006052,-0.17293071074583688,2.1700449410533444
2015-03-05,-2.3277541785945153,5.3760888970973,1.248476313602364
2015-03-06,-2.6291439652784194,8.621671745621326,0.38109859328346724
2015-03-07,7.192284606150152,4.363429987379567,0.32890079108566495
2015-03-08,7.596615569304646,7.107181334072091,2.220465109120571
2015-03-09,4.235271031489519,6.743035675808785,1.245675193154185
2015-03-10,2.1596407793886785,43.961523070766766,-0.5946609412995967
2015-03-11,5.7730861575399395,65.82706928925417,0.17004494105334436
2015-03-12,4.672245821405484,0.37608889709729976,0.24847631360236397
2015-03-13,15.37085603472158,4.621671745621326,0.38109859328346724
2015-03-14,10.192284606150153,15.363429987379568,0.32890079108566495
2015-03-15,7.596615569304646,5.107181334072091,0.22046510912057135
2015-03-16,2.2352710314895186,20.743035675808784,2.245675193154185
2015-03-17,8.159640779388678,10.961523070766768,1.4053390587004033
2015-03-18,12.77308615753994,-1.1729307107458369,0.17004494105334436
2015-03-19,11.672245821405484,4.3760888970973,0.24847631360236397
2015-03-20,-1.6291439652784194,6.621671745621326,1.3810985932834672
2015-03-21,19.192284606150153,5.363429987379567,0.32890079108566495
2015-03-22,9.596615569304646,6.107181334072091,0.22046510912057135
2015-03-23,4.235271031489519,9.743035675808786,0.24567519315418485
2015-03-24,10.159640779388678,10.961523070766768,0.4053390587004033
2015-03-25,1.7730861575399395,21.827069289254162,2.1700449410533444
2015-03-26,14.672245821405484,18.3760888970973,1.248476313602364
2015-03-27,9.37085603472158,9.621671745621326,0.38109859328346724
2015-03-28,10.192284606150153,9.363429987379568,1.328900791085665
2015-03-29,7.596615569304646,8.107181334072092,0.22046510912057135
2015-03-30,2.2352710314895186,14.743035675808786,3.245675193154185
2015-03-31,7.1596407793886785,2.961523070766768,-0.5946609412995967
2015-04-01,8.77308615753994,10.827069289254164,0.17004494105334436
2015-04-02,14.672245821405484,11.3760888970973,0.24847631360236397
2015-04-03,6.37085603472158,1.6216717456213257,0.38109859328346724
2015-04-04,8.192284606150153,4.363429987379567,0.32890079108566495
