,n_commits
2017-07-01,33
2017-08-01,13
2017-09-01,41
2017-10-01,39
2017-11-01,38
2017-12-01,38
2018-01-01,1
2018-02-01,37
2018-03-01,0
2018-04-01,2
2018-05-01,77
2018-06-01,16
2018-07-01,42
2018-08-01,52
2018-09-01,78
2018-10-01,28
2018-11-01,36
2018-12-01,10
2019-01-01,33
2019-02-01,10
2019-03-01,34
2019-04-01,17
2019-05-01,15
2019-06-01,2
2019-07-01,33
2019-08-01,38
2019-09-01,84
2019-10-01,23
2019-11-01,23
2019-12-01,2
2020-01-01,105
2020-02-01,42
2020-03-01,42
2020-04-01,31
2020-05-01,31
2020-06-01,31
2020-07-01,27
2020-08-01,13
2020-09-01,48
2020-10-01,26
2020-11-01,16
2020-12-01,32
2021-01-01,21
2021-02-01,1
2021-03-01,49
2021-04-01,15
2021-05-01,118
2021-06-01,45
2021-07-01,38
2021-08-01,90
2021-09-01,41
2021-10-01,86
2021-11-01,47
2021-12-01,85
2022-01-01,138
2022-02-01,73
2022-03-01,68
2022-04-01,43
2022-05-01,14
2022-06-01,20
2022-07-01,8
2022-08-01,41
2022-09-01,26
2022-10-01,49
2022-11-01,41
2022-12-01,47
2023-01-01,18
2023-02-01,32
2023-03-01,9
2023-04-01,6
2023-05-01,0
2023-06-01,0
2023-07-01,3
2023-08-01,2
2023-09-01,6
2023-10-01,10
2023-11-01,0
2023-12-01,0
2024-01-01,0
2024-02-01,0
2024-03-01,0
2024-04-01,0
2024-05-01,0
2024-06-01,0
2024-07-01,10
2024-08-01,4
