,mongodb/mongo,apache/couchdb,apache/cassandra
2009-06-02,-3.2730833693566623,-0.30400465648912856,-2.560217732577981
2009-06-03,1.9357078394345475,-2.3287299312144034,-2.4626902600505085
2009-06-04,21.02929691943667,0.3466927740996063,-1.4614958023343114
2009-06-05,5.941889158115867,2.3491546841702124,1.4315405091802609
2009-06-06,7.47073531196202,2.2282755632910916,5.256403146542898
2009-06-07,10.779801246027954,1.4933854534009814,5.0778317179714705
2009-06-08,6.115652894379602,1.2152261127416408,3.718628421268173
2009-06-09,0.7269166306433377,2.6959953435108712,-0.5602177325779811
2009-06-10,-4.0642921605654525,-2.3287299312144034,-1.4626902600505085
2009-06-11,0.02929691943667123,5.346692774099607,-0.4614958023343114
2009-06-12,3.9418891581158664,0.3491546841702122,-1.5684594908197391
2009-06-13,7.47073531196202,1.2282755632910916,4.256403146542898
2009-06-14,8.779801246027954,3.4933854534009816,6.0778317179714705
2009-06-15,-2.8843471056203978,2.215226112741641,0.7186284212681728
2009-06-16,-3.2730833693566623,-0.30400465648912856,1.4397822674220189
2009-06-17,-2.0642921605654525,-2.3287299312144034,-1.4626902600505085
2009-06-18,0.02929691943667123,1.3466927740996062,4.538504197665689
2009-06-19,4.941889158115867,0.3491546841702122,-1.5684594908197391
2009-06-20,7.47073531196202,3.2282755632910916,5.256403146542898
2009-06-21,11.779801246027954,1.4933854534009814,5.0778317179714705
2009-06-22,2.1156528943796022,1.2152261127416408,7.718628421268173
2009-06-23,-4.273083369356662,-0.30400465648912856,3.439782267422019
2009-06-24,1.9357078394345475,0.6712700687855966,2.5373097399494915
2009-06-25,8.029296919436671,6.346692774099607,5.538504197665689
2009-06-26,-1.0581108418841336,0.3491546841702122,5.431540509180261
2009-06-27,7.47073531196202,5.228275563291092,5.256403146542898
2009-06-28,7.779801246027954,1.4933854534009814,5.0778317179714705
2009-06-29,-0.8843471056203978,0.21522611274164077,0.7186284212681728
2009-06-30,0.7269166306433377,3.6959953435108712,-1.5602177325779811
2009-07-01,8.935707839434547,-2.3287299312144034,-0.4626902600505085
2009-07-02,10.029296919436671,-0.6533072259003937,-1.4614958023343114
2009-07-03,1.9418891581158664,4.3491546841702124,-1.5684594908197391
2009-07-04,7.47073531196202,8.228275563291092,6.256403146542898
2009-07-05,8.779801246027954,3.4933854534009816,5.0778317179714705
2009-07-06,2.1156528943796022,2.215226112741641,4.718628421268173
2009-07-07,5.726916630643338,1.6959953435108714,-0.5602177325779811
2009-07-08,1.9357078394345475,1.6712700687855966,2.5373097399494915
2009-07-09,6.029296919436671,1.3466927740996062,1.5385041976656886
2009-07-10,4.941889158115867,6.3491546841702124,4.431540509180261
2009-07-11,7.47073531196202,8.228275563291092,4.256403146542898
2009-07-12,7.779801246027954,4.493385453400982,5.0778317179714705
2009-07-13,14.115652894379602,0.21522611274164077,0.7186284212681728
2009-07-14,-3.2730833693566623,5.695995343510871,2.439782267422019
2009-07-15,0.9357078394345475,-2.3287299312144034,0.5373097399494915
2009-07-16,0.02929691943667123,11.346692774099607,2.538504197665689
2009-07-17,2.9418891581158664,8.349154684170212,0.4315405091802609
2009-07-18,7.47073531196202,3.2282755632910916,4.256403146542898
2009-07-19,7.779801246027954,5.493385453400982,5.0778317179714705
2009-07-20,0.11565289437960224,5.21522611274164,-1.2813715787318272
2009-07-21,2.7269166306433377,10.695995343510871,9.439782267422018
2009-07-22,4.9357078394345475,5.671270068785597,-1.4626902600505085
2009-07-23,6.029296919436671,11.346692774099607,0.5385041976656886
2009-07-24,11.941889158115867,5.3491546841702124,-0.5684594908197391
2009-07-25,7.47073531196202,1.2282755632910916,4.256403146542898
2009-07-26,8.779801246027954,1.4933854534009814,5.0778317179714705
2009-07-27,2.1156528943796022,1.2152261127416408,4.718628421268173
2009-07-28,-0.27308336935666233,-0.30400465648912856,7.439782267422019
2009-07-29,12.935707839434547,-0.3287299312144034,4.5373097399494915
2009-07-30,0.02929691943667123,-0.6533072259003937,2.538504197665689
2009-07-31,-1.0581108418841336,0.3491546841702122,1.4315405091802609
2009-08-01,9.47073531196202,5.228275563291092,14.256403146542898
2009-08-02,7.779801246027954,1.4933854534009814,5.0778317179714705
2009-08-03,2.1156528943796022,0.21522611274164077,3.718628421268173
2009-08-04,-1.2730833693566623,15.695995343510871,-1.5602177325779811
2009-08-05,12.935707839434547,5.671270068785597,1.5373097399494915
2009-08-06,13.029296919436671,3.346692774099606,0.5385041976656886
2009-08-07,13.941889158115867,2.3491546841702124,17.431540509180262
2009-08-08,7.47073531196202,3.2282755632910916,5.256403146542898
2009-08-09,8.779801246027954,4.493385453400982,5.0778317179714705
2009-08-10,11.115652894379602,10.215226112741641,9.718628421268173
2009-08-11,23.726916630643338,19.695995343510873,6.439782267422019
2009-08-12,6.9357078394345475,6.671270068785597,-0.4626902600505085
2009-08-13,4.029296919436671,1.3466927740996062,-0.4614958023343114
2009-08-14,11.941889158115867,9.349154684170212,2.4315405091802607
2009-08-15,7.47073531196202,7.228275563291092,4.256403146542898
2009-08-16,9.779801246027954,8.49338545340098,5.0778317179714705
2009-08-17,12.115652894379602,6.21522611274164,0.7186284212681728
2009-08-18,-2.2730833693566623,24.695995343510873,-0.5602177325779811
2009-08-19,14.935707839434547,3.6712700687855966,-0.4626902600505085
2009-08-20,10.029296919436671,0.3466927740996063,11.538504197665688
2009-08-21,7.941889158115867,4.3491546841702124,-1.5684594908197391
2009-08-22,7.47073531196202,3.2282755632910916,4.256403146542898
2009-08-23,7.779801246027954,5.493385453400982,5.0778317179714705
2009-08-24,16.1156528943796,14.215226112741641,6.718628421268173
2009-08-25,15.726916630643338,9.695995343510871,-2.560217732577981
2009-08-26,3.9357078394345475,-2.3287299312144034,2.5373097399494915
2009-08-27,7.029296919436671,5.346692774099607,7.538504197665689
2009-08-28,27.941889158115867,6.3491546841702124,2.4315405091802607
2009-08-29,9.47073531196202,5.228275563291092,5.256403146542898
2009-08-30,14.779801246027954,6.493385453400982,5.0778317179714705
2009-08-31,3.1156528943796022,0.21522611274164077,7.718628421268173
2009-09-01,20.726916630643338,4.695995343510871,0.43978226742201887
2009-09-02,-4.0642921605654525,10.671270068785596,0.5373097399494915
2009-09-03,13.029296919436671,-0.6533072259003937,0.5385041976656886
2009-09-04,1.9418891581158664,0.3491546841702122,-0.5684594908197391
2009-09-05,7.47073531196202,5.228275563291092,4.256403146542898
2009-09-06,8.779801246027954,5.493385453400982,5.0778317179714705
2009-09-07,10.115652894379602,0.21522611274164077,5.718628421268173
2009-09-08,-2.2730833693566623,0.6959953435108714,3.439782267422019
2009-09-09,15.935707839434547,2.6712700687855966,-2.4626902600505085
2009-09-10,11.029296919436671,-0.6533072259003937,2.538504197665689
2009-09-11,14.941889158115867,4.3491546841702124,-1.5684594908197391
2009-09-12,8.47073531196202,4.228275563291092,4.256403146542898
2009-09-13,8.779801246027954,6.493385453400982,5.0778317179714705
2009-09-14,5.115652894379602,16.21522611274164,1.7186284212681728
2009-09-15,10.726916630643338,5.695995343510871,5.439782267422019
2009-09-16,8.935707839434547,7.671270068785597,-0.4626902600505085
2009-09-17,6.029296919436671,3.346692774099606,4.538504197665689
2009-09-18,20.941889158115867,0.3491546841702122,4.431540509180261
2009-09-19,8.47073531196202,1.2282755632910916,4.256403146542898
2009-09-20,9.779801246027954,3.4933854534009816,5.0778317179714705
2009-09-21,11.115652894379602,8.215226112741641,0.7186284212681728
2009-09-22,11.726916630643338,2.6959953435108712,-2.560217732577981
2009-09-23,0.9357078394345475,4.671270068785597,4.5373097399494915
2009-09-24,24.02929691943667,3.346692774099606,0.5385041976656886
2009-09-25,11.941889158115867,2.3491546841702124,-0.5684594908197391
2009-09-26,9.47073531196202,3.2282755632910916,7.256403146542898
2009-09-27,13.779801246027954,8.49338545340098,5.0778317179714705
2009-09-28,-2.8843471056203978,5.21522611274164,1.7186284212681728
2009-09-29,7.726916630643338,4.695995343510871,1.4397822674220189
2009-09-30,5.9357078394345475,5.671270068785597,0.5373097399494915
2009-10-01,23.02929691943667,0.3466927740996063,1.5385041976656886
2009-10-02,8.941889158115867,4.3491546841702124,4.431540509180261
2009-10-03,7.47073531196202,3.2282755632910916,4.256403146542898
2009-10-04,7.779801246027954,2.4933854534009816,5.0778317179714705
2009-10-05,18.1156528943796,3.215226112741641,-1.2813715787318272
2009-10-06,0.7269166306433377,-0.30400465648912856,-1.5602177325779811
2009-10-07,18.93570783943455,-2.3287299312144034,12.537309739949492
2009-10-08,11.029296919436671,1.3466927740996062,0.5385041976656886
2009-10-09,19.941889158115867,2.3491546841702124,2.4315405091802607
2009-10-10,18.47073531196202,1.2282755632910916,4.256403146542898
2009-10-11,12.779801246027954,3.4933854534009816,6.0778317179714705
2009-10-12,27.1156528943796,5.21522611274164,5.718628421268173
2009-10-13,11.726916630643338,7.695995343510871,-0.5602177325779811
2009-10-14,23.93570783943455,6.671270068785597,-1.4626902600505085
2009-10-15,19.02929691943667,9.346692774099607,1.5385041976656886
2009-10-16,22.941889158115867,2.3491546841702124,0.4315405091802609
2009-10-17,10.47073531196202,4.228275563291092,4.256403146542898
2009-10-18,13.779801246027954,4.493385453400982,5.0778317179714705
2009-10-19,14.115652894379602,2.215226112741641,-1.2813715787318272
2009-10-20,2.7269166306433377,2.6959953435108712,5.439782267422019
2009-10-21,11.935707839434547,-2.3287299312144034,11.537309739949492
2009-10-22,4.029296919436671,1.3466927740996062,2.538504197665689
2009-10-23,7.941889158115867,2.3491546841702124,2.4315405091802607
2009-10-24,9.47073531196202,9.228275563291092,4.256403146542898
2009-10-25,10.779801246027954,1.4933854534009814,5.0778317179714705
2009-10-26,5.115652894379602,6.21522611274164,-0.28137157873182717
2009-10-27,8.726916630643338,3.6959953435108712,5.439782267422019
2009-10-28,4.9357078394345475,-0.3287299312144034,-0.4626902600505085
2009-10-29,9.029296919436671,1.3466927740996062,-1.4614958023343114
2009-10-30,1.9418891581158664,1.3491546841702122,2.4315405091802607
2009-10-31,8.47073531196202,3.2282755632910916,4.256403146542898
2009-11-01,7.779801246027954,1.4933854534009814,5.0778317179714705
2009-11-02,15.115652894379602,3.215226112741641,-0.28137157873182717
2009-11-03,16.726916630643338,7.695995343510871,7.439782267422019
2009-11-04,13.935707839434547,-0.3287299312144034,0.5373097399494915
2009-11-05,9.029296919436671,5.346692774099607,1.5385041976656886
2009-11-06,5.941889158115867,0.3491546841702122,4.431540509180261
2009-11-07,7.47073531196202,1.2282755632910916,4.256403146542898
2009-11-08,11.779801246027954,2.4933854534009816,6.0778317179714705
2009-11-09,3.1156528943796022,11.215226112741641,4.718628421268173
2009-11-10,3.7269166306433377,1.6959953435108714,-0.5602177325779811
2009-11-11,2.9357078394345475,-2.3287299312144034,4.5373097399494915
