,FirebirdSQL/firebird,mysql/mysql-server,postgres/postgres
2009-08-23,32.09635766235145,23.086191500011374,3.745761097080973
2009-08-24,-3.2856123776154824,10.637015675835551,8.249195163015038
2009-08-25,9.599267849558998,0.6497466043273494,1.1751586922394375
2009-08-26,13.108606719583037,10.333444247264126,3.260870987190863
2009-08-27,15.172130533076526,18.130147543967418,7.6516676904875665
2009-08-28,-13.30523498570798,5.137015675835551,2.838480877300753
2009-08-29,-2.0202424487357824,26.02643875275863,3.0788654926853685
2009-08-30,103.42582539551822,27.086191500011374,3.745761097080973
2009-08-31,-54.18976136994921,13.637015675835551,2.2491951630150386
2009-09-01,1.5629004081526077,6.649746604327349,4.175158692239438
2009-09-02,4.9502561190359415,12.333444247264126,2.260870987190863
2009-09-03,-1.6608971340303924,25.130147543967418,7.6516676904875665
2009-09-04,-5.62075441305058,20.13701567583555,3.838480877300753
2009-09-05,-1.3274817105362438,25.02643875275863,3.0788654926853685
2009-09-06,0.016564522061203846,23.086191500011374,2.745761097080973
2009-09-07,-5.698969139288788,8.637015675835551,1.2491951630150389
2009-09-08,-0.9317895332536441,20.649746604327348,3.1751586922394375
2009-09-09,13.168655166887504,20.333444247264126,1.260870987190863
2009-09-10,4.444068075930545,14.13014754396742,1.6516676904875665
2009-09-11,14.60812742288692,12.137015675835551,1.838480877300753
2009-09-12,-5.666318380458119,34.02643875275863,8.078865492685368
2009-09-13,-10.650900687899734,26.086191500011374,5.7457610970809725
2009-09-14,-1.3689520494450376,13.637015675835551,1.2491951630150389
2009-09-15,-2.6689111152848946,21.649746604327348,2.1751586922394375
2009-09-16,-0.4991304776437451,15.333444247264126,0.260870987190863
2009-09-17,99.0665656345243,4.13014754396742,3.6516676904875665
2009-09-18,-41.23643129293339,15.137015675835551,4.8384808773007535
2009-09-19,-13.927792989833119,28.02643875275863,6.0788654926853685
2009-09-20,-2.608008231845046,23.086191500011374,2.745761097080973
2009-09-21,-1.5706427232731617,20.63701567583555,3.2491951630150386
2009-09-22,8.769763811472917,30.649746604327348,2.1751586922394375
2009-09-23,11.392349014543754,32.333444247264126,0.260870987190863
2009-09-24,19.595145346438358,27.130147543967418,-1.3483323095124335
2009-09-25,-1.6725732607068302,22.13701567583555,1.838480877300753
2009-09-26,-16.934247457606556,27.02643875275863,5.0788654926853685
2009-09-27,-4.517096366610671,29.086191500011374,7.7457610970809725
2009-09-28,-0.7665808336247251,27.63701567583555,2.2491951630150386
2009-09-29,41.65616212690261,43.64974660432735,2.1751586922394375
2009-09-30,-9.328628768659371,43.333444247264126,1.260870987190863
2009-10-01,-12.790703652585082,23.130147543967418,0.6516676904875665
