,apache/struts,spring-projects/spring-boot,playframework/playframework
2016-12-21,-0.21935737073985923,32.27183200823754,4.435717661754528
2016-12-22,0.021195624651845865,27.088421869988693,0.04954254654715484
2016-12-23,-0.08848179470299287,2.7169932985601193,2.472584021201533
2016-12-24,0.3553147313515977,14.718783443898651,3.2964821660674195
2016-12-25,0.2912121672490336,15.121713846829053,1.4576543272395808
2016-12-26,-0.1382750122381459,1.4065123816275897,-0.15315153356628008
2016-12-27,-0.22160834557147918,27.67574315085836,-0.5588291892439358
2016-12-28,-0.21935737073985923,15.271832008237539,0.4357176617545281
2016-12-29,0.021195624651845865,8.088421869988691,-0.9504574534528452
2016-12-30,2.911518205297007,35.71699329856012,-0.5274159787984672
2016-12-31,1.3553147313515976,9.718783443898651,1.2964821660674195
2017-01-01,0.2912121672490336,10.121713846829053,1.4576543272395808
2017-01-02,1.861724987761854,-2.5934876183724103,-0.15315153356628008
2017-01-03,-0.22160834557147918,50.67574315085836,1.4411708107560641
2017-01-04,-0.21935737073985923,26.27183200823754,1.435717661754528
2017-01-05,0.021195624651845865,29.088421869988693,-0.9504574534528452
2017-01-06,-0.08848179470299287,25.71699329856012,2.472584021201533
2017-01-07,0.3553147313515977,8.718783443898651,1.2964821660674195
2017-01-08,1.2912121672490335,17.121713846829053,1.4576543272395808
2017-01-09,4.861724987761854,0.40651238162758974,1.84684846643372
2017-01-10,3.7783916544285208,8.675743150858358,-0.5588291892439358
2017-01-11,-0.21935737073985923,-3.7281679917624615,-0.5642823382454719
2017-01-12,2.021195624651846,4.088421869988691,-0.9504574534528452
2017-01-13,-0.08848179470299287,19.71699329856012,0.47258402120153276
2017-01-14,0.3553147313515977,12.718783443898651,1.2964821660674195
2017-01-15,1.2912121672490335,14.121713846829053,2.457654327239581
2017-01-16,-0.1382750122381459,31.40651238162759,-0.15315153356628008
2017-01-17,1.7783916544285208,39.67574315085836,0.44117081075606424
2017-01-18,-0.21935737073985923,18.27183200823754,1.435717661754528
2017-01-19,1.0211956246518459,41.08842186998869,2.049542546547155
2017-01-20,-0.08848179470299287,30.71699329856012,0.47258402120153276
2017-01-21,0.3553147313515977,8.718783443898651,1.2964821660674195
2017-01-22,0.2912121672490336,16.121713846829053,2.457654327239581
2017-01-23,-0.1382750122381459,12.40651238162759,4.84684846643372
2017-01-24,-0.22160834557147918,63.67574315085836,2.441170810756064
2017-01-25,-0.21935737073985923,23.27183200823754,1.435717661754528
2017-01-26,0.021195624651845865,36.08842186998869,-0.9504574534528452
2017-01-27,2.911518205297007,0.7169932985601193,0.47258402120153276
2017-01-28,1.3553147313515976,14.718783443898651,3.2964821660674195
2017-01-29,0.2912121672490336,10.121713846829053,4.457654327239581
2017-01-30,-0.1382750122381459,17.40651238162759,0.8468484664337199
2017-01-31,-0.22160834557147918,-3.3242568491416424,-0.5588291892439358
2017-02-01,1.7806426292601407,9.271832008237539,-0.5642823382454719
2017-02-02,6.021195624651845,2.088421869988691,0.04954254654715484
2017-02-03,0.9115182052970071,-0.2830067014398807,2.472584021201533
2017-02-04,0.3553147313515977,8.718783443898651,2.2964821660674195
2017-02-05,1.2912121672490335,16.121713846829053,2.457654327239581
2017-02-06,-0.1382750122381459,18.40651238162759,1.84684846643372
2017-02-07,0.7783916544285208,16.67574315085836,3.441170810756064
2017-02-08,-0.21935737073985923,30.27183200823754,1.435717661754528
2017-02-09,0.021195624651845865,11.088421869988691,1.0495425465471548
2017-02-10,-0.08848179470299287,-0.2830067014398807,1.4725840212015329
2017-02-11,0.3553147313515977,8.718783443898651,1.2964821660674195
2017-02-12,0.2912121672490336,16.121713846829053,1.4576543272395808
2017-02-13,5.861724987761854,7.406512381627589,0.8468484664337199
2017-02-14,0.7783916544285208,9.675743150858358,3.441170810756064
2017-02-15,-0.21935737073985923,7.2718320082375385,5.435717661754528
2017-02-16,0.021195624651845865,0.08842186998869117,0.04954254654715484
2017-02-17,-0.08848179470299287,1.7169932985601193,5.472584021201532
2017-02-18,0.3553147313515977,8.718783443898651,1.2964821660674195
2017-02-19,0.2912121672490336,13.121713846829053,1.4576543272395808
2017-02-20,-0.1382750122381459,6.406512381627589,-0.15315153356628008
2017-02-21,0.7783916544285208,1.6757431508583576,3.441170810756064
2017-02-22,-0.21935737073985923,40.27183200823754,1.435717661754528
2017-02-23,1.0211956246518459,-3.911578130011309,5.049542546547155
2017-02-24,0.9115182052970071,12.71699329856012,0.47258402120153276
2017-02-25,0.3553147313515977,8.718783443898651,1.2964821660674195
2017-02-26,0.2912121672490336,12.121713846829053,1.4576543272395808
2017-02-27,1.861724987761854,5.406512381627589,2.8468484664337197
2017-02-28,-0.22160834557147918,13.675743150858358,0.44117081075606424
2017-03-01,-0.21935737073985923,39.27183200823754,0.4357176617545281
2017-03-02,0.021195624651845865,49.08842186998869,0.04954254654715484
2017-03-03,-0.08848179470299287,24.71699329856012,1.4725840212015329
2017-03-04,0.3553147313515977,8.718783443898651,2.2964821660674195
2017-03-05,0.2912121672490336,10.121713846829053,2.457654327239581
2017-03-06,0.8617249877618541,13.40651238162759,0.8468484664337199
2017-03-07,0.7783916544285208,4.675743150858358,3.441170810756064
2017-03-08,7.780642629260141,2.2718320082375385,-0.5642823382454719
2017-03-09,3.021195624651846,8.088421869988691,0.04954254654715484
2017-03-10,11.911518205297007,18.71699329856012,2.472584021201533
2017-03-11,0.3553147313515977,10.718783443898651,2.2964821660674195
2017-03-12,0.2912121672490336,13.121713846829053,4.457654327239581
2017-03-13,9.861724987761853,9.40651238162759,2.8468484664337197
2017-03-14,5.778391654428521,5.675743150858358,1.4411708107560641
2017-03-15,9.780642629260141,17.27183200823754,1.435717661754528
2017-03-16,8.021195624651845,6.088421869988691,4.049542546547155
2017-03-17,11.911518205297007,8.71699329856012,1.4725840212015329
2017-03-18,0.3553147313515977,11.718783443898651,4.2964821660674195
2017-03-19,1.2912121672490335,10.121713846829053,3.457654327239581
2017-03-20,-0.1382750122381459,-2.5934876183724103,1.84684846643372
2017-03-21,-0.22160834557147918,-6.324256849141642,1.4411708107560641
2017-03-22,-0.21935737073985923,0.2718320082375385,2.435717661754528
2017-03-23,6.021195624651845,4.088421869988691,2.049542546547155
2017-03-24,1.9115182052970072,40.71699329856012,7.472584021201532
2017-03-25,0.3553147313515977,21.71878344389865,4.2964821660674195
2017-03-26,4.291212167249034,16.121713846829053,3.457654327239581
2017-03-27,-0.1382750122381459,-1.5934876183724103,1.84684846643372
2017-03-28,-0.22160834557147918,11.675743150858358,5.441170810756065
2017-03-29,0.7806426292601407,0.2718320082375385,3.435717661754528
2017-03-30,0.021195624651845865,-3.911578130011309,3.049542546547155
2017-03-31,-0.08848179470299287,4.716993298560119,7.472584021201532
2017-04-01,0.3553147313515977,10.718783443898651,1.2964821660674195
2017-04-02,0.2912121672490336,13.121713846829053,6.457654327239581
2017-04-03,-0.1382750122381459,2.4065123816275897,1.84684846643372
