,vercel/next.js,remix-run/remix,nuxt/nuxt
2020-09-09,9.49195927595127,4.527744139635315,0.4490609300961513
2020-09-10,10.22626523749723,4.2660630670218564,1.131923056437734
2020-09-11,7.07208630994396,4.568825502444847,0.18124270083242497
2020-09-12,9.859208761757468,4.940229339203977,0.2623125981696659
2020-09-13,5.34119432046713,4.313470743271457,0.2275169851040724
2020-09-14,3.790774866374692,4.310003902174224,0.3215758697264122
2020-09-15,5.111348020456873,6.13116284393977,0.550784924532977
2020-09-16,4.549106375353699,4.586841879203837,0.22076036673388139
2020-09-17,-0.0710757491018391,5.166263758754536,-0.6124733990665683
2020-09-18,3.4312742356915336,-2.2847990501807667,0.06938119916166133
2020-09-19,0.23971377508739955,2.5160140766497174,0.21022538100627708
2020-09-20,3.6791896845077923,3.4191643391169597,0.18935224584309102
2020-09-21,7.423407409718339,-1.4129687973883318,5.249053858618305
2020-09-22,2.6480058703478937,2.042525831859835,-0.23562654344570097
2020-09-23,2.535081520937496,2.636049350810202,0.020043098100040187
2020-09-24,4.633309912976873,2.035042287757293,-0.3601945426042358
2020-09-25,3.931659150354334,2.841661799546797,0.9833723404907962
2020-09-26,0.5428154965370745,3.115071673516836,0.15688876068677454
2020-09-27,3.1055531918577235,2.5837032129425768,0.14852825736240674
2020-09-28,-0.9157808506388854,4.964059527863734,0.16738627317933483
2020-09-29,2.1169923701044024,-0.09650919209699955,-0.03971342878528218
2020-09-30,1.5300683725443252,1.7331050020989576,0.8573650335187054
2020-10-01,1.0434613015389806,6.054209600670072,0.842250418159796
2020-10-02,3.742863121963026,1.0447840223169074,-0.11053864620749634
2020-10-03,3.600177311261069,1.765325695173231,0.11327239666434505
2020-10-04,2.702537478330468,12.96079213753734,0.11334841579919532
2020-10-05,7.118997578194498,1.733130373928371,0.07356476761001841
2020-10-06,2.428820795963611,1.8377031152162437,0.10396723323718875
2020-10-07,2.7196064220271348,12.343290089699702,-0.14439010266963814
2020-10-08,3.475567184378238,1.51097742446303,-0.15188365897559256
2020-10-09,2.9184638594507133,1.9175959731119536,0.005121382337059294
2020-10-10,3.4026488034885736,1.5948679361644356,0.08845538878599185
2020-10-11,5.614813125903271,2.787391658893821,0.08347534961270145
2020-10-12,2.1311844329803207,-1.844128097336293,-0.17076492119505302
2020-10-13,2.724070212775034,1.8381720981685918,0.07812846180745053
2020-10-14,4.07918056990245,0.3900678736934911,-0.01423662472488707
2020-10-15,7.4653351445436105,6.6785935061094035,-0.025088264046589055
2020-10-16,15.148688544724763,0.07255142125771497,-0.0017229256878625518
2020-10-17,5.755957617673793,2.6861552193337586,0.11239075756396685
2020-10-18,5.42923964647159,1.8822674168129794,0.033554486934249075
