,chef/chef,pulumi/pulumi,hashicorp/terraform
2019-12-08,6.2824353191062166,1.818038711975003,4.9991322714738935
2019-12-09,8.805220662039934,1.6016003536494225,5.678731650888904
2019-12-10,7.3794433752316015,2.239435205875924,4.984488862066986
2019-12-11,5.8425929140059845,1.8978823462805468,6.038488045307164
2019-12-12,11.769852587705223,2.6313747237153313,5.811694574704273
2019-12-13,4.798601886844703,1.952515961014196,3.604619258603716
2019-12-14,4.385784244466045,0.8609131436671712,1.910593662086079
2019-12-15,5.099805909273334,1.2930362959526536,3.5026472218807485
2019-12-16,0.40899398522328667,2.8371443735825284,2.90534810045202
2019-12-17,3.4320124324811925,5.5902228828840785,3.899879908271262
2019-12-18,10.837397907552974,1.9926987548078874,1.4049724301295656
2019-12-19,2.633841491092459,0.7705539219743123,0.9793462067833962
2019-12-20,-2.992810169442735,4.884285306053292,2.0139897530797413
2019-12-21,1.9219957901468232,2.6357120709073403,2.371819389145911
2019-12-22,4.071613064112934,2.842876850387294,2.156087456572895
2019-12-23,-8.057199221857854,0.03713592898428553,0.11834353937149916
2019-12-24,2.1858511979237845,-0.08108209783288388,-1.354845158757343
2019-12-25,6.899127454444653,0.07118535160606157,-0.33077382499000185
2019-12-26,2.424076697766526,-0.11536736828167816,-0.8928999137239981
2019-12-27,5.292082079457432,-0.18553700592306274,0.5312474401650376
2019-12-28,5.656610465888262,0.4187668835201774,0.9420940538384612
2019-12-29,3.372670795303285,0.33042126824896606,0.944052249904221
2019-12-30,2.619168960326573,0.28834851152469454,0.14595816023171965
2019-12-31,0.4133207580919741,0.2786328675048659,-0.7850761242418248
2020-01-01,1.6212048203996237,0.1476852480165024,-1.2821512823588825
2020-01-02,2.0527580190572126,0.8464201207955148,0.07726580933339315
2020-01-03,0.5947693032423733,0.7315874395145535,0.20670691759109056
2020-01-04,3.4225104738663243,0.30746249006403,0.6711740899516832
2020-01-05,4.3798112853101845,0.43397858492077745,0.8064567488426045
2020-01-06,-7.413724236930944,0.504233334825143,5.606233159183534
2020-01-07,-1.7224542581296753,1.3227149770874862,14.850297801013712
2020-01-08,4.591518678766548,1.1919371040689126,3.271823244272595
2020-01-09,4.684959342961931,-0.6463362370556703,1.2177053610857747
2020-01-10,-2.788287891288621,0.2518755637399406,17.0106354757064
2020-01-11,4.92231069608044,0.48348748218307624,1.103869719553443
2020-01-12,6.260751516837753,0.7035147980507862,1.1792721657397665
2020-01-13,6.7604468050702415,1.9601426812161422,17.992996422230984
2020-01-14,8.197872856883071,0.820190131702304,2.187521398919269
2020-01-15,1.5587249828931027,-0.1171789848102048,0.7687722805967452
2020-01-16,14.831966185845353,1.8183917160907184,1.084028574886736
2020-01-17,8.350999373130717,5.666342091145085,0.8055588900506953
2020-01-18,7.4293805932171555,1.7769073037958383,1.539210819093419
2020-01-19,8.156186697370366,0.9247538647809366,1.5946557673494939
2020-01-20,-6.72531821602826,0.4953493158236352,1.6817566512976685
2020-01-21,10.858469900678553,5.331808930968083,-0.3323449780032609
2020-01-22,24.80220745844945,1.412305244620066,9.87378973604023
2020-01-23,9.14645304687479,0.8839614412037884,1.548567453084422
2020-01-24,18.21308685404552,2.4010060292436304,3.957624950317841
2020-01-25,13.180280506700914,2.149164015963815,2.096576675832829
2020-01-26,9.705082450931494,3.336172651723909,2.2217683176303566
2020-01-27,12.957347473931645,8.701062287076775,1.1879842309813782
2020-01-28,12.650048724941003,1.5602587642927828,6.9592497865389635
2020-01-29,11.61087957979854,2.8373966434802744,-4.346859780581901
2020-01-30,13.78458894639893,3.8673085712722655,1.507258680918921
2020-01-31,5.2351399900225335,-1.7685842526577333,2.9022206072430277
2020-02-01,8.937983561925652,1.405132944541956,2.7812926693612114
2020-02-02,10.012371673703923,1.570171679515371,2.8872225796727373
